#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="treeLikelihood" implementation="beast.evolution.likelihood.TreeLikelihood" spec="phylonco.beast.evolution.likelihood.TreeLikelihoodWithErrorFast" useAmbiguities="true" useTipLikelihoods="true">
#    <errorModel id="errorModel" spec="phylonco.beast.evolution.errormodel.BinaryErrorModel">
#        <parameter id="error.alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="1.0">0.1</parameter>
#        <parameter id="error.beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="1.0">0.1</parameter>
#        <datatype id="datatype" spec="beast.evolution.datatype.Binary"/>
#    </errorModel>
#    <tree id="tree" spec="beast.evolution.tree.Tree">
#        <taxonset id="TaxonSet" spec="beast.evolution.alignment.TaxonSet">
#            <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="3" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="4" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="5" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="6" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="7" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="8" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="9" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="10" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="11" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="12" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="13" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="14" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="15" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="16" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="17" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="18" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="19" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="20" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="21" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="22" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="23" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="24" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="25" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="26" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="27" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="28" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="29" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="30" spec="beast.evolution.alignment.Taxon"/>
#        </taxonset>
#    </tree>
#    <siteModel id="siteModel" spec="beast.evolution.sitemodel.SiteModel">
#        <substModel id="subsModel" spec="phylonco.beast.evolution.substitutionmodel.BinarySubstitutionModel">
#            <parameter id="subsModel.lambda" lower="0.0" name="lambda" spec="beast.core.parameter.RealParameter">1.0</parameter>
#        </substModel>
#    </siteModel>
#</input>
#
Sample	treeLikelihood	subsModel.lambda	error.alpha	error.beta	yule.birthrate	tree.height	tree.treeLength
48000	-5792.143911630994	0.4444651089273948	0.03102292419412747	0.024839789556979745	4.894213811955559	0.690463742181987	6.450242864330318
50000	-5794.461555160839	0.4404679322779499	0.028345509158980778	0.020493567498868253	7.332696599184832	0.6531176183207346	6.525319093833428
52000	-5791.561575418507	0.4276582068735868	0.0065046847944883555	0.022564556654324726	6.192188583504415	0.6532328860989048	6.819597104104993
54000	-5796.888696326394	0.4678041407215458	0.017231975022803537	0.01736566643656827	6.1398384631919924	0.5814025133208037	6.36764125474791
56000	-5793.561747060534	0.4091227818373519	0.024320486429858033	0.02530761120013262	7.066830411981247	0.6243072937660386	6.194982983710004
58000	-5796.280322291339	0.44638993921808995	0.0028101520362650814	0.01831113839194723	4.945772976966304	0.5847117723178927	6.448660848494141
60000	-5792.8926603807595	0.45146528712133016	0.021062121853506678	0.010472936407303205	6.142115848615832	0.6771253558303033	6.574435436390884
62000	-5792.759709536207	0.4581544527881958	0.04606141603723399	0.022686109391149754	6.524912833466212	0.5820632545759888	6.1264397791065095
64000	-5796.947051115671	0.49562124561874216	0.018851976086279806	0.0012963089638839231	5.596709898950224	0.6145847186009283	6.938451284263924
66000	-5792.935338966994	0.39998501185501795	0.006772864332041283	0.021874807994357783	7.21416011992546	0.577948871672273	6.394489475022221
68000	-5796.714847151473	0.49298639970365793	0.03390675381063867	0.012700265718803774	5.218379573188695	0.6381696993030477	6.859709567105359
70000	-5790.974504591859	0.4113770176052438	0.030568102786280547	0.025590834602844007	5.736962807851124	0.5980549533447389	6.224218059599865
72000	-5796.947411211831	0.46212152223340536	0.032714751420807715	0.014083697837649784	5.375157323161401	0.651226252194107	6.466143806310068
74000	-5798.032491223652	0.4108165058489327	0.017865905392883085	0.02999847951493707	7.5263609101187425	0.5167516553642678	5.996312272990786
76000	-5794.276346351466	0.44118708273821644	0.013703735273227284	0.01744548297305724	6.050292952432019	0.5846940363582869	6.524430215105653
78000	-5794.621951506539	0.43359840515297476	0.02772266298008102	0.026812586265862744	6.760321077049372	0.6059566139545924	6.246879942816786
80000	-5795.059623064065	0.4687586539309742	0.053466254255059846	0.01870225842687517	5.43458704994299	0.7087444501395669	6.7737271120620335
82000	-5792.613664055783	0.4439951326386226	0.05736794831007662	0.02484113760620333	5.190700937340369	0.7420762498965338	6.635320837396025
84000	-5794.375995525576	0.4325455355674131	0.01823374040633929	0.020775463279131448	4.535034321204892	0.6213553073171026	6.497444294341462
86000	-5803.231803817578	0.4165183307913528	0.04280430715399845	0.030315660820340276	6.08778258448788	0.6132467036274086	6.248200706532244
88000	-5794.9158015574685	0.41837492923477076	0.025638855695384925	0.027363767316481085	6.667167366195379	0.5547079206943756	6.051870396082374
90000	-5798.527122701819	0.44074203063821144	0.018501050921903718	0.01779784685703083	5.195987005471391	0.6244916880054496	6.469976685786224
92000	-5799.280650853662	0.4696647362537178	0.03826606451431127	0.020013577774752597	5.289602019625904	0.6223120620735187	6.374237408428373
94000	-5790.855366532536	0.4438208293370719	0.007449227634654407	0.015061612029915822	4.801834553480959	0.7069171000011216	7.1338852397507155
96000	-5799.827095190145	0.440399447721819	0.009618856693368172	0.01959280291774752	5.668450342579876	0.6404905556243535	6.854144412221812
98000	-5795.236522791267	0.39990568032143603	0.02162659139309842	0.026085153787182482	6.249235007133783	0.5721365806972115	5.970157664912804
100000	-5791.594441824413	0.40760500511471	0.025921652667445328	0.02114078242738865	6.428526860138361	0.5474509639027134	6.039502175534651
102000	-5793.471735022411	0.4480963534447675	0.01254881461496905	0.018090856136897444	5.617741029348141	0.6089848280462571	6.809375106074527
104000	-5803.760207215795	0.4661439777176335	0.002744852521139239	0.005716248718912069	4.47739360542493	0.6341040091042394	7.347896169624459
106000	-5803.532313601736	0.43975640959588497	0.010060303531013899	0.022529035349232427	5.834810138952311	0.6678243710333593	6.709608888296234
108000	-5787.30548557222	0.44254847987772167	0.03285494959524375	0.030047852419849478	5.931425977949132	0.63603048940647	6.232984047260631
110000	-5803.263918412387	0.4087553537138024	0.043290260682143054	0.03196209681573986	5.0901275418949785	0.7191232885851243	6.452810777073479
112000	-5797.377055913609	0.42050870411233504	0.021524600426497537	0.023367242915722918	4.498369515334805	0.7912208217744374	6.534298645126093
114000	-5800.811171860872	0.42262963058019504	0.009849219696291486	0.016124212451982322	3.903451645746535	0.6316337058778723	6.818513355590768
116000	-5796.559824533728	0.45701730988152084	0.029742394102240027	0.029985681825524402	6.6881255117250795	0.5944112473016752	6.322374417029237
118000	-5802.798453236843	0.4299394024693651	0.04856889203767711	0.03925295045627189	5.897989637872719	0.5947530704490186	5.809872728295578
120000	-5809.42736127751	0.46209092512414945	0.04692050576674494	0.02664080339571847	7.241160939385169	0.5314123959553663	6.029533656778364
122000	-5790.948630302714	0.46002038405386164	0.059088804645015224	0.03101566938171283	5.76083266609452	0.5589301619444298	5.820865150207232
124000	-5791.585603860179	0.43560979353252155	0.03869364131020451	0.02890938218670893	4.205208335921126	0.5741083314960759	6.2764931881696775
126000	-5795.559283764823	0.44378396023287764	0.042167426527390466	0.030101209709870815	6.4949678012224314	0.6139373004584016	6.378455309629279
128000	-5797.5103472970195	0.40297754327214425	0.049876206560078025	0.03430691110158313	6.635549346110744	0.5399379624720577	5.71068979435715
130000	-5792.361820520397	0.4560832563784691	0.030588761127010554	0.028040922504625868	5.384896908047299	0.6721342445203445	6.227883989175003
132000	-5792.118985992775	0.42665916022976336	0.0402942852554042	0.0355150353266069	5.057801458612139	0.6963305284396397	6.412629868835528
134000	-5797.065523435451	0.4179277379810659	0.030434866933868834	0.03009817600849182	5.900471548571655	0.6216599544403393	6.2120953573649285
136000	-5796.895068527087	0.43921035554865057	0.05195161379497815	0.03613628895140425	4.644088289005182	0.64927918423119	6.045250767387471
138000	-5791.801590888474	0.44140549516770744	0.045970277221124727	0.028096132091896646	5.487096862849153	0.676522219486852	6.514833602517459
140000	-5797.450492709679	0.4485402169494716	0.053929465018592734	0.03424879548634407	5.346155134540891	0.5759699996038633	5.722197275837189
142000	-5812.01813447743	0.38882057606243736	0.03640460131194358	0.03771829823462983	5.757094610844525	0.5839343538622592	6.103297912830502
144000	-5797.202702563777	0.45258230629881857	0.03845457885526493	0.026368148680289756	5.641501188119483	0.5659771009821326	6.117646256547529
146000	-5800.356388171229	0.4427371201198249	0.03621991926676699	0.02311175472674218	5.34888166409877	0.7916004038955107	6.847678161358831
148000	-5794.427806303076	0.41489847766884524	0.044142057230697064	0.027574803805826	6.333193882482192	0.6833761404856376	6.10323739699479
150000	-5799.406431556794	0.42047698621747603	0.012786020986289146	0.02375319924756372	6.015287140368742	0.6479266299882054	6.530811871625587
152000	-5790.495233233725	0.46373403905274635	0.01679456676876559	0.023287352687277604	5.086124958082563	0.5933821320802852	6.4128056531300315
154000	-5795.373515330637	0.42312793411423616	0.029181581875483892	0.028354923067639717	4.815332297801476	0.6057727602089392	6.193210224097763
156000	-5797.113077969496	0.43415820068428856	0.009122821454559218	0.022995194738587313	5.552662405878448	0.6087267532632181	6.328400319067277
158000	-5792.513651298299	0.4393127693929261	0.012930157835105564	0.00972852850085828	4.5788005491898724	0.6498695669059118	7.0128732558688816
160000	-5795.749173206129	0.4037886382739959	0.00885781080266172	0.026702704736466486	5.713074960849947	0.6474997453107567	6.784027499989477
162000	-5791.932817412947	0.4319577685263239	0.028474817546346076	0.029376453228955254	5.486779912729991	0.5614121518576423	6.2482515903657605
164000	-5797.784166599709	0.4192932273733081	0.03888141944136737	0.032899514950327884	7.190012295753865	0.5706733157342365	5.749751374083646
166000	-5792.367123747351	0.44984773805691614	0.03768302295443783	0.01874322091966824	5.6744528972166615	0.6807826447275623	6.833069454120291
168000	-5796.688553841376	0.41604962874181317	0.03405409836775021	0.02175984136333221	5.579763643533301	0.7424153735755907	6.66501801611556
170000	-5792.507660416927	0.4501685305298412	0.02328805813679147	0.019806942636901623	5.456096180477883	0.5893722070535201	6.497876089890164
172000	-5795.908011467296	0.42030212762376135	0.01624159941234297	0.01311570368282263	5.8236913094270175	0.6279244923942267	6.61610179207057
174000	-5795.2990826505475	0.4204130979101848	4.7464410548271136E-4	0.013579332785396693	5.344876643251073	0.7100719765724611	7.173516335210072
176000	-5798.2715124813085	0.43527269196245283	0.0035841450217035044	0.013664055987569926	6.488319616861396	0.6029507381958131	6.493318210743201
178000	-5791.637974024989	0.42065090049420234	0.00316645360317382	0.014960474279232434	6.519895972293138	0.587068521139435	6.617104619805252
180000	-5793.025749683206	0.4474815865741639	0.014704788628345173	0.008664804281520947	5.36205637478828	0.6611196052372729	6.814388185788474
182000	-5798.759156095358	0.41758329591954935	0.020743230562160927	0.024899033691227816	5.658453853429173	0.786962065134843	7.032188614854835
184000	-5796.904386887206	0.426500143459128	0.049300778763228886	0.02776148536908745	6.452238554439863	0.6118792681235682	6.419578087434617
186000	-5804.198511236053	0.45018779258350944	0.01329942768574254	0.029708547904442474	5.674750435844787	0.5578922801007538	5.897081300036231
188000	-5791.12827253934	0.44060207717263195	0.023356807908415468	0.013208304918068344	4.471475082506823	0.6387319296112051	6.808301958661396
190000	-5793.9401055338985	0.4285767069307747	0.02168546565824029	0.023334096377612804	5.042292686441298	0.5657868808529098	6.641182324661189
192000	-5791.6085694233325	0.4335318663808624	0.027051806160594053	0.025167277431571374	7.069722266365272	0.6121406087797486	6.387412786684962
194000	-5796.3491330628385	0.4219127163205675	0.02963218645462099	0.030456492158572254	7.163266190506078	0.6224541692554748	6.206690859681076
196000	-5797.313720566942	0.40368421280341216	0.03258444579551288	0.04121376171309758	7.0111682906263875	0.6033067667082724	5.869527862449219
198000	-5797.313392741071	0.4139841627892345	0.04159573888439522	0.025930836302384627	7.95819415927653	0.5420328767029319	5.808313958903958
200000	-5792.707449063706	0.4266337984161469	0.03177686327367481	0.02538347011502484	8.13559952623363	0.5623775846289556	5.954950229530938
202000	-5795.247241854263	0.40739227986099985	0.00471986931086145	0.019648371735409315	4.429648713599723	0.6341872080742915	6.626784751610555
204000	-5797.982374884541	0.4292921372059892	0.006328130567711797	0.01762486261577773	6.016563897233669	0.5531405418415376	6.313958508999175
206000	-5792.703992539355	0.41347643024569125	0.0071510267389708745	0.023848326262297312	5.640306070807044	0.5868847001553278	6.360495421674501
208000	-5801.207513027885	0.401112033077072	0.023967918966323908	0.030455911468017814	6.4196310136320855	0.6508407395592243	6.12685119684032
210000	-5797.676160069119	0.4020499318640636	0.008190809066123718	0.024893668744568904	6.980969539218258	0.597153774805384	6.291921097188487
212000	-5803.066948333775	0.44964534636636017	0.029637463239768232	0.010830853574302501	6.192532179415963	0.6081267325702377	6.495771213112391
214000	-5795.4165679522675	0.44534507160128683	0.008591528834541711	0.009169446374441137	5.429759913229124	0.6183920046840804	6.989148681835721
216000	-5805.002998088714	0.4270158602180739	0.0015570941193199612	0.019218639438841098	5.268515821038715	0.6205690845294553	6.919465082971373
218000	-5793.799866026994	0.4494738610745485	0.02689438004427078	0.012359682569894608	6.078684252131838	0.5884525722388873	6.610244315705946
220000	-5800.066392100749	0.42411373307911654	0.02255366775121164	0.01619110697330831	4.193878920791807	0.5642942864513061	6.274944721398494
222000	-5802.463594618007	0.43101691190278485	0.004586233640561877	0.009150578574973431	6.2366222179062945	0.6174589413383056	6.9010932935295095
224000	-5794.281660370815	0.40323411637366635	0.0020336488292841282	0.021189759937280117	4.153490148521234	0.534239313554014	6.315649707239325
226000	-5793.707275340097	0.4408189644846367	0.011904133826506798	0.006428076844216442	6.635769851383389	0.5867305852000243	7.062595896671829
228000	-5795.558030683153	0.5118114221709698	0.04493818823298209	0.02158288192954992	5.837670092677914	0.6292148012771739	6.541445845828866
230000	-5799.195686364972	0.45420360052509623	0.059942469307044326	0.024230055256289237	6.475355656255469	0.7126744236341509	6.124938593472924
232000	-5794.734323755634	0.41099616267477596	0.036219079082760265	0.030233401154446768	6.073978497150264	0.6083593456518913	6.145263124854132
234000	-5794.909888324605	0.43365606770353476	0.026042540974745097	0.025495643488332363	5.298286879513284	0.6505736755356989	6.458759424013351
236000	-5793.451739957459	0.4547345385203355	0.05096610879649285	0.026641940538006302	6.869527992479703	0.6170727333897269	6.333492088004071
238000	-5793.82085035667	0.4177502288462411	0.037772524970815013	0.029673126712612175	4.6299817529616965	0.7487752778622516	6.811760150524299
240000	-5793.2978986933595	0.41733167659562553	0.039314904983254066	0.027985986926072102	6.6328290393388505	0.6781588509652303	6.4771545401452215
242000	-5803.321050997808	0.43184121722687485	0.045544014148796885	0.01901305058815426	6.041217505760272	0.6292596162404578	6.359955319700216
244000	-5806.015506187192	0.3930459044852926	0.04937138968172945	0.026915203633109144	5.880550263203534	0.6720573010181375	6.142473162401673
246000	-5797.353296972445	0.4395131494969995	0.022163464784086512	0.021715265021095907	5.675094069255666	0.5686863356117796	6.418092807175415
248000	-5792.13299900464	0.4092739662539644	0.02772479560887195	0.027588438750057905	6.228675957005417	0.6187869617840368	5.994787824716921
250000	-5794.877394432373	0.4635038267840077	0.04243574210940176	0.024387146686131084	5.027356757722735	0.6528467193417896	6.436835358363781
252000	-5794.111653911737	0.42849983493166643	0.03989528960151026	0.02741146361012128	8.02534266437835	0.6695743237609718	6.173612752154521
254000	-5794.484772145498	0.4321106752101419	0.016674894908961634	0.02555311748848324	4.891272721128835	0.6196532905466509	6.358174918725007
256000	-5790.622882834876	0.4522079215305322	0.013447244747355841	0.016843373220264145	6.150164382948516	0.5995899196267249	6.617168798561423
258000	-5797.18423132355	0.41456748346875605	0.017830936240902	0.020589086616347892	5.902068822827647	0.5831159627347289	6.647872007016635
260000	-5793.380520464683	0.43232518553516797	0.019077691503264348	0.014823256051069421	6.565248643196422	0.6466917865896921	6.554944050787665
262000	-5791.069765890068	0.4565574247875517	0.03692247042265693	0.022679633874000415	4.17609843052635	0.7649658746717127	6.872813600337732
264000	-5793.062038673668	0.45255311583779484	0.0020620236028811474	0.00910527397252725	4.693775017544139	0.7024812645668262	7.096663519818979
266000	-5792.059035685071	0.39517572611922674	0.01770665746170447	0.02951586325299723	5.340768480412869	0.6458746329745786	6.330203413637351
268000	-5791.245629062053	0.4492092622475762	0.027589046360371083	0.02457694505206279	4.12204121003994	0.6496832818646269	6.491327134710079
270000	-5792.564882086787	0.3874722391211519	0.0255858569031619	0.03140190536886747	6.434684366105365	0.7610813048015685	6.726978547360992
272000	-5795.606949330338	0.42900022646376645	0.04165102808018856	0.024862875135152424	7.5338827001861715	0.5627822710064447	5.980001832521361
274000	-5801.594364287447	0.4346520121587835	0.012909736905767197	0.020305178688067294	5.416963663377097	0.5477640603054615	6.28453733463049
276000	-5794.386061638088	0.4357922912118093	0.02260968548369555	0.022957219214433017	5.886983901620228	0.5700012659318434	6.53519250217003
278000	-5800.143119830685	0.4440547000719053	0.005735872583616398	0.013178247577637995	4.660782750913091	0.5958964745817041	6.653047376050248
280000	-5795.713928049604	0.44678724635029	0.023125266770155847	0.0223839432105509	5.199331125251855	0.5621622889912858	6.453222396871981
282000	-5790.082417950981	0.4460358314484545	0.02237301857393539	0.024179133009545186	5.20277896705875	0.6296786982291304	6.5997096488498705
