#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="treeLikelihood" implementation="beast.evolution.likelihood.TreeLikelihood" spec="phylonco.beast.evolution.likelihood.TreeLikelihoodWithErrorFast" useAmbiguities="true" useTipLikelihoods="true">
#    <errorModel id="errorModel" spec="phylonco.beast.evolution.errormodel.BinaryErrorModel">
#        <parameter id="error.alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="1.0">0.1</parameter>
#        <parameter id="error.beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="1.0">0.1</parameter>
#        <datatype id="datatype" spec="beast.evolution.datatype.Binary"/>
#    </errorModel>
#    <tree id="tree" spec="beast.evolution.tree.Tree">
#        <taxonset id="TaxonSet" spec="beast.evolution.alignment.TaxonSet">
#            <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="3" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="4" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="5" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="6" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="7" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="8" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="9" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="10" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="11" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="12" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="13" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="14" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="15" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="16" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="17" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="18" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="19" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="20" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="21" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="22" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="23" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="24" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="25" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="26" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="27" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="28" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="29" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="30" spec="beast.evolution.alignment.Taxon"/>
#        </taxonset>
#    </tree>
#    <siteModel id="siteModel" spec="beast.evolution.sitemodel.SiteModel">
#        <substModel id="subsModel" spec="phylonco.beast.evolution.substitutionmodel.BinarySubstitutionModel">
#            <parameter id="subsModel.lambda" lower="0.0" name="lambda" spec="beast.core.parameter.RealParameter">1.0</parameter>
#        </substModel>
#    </siteModel>
#</input>
#
Sample	treeLikelihood	subsModel.lambda	error.alpha	error.beta	yule.birthrate	tree.height	tree.treeLength
54000	-3663.982054631088	0.13097904102982386	0.003706794163817886	0.0047236822219534555	4.4100964569128	0.7690143462018519	6.122461637133107
56000	-3668.4857529986593	0.13996550719569723	0.03698713376572965	0.003684310677045111	5.8604029227397705	0.38138588490406394	5.172562102170956
58000	-3671.4622869716177	0.12802610171574672	0.009262186321048534	0.010024286777185497	6.821409712312161	0.5035619145150445	5.860900089823239
60000	-3679.064978053952	0.12319365329984241	0.0027155020282204397	0.0029395149798165402	6.00771315203957	0.3771163949808469	5.010943285838453
62000	-3666.65717883206	0.1303515637860757	0.0027746930308692646	0.006116082076208597	7.488480334925469	0.4225005746347922	4.8959353178057725
64000	-3667.5812092551673	0.13218876452105585	0.01960065635577218	0.0066656023063589795	7.087295353343285	0.6442232103378861	5.3574634907267065
66000	-3669.969375613568	0.11846265386811722	0.01784249438374228	0.008469226688053283	6.058187826532131	0.39893195774108553	5.098080668620244
68000	-3669.395667976401	0.12871053639765387	0.06143599811291379	0.011431294008239019	6.35537450786774	0.507069069911063	5.547778376442071
70000	-3670.9410329699585	0.12192488412253079	0.006749150360183205	0.007832925621580337	7.155120984745294	0.5759020355273584	5.690303713511114
72000	-3670.818098741969	0.13126521337665356	0.011616487146900584	0.0026404242051791676	8.100426524905028	0.5075971548419812	5.817027604294504
74000	-3668.0894810011346	0.1361221125336304	0.03350399311632549	6.847749250493603E-4	5.801563853698724	0.41041067797142317	5.392457522631994
76000	-3686.673700697018	0.10530292503915066	0.023455260097740602	0.013431841878065755	7.614612875717667	0.44196306522420137	4.558795436463517
78000	-3675.935872454367	0.12073212020811194	0.023170466761115418	0.015453858475515045	6.635185422333483	0.5974713039158999	5.707485436062882
80000	-3671.9851675402215	0.12626470963833458	0.05048541940445772	0.013343022730394963	6.840147847907748	0.40489223512934935	4.419971682938138
82000	-3670.86682954171	0.12693720385669988	0.026276629003919246	0.005672887776467528	7.075515779570356	0.5737779581264073	5.660864981218373
84000	-3671.6167234301424	0.11999783271812364	6.895901919537886E-4	0.012467496231479537	6.13282051361139	0.8182805882795544	5.804605374107129
86000	-3678.453280569083	0.11793152515080917	0.022764194859016786	0.018576256747915444	7.109387654205762	0.5601383257293318	5.00585074047026
88000	-3678.2472047605233	0.12908851234244867	0.012200491160548685	0.009013572949314121	6.699973882152537	0.4471628185088134	5.256028623033827
90000	-3668.7116526209293	0.13035775349944845	0.0325891503421096	0.009083359205429124	7.492225275633211	0.5112285066383617	5.613920024924918
92000	-3677.049112067623	0.11385527768400394	0.027240380305333357	0.023456682405655477	5.38178109480988	0.3497106761007688	4.376094021492985
94000	-3674.5167256131535	0.12409991752440705	0.04662055778179891	0.012920910361187327	5.17626507251223	0.9793835088059303	6.111883914141523
96000	-3672.686676754603	0.12340952902502997	0.0012138870413023574	0.009907920086305016	6.543334253092201	0.6963077621148593	5.557256368452417
98000	-3676.1780871426286	0.11182556358194497	0.012643699799464584	0.01271544088784254	5.647641762301746	0.39625229199934886	4.765105592070868
100000	-3670.2050601951446	0.11553556699236736	0.002807369981048415	0.013409292459357425	5.6044970982569895	0.432370944332719	5.14063861996435
102000	-3678.9824620221784	0.12543845156835284	0.052278398526669045	0.012820812117410842	7.893006172696875	0.4364651099444167	5.16257275791062
104000	-3669.84445039187	0.12126959493479639	0.044977166754977586	0.013561888900256369	5.349225797790173	0.47490544137624735	5.313509044061279
106000	-3671.4421483877118	0.11121187564598142	0.006469340047644349	0.019516379165423085	5.874967396041981	0.376067114081561	4.301616603234069
108000	-3675.445502780967	0.11041771604705367	0.01565849914500873	0.02278066561828465	6.8756152601868346	0.3785829189896202	4.1319349083231955
110000	-3673.4485321498296	0.13406555130696152	0.03514697799953639	0.007442971696830049	5.833281664442241	0.39228669488995727	5.562873524824221
112000	-3675.5611227972036	0.14097882259338995	0.04880511781647094	0.005808168367781654	5.938073424391071	0.4464679252069019	5.534505009888381
114000	-3673.365006766403	0.12613926229511838	0.07524050829733632	0.010217878410284122	7.1284717198703005	0.45973164431629526	4.9738543504821875
116000	-3665.9510411473475	0.12091594570010772	0.03249129242343268	0.010992302320045676	5.417988116157706	0.5669888244186149	5.394418240967435
118000	-3671.0966083464205	0.12493916178271439	0.05313868348363032	0.009193487954808899	5.328928864268428	0.9303391914765409	6.3953265236692385
120000	-3670.9076858660214	0.12208422873525197	0.024187747965688497	0.011345204281513104	6.456270025385074	0.4225035007504682	5.181678012998853
122000	-3683.633601419357	0.12497247490033883	0.07373746118591137	0.016475300414622106	6.469748916940674	0.42212480028930716	4.789742781346058
124000	-3671.53998577189	0.13726617619067077	0.054300829127575126	0.007882712742569133	5.608002383916868	0.5593640788191285	5.480813047711712
126000	-3666.5013995877343	0.13328659027983839	0.01877299047181068	0.0049908676812614305	6.791115088448497	0.5008418389067403	5.4372029737723935
128000	-3670.6011941414795	0.11969436800260251	0.03921062161589275	0.012115706933307628	8.463577181059929	0.5008252901090648	4.993497082867762
130000	-3678.4916239121067	0.1342471198094599	0.009266883073867742	0.0018468516661871968	5.648725454994459	0.46433337815779635	5.908175034677065
132000	-3674.7384797503564	0.10599866031537068	0.02718224512805557	0.014947907806431819	6.583462077988143	0.38839463147244385	4.433546874197637
134000	-3673.883307583988	0.13207945441727162	0.046058239126968256	0.012212033486297413	7.175299619447992	0.39358217386508787	4.694055814169586
136000	-3674.8486176533374	0.1319704578117904	0.03678206789178832	0.00894698734575356	5.726851518472211	0.47978857143034315	5.392347873541478
138000	-3667.7361626811066	0.12743919932746736	0.026930422931388132	0.005593576335616335	6.932442295662723	0.45136978540795103	5.193539230120316
140000	-3673.699296493105	0.12774260461594777	0.07333855895699466	0.013844641908202879	5.896732387053248	0.41724687212444955	4.685953275239015
142000	-3671.8891946666604	0.132004924785487	0.01102818557065086	0.0053682018139994195	5.8949217264820915	0.48847538859554923	6.104763577188083
144000	-3664.28106948641	0.12581355470258282	0.03367142014824323	0.009121028455667625	6.261303489765123	0.6071339620524847	5.602311143495168
146000	-3668.134329139254	0.1295234732050086	0.002080402453930707	0.009046274100683151	5.822568119478454	0.5204710955704789	5.370259595840297
148000	-3672.215814103595	0.12776678182154122	0.0024769614196588877	0.01228753962157769	6.536171784048903	0.4350586890756602	5.318634127948336
150000	-3666.0137607266383	0.12554327959176215	0.009633062955654928	0.007084804659343351	5.754121938599651	0.3992794657329907	5.175474053768039
152000	-3668.8662341573818	0.11533898118775522	0.03562374682769606	0.012717009084906911	6.514279252013892	0.4416234654689037	5.190304681336211
154000	-3670.9217975599995	0.12802073945835774	0.03674816766074871	0.004338915120282318	5.343500142967377	0.8596919149221853	6.370251821309369
156000	-3678.2793024664957	0.1264482844678247	0.011195725436959821	0.016443915151564948	6.810430947320986	0.8922277180771023	5.899427396867
158000	-3678.142673302564	0.10102621827503477	0.014172615655354352	0.021951939798299548	6.905538971090049	0.4022448593316932	4.495043335339315
160000	-3671.459317160104	0.11722129877764066	0.0028609721688867802	0.01510674422136765	6.7956790012180415	0.48959145352899064	4.809771392367957
162000	-3673.3213282097695	0.11609086532574418	0.010124963529920655	0.005045168903088474	5.2159482206283725	0.45631056691643473	5.3381014344550275
164000	-3676.224887680886	0.1308558858917393	0.008215348584052052	0.0010264001527121676	6.486554028066016	0.42759448539348693	5.203521485928497
166000	-3673.056124076014	0.11730033149342628	0.036882737281778884	0.013520619190403442	6.453402131180553	0.39163621415825833	4.338511064217492
168000	-3675.74139114041	0.13068643940860028	0.001799400749806309	0.005244736664709496	6.673904348005184	0.437830617966996	5.2144498627700955
170000	-3680.339679745889	0.13363934481894815	0.022991875403903766	0.01302000169385139	6.148592521611971	0.5681247824677267	4.8815858647323935
172000	-3663.692120468898	0.11763892173368998	0.02776917310299101	0.01226950655966629	5.896309797770411	0.4185914938435198	4.876839912842518
174000	-3675.7497475444306	0.09920891702629224	0.004419476214382543	0.021103230003847197	6.315331542523478	0.39421300504545376	4.778796122032619
176000	-3680.1790403026525	0.11840755299714222	0.00363774721073323	0.011069100182059206	6.495533127783621	0.43002996724140735	4.866634227298667
178000	-3681.2294798540916	0.11904260670956712	8.986452784412372E-4	0.007753413837724228	6.28477157275987	0.44736972803578917	5.332799147507748
180000	-3673.417120460822	0.11329733132960951	0.003816758066430004	0.01620571020949269	6.864413808241855	0.43443360509361245	4.547434046488294
182000	-3667.599370287071	0.11370903621195799	0.013323113748346509	0.01130830476891525	5.0576076894129365	0.5701539030758839	5.164789936121761
184000	-3675.4967757924146	0.12447819965265026	0.007162856928241283	0.01567555800232356	7.036802158389336	0.4881317068100923	5.3328512983842575
186000	-3673.689603577786	0.12404373421057482	0.031226836711839207	0.013043777614010701	6.557711413463409	0.5601833969968798	5.295098083047089
188000	-3673.3425460972767	0.12716148622027906	0.044909053437850226	0.012135042589215429	5.610479790962668	0.6461461783225229	5.383665656327888
190000	-3675.8570313402615	0.12619229534325438	0.035806020353902644	0.010299542166798485	7.329498807040232	0.3991656518172926	4.661944214447951
192000	-3667.601864813143	0.11540429862757601	0.017971361700835513	0.015213354763917483	6.934296125943949	0.4880574891025305	5.035026661391753
194000	-3667.1942839169924	0.12789366952609732	0.01969503162684676	0.010861938048781383	6.802065616476262	0.5543915493254905	5.416658733339036
196000	-3672.0484302830187	0.1266163883896819	0.016307933505707074	0.006464205031088083	7.18535255907012	0.38290012407707963	4.338129791240794
198000	-3670.2139721825433	0.1378484172701003	0.013233297279458947	0.002257988917854962	7.283206252889762	0.5212353581126437	5.845810158028039
200000	-3665.930432659265	0.12766750793066547	0.02695986685091647	0.005686147467637162	6.594693273235987	0.48866804507038986	5.747069713279841
202000	-3666.0134653502173	0.12000122390311076	0.033688689167678365	0.00959774087958736	6.461569760166664	0.39836141224746735	4.521041032143288
204000	-3670.9807272764388	0.11970805412413078	0.0017638152187170542	0.01048202325577403	6.493782336786341	0.47626299100196695	5.426765093533762
206000	-3671.9647717185508	0.11920648404341165	0.02327826309690832	0.016667561680348237	5.695086825648464	0.4750537011044202	5.1474393950020705
208000	-3668.5473650370145	0.13294597011592296	0.031126910223734528	0.008813731704864101	6.813829125250407	0.3824259204641317	4.898559439088438
210000	-3668.677097473795	0.11297490169597986	0.0011929404336047166	0.015181466484009148	6.914446449829916	0.4293879734011448	5.030215117320371
212000	-3683.416941756669	0.11231375009497327	0.013310991343920175	0.018575171799191086	6.047177931372551	0.5189548063993177	5.3979544318407955
214000	-3667.049048704776	0.11744524835346017	0.022491016337268147	0.012591249684855968	5.971088985319525	0.5134092765597654	5.223278638796711
216000	-3676.5003229813587	0.10873115376426407	0.011254657126542219	0.01598390904397554	7.244134187197971	0.453279011958352	4.560179485582017
218000	-3673.8573251845924	0.13496424660473952	0.06233692359347822	0.00212133295120156	7.670453957411001	0.6524301853675851	6.158222629083206
220000	-3672.4988266673404	0.11704228077256047	0.0014870786223788038	0.016267277140910565	5.8192914068812795	0.48161662648974407	5.258295354578442
222000	-3671.6477205969018	0.13612500072083775	0.022927980819640988	0.00954678191303176	6.28998887268744	0.5840545796653859	5.188414220154465
224000	-3664.837686990256	0.11326854748620953	0.008869437648716505	0.018914410015244083	6.810236297704558	0.4033776039713044	4.382820843129639
226000	-3670.225371492229	0.14160550430827865	0.015137647704997042	0.0016649284564682813	4.5288887463333785	0.46758796661556745	5.520490215501925
228000	-3663.74319695709	0.12345030968208527	0.01371468855828358	0.0037103292542687034	5.694857576377677	0.522125307684265	5.4494363091451365
230000	-3665.2537879103866	0.13143522287949452	0.00406839909706351	0.009335869945401972	7.13352834663959	0.569708463654231	5.642612488679771
232000	-3670.9524471628224	0.12027246652850314	0.030236290074005256	0.007784628718192325	6.91011656321858	0.48476140239583543	5.3068301824842
234000	-3670.0309090154587	0.13026897846971006	0.07797705532375825	0.009924117139651762	6.796058299037672	0.5184816842590183	5.381954132939148
236000	-3671.706873693257	0.1360155450205024	0.020547532748139634	0.008754652427608497	7.806027124977165	0.42958153149115474	5.272623030909209
238000	-3672.0901408621908	0.12934967677079265	0.08038172019748328	0.019362283124375376	7.494084633737988	0.4683141691129505	5.1048788546429815
240000	-3666.8154557511784	0.12618077993519186	0.03557634180076541	0.008680717054681767	6.272377309682163	0.5655624475859424	5.212761298110437
242000	-3669.952004045679	0.12336955052656585	0.05492631553965337	0.013901311629246125	7.709513772954702	0.41284431257622595	4.4643782914475265
244000	-3677.1135902052633	0.11462347596789095	0.019980599653429784	0.015759988205671923	7.080442740308632	0.5473570372147528	5.1877439494287945
246000	-3684.286612119413	0.10623919749771366	0.01917723285105142	0.014684609559616844	5.947019056996076	0.5304773288354596	4.948250920072763
248000	-3673.5817157100682	0.1146683525148577	0.02976284978777615	0.01716034167019515	6.946426184475432	0.513912091672299	5.115747788481302
250000	-3678.244894760845	0.12381368667287557	0.047202394268886345	0.0180699047464219	7.041739023913693	0.3685399575093984	4.433762407119777
252000	-3675.1483800176534	0.11004201749773201	0.0027367354912105407	0.014133676385995083	6.337782421857633	0.5507285731786619	5.099075720814594
254000	-3668.9453641987925	0.12866501026602192	0.02520242397846152	0.006603329732417283	5.6582761759611975	0.49630657499703323	5.24471358055642
256000	-3675.80071864889	0.12862374711092037	0.021880228995566	0.01352816987004829	6.7097512558355925	0.495016286398959	5.04889225791047
258000	-3676.182311544856	0.13629849429896326	0.018319258087975094	0.008517295007442654	5.21807462378953	0.7232193176894813	6.130826211450862
260000	-3670.651826642088	0.13662455184294295	0.0039526740622093	0.0015785510890303537	5.732832462131337	0.6202107844320554	6.046447880777035
262000	-3667.640884805021	0.10823416552241884	0.005251810602202418	0.008429382246125253	5.967142210175059	0.4316408377948255	5.074982762019711
264000	-3670.7767735274588	0.12746527443194616	0.03559358086003345	0.005764655600142861	6.304996348284231	0.5022013224024936	5.443113140682802
266000	-3670.175554309961	0.11682711826672498	0.02124052161904946	0.015216354734425492	5.833815748926638	0.45954871155948357	4.966316158343926
268000	-3678.013038259764	0.11137994878093205	0.004902931539523974	0.014247261318652569	6.826734698025628	0.4437930861852058	4.917783397455358
270000	-3683.4560367138242	0.12651707741424315	0.02956077114509426	0.00808669942639895	5.963667812080898	0.40098195081947124	4.693470342081155
272000	-3679.268532522586	0.1255853257784919	0.017767157558688487	0.009392263586326928	6.582660455319397	0.48514403020270486	5.444658682415159
274000	-3675.3252873495317	0.13070665145474547	0.015264570346339722	0.005838039553595909	4.887378835011586	0.5118891788828057	6.0933496829933125
276000	-3675.2492942711615	0.13420427002635307	0.006857615750590577	0.005028110063271388	6.06072587595036	0.6192850687628614	6.013360848480248
278000	-3673.8194621356165	0.12674637164599556	0.017244054100152045	0.012508585571005797	6.690665314696942	0.4302412202460803	5.144824918953612
280000	-3670.426256075682	0.11468615616651252	0.016623882068840592	0.008012014660793805	6.502171960421805	0.42744908179258106	4.8397808040487975
282000	-3670.217615412091	0.12655137709294356	0.06133132102840187	0.009331266314870119	6.66976469538023	0.4687554774776036	5.28245080566423
284000	-3672.7281710944385	0.1151608112630814	0.05639636308885764	0.017826109640744315	7.4395530866352635	0.49283386063327755	4.641436789520552
286000	-3668.4765249575194	0.11862647704727713	1.6467200906183205E-4	0.012306767785261583	5.939466282091875	0.5039369660922631	5.019279927788347
288000	-3678.3244951276115	0.13223167715267092	0.034499033667601244	0.010063841232377314	6.339323826416582	0.4587663590969417	5.572289278099203
290000	-3666.514698615316	0.1271997345481822	0.032458135728013635	0.016408035014372976	8.192241541657173	0.4633720821286788	4.6082564017961705
292000	-3671.575137313295	0.12083373501270489	0.03912139163627712	0.018117454075498467	7.352815171550215	0.5030887018600608	5.002362261055049
294000	-3680.072027065067	0.12342604816943105	0.07084726991742114	0.012814510147735424	8.075621934810588	0.3970826199547649	4.579802386545538
296000	-3676.8780646786445	0.12903414733554527	0.028597320477672904	0.010514606348078336	7.838158210158127	0.4868963943125755	5.576725669863323
298000	-3681.0987577026485	0.11102782211351829	0.007868580247229532	0.012204846815077918	6.565100933967195	0.4500796888787195	4.8641432443219355
300000	-3672.3213943014175	0.1222511815315249	0.005672473707273295	0.011741406598942098	5.893089398719021	0.4862501430338342	5.094946185256453
302000	-3674.125890757883	0.13719472685103845	0.004973782058336092	0.001384567526347101	4.626913698821735	0.5309025130857028	6.009225994278896
304000	-3678.262923941405	0.13103336052665304	0.029426095402760772	0.013710798606100716	6.234339699683687	0.3639364336174234	4.56718255728128
306000	-3671.782388379206	0.1284101648219534	0.02279896247986299	0.010242296902228111	7.023230110711482	0.4593880970480467	5.203226152836769
308000	-3669.336325214629	0.14159206679342265	0.05423579296563991	0.009320301168248784	6.654633049055064	0.45063203878002794	5.173954060562378
310000	-3668.090033877228	0.120634694974989	0.022347679569257033	0.009441263734005721	5.564167781714567	0.6614429140710304	5.582991641012811
312000	-3668.6287620858907	0.1258038130182574	0.006594955882019169	0.008039024666000642	5.453591684964598	0.38127366419685027	4.931080085679937
314000	-3680.2030230775304	0.11301997088260987	0.02372618734239352	0.009810841934571561	5.63225619901873	0.5129702552522002	5.277969626046008
316000	-3686.934207149776	0.12723333265369205	0.003030986680290856	0.013849999707371038	5.540000459516567	0.5435719260859158	6.282504084084443
318000	-3673.483864658291	0.12047808616792396	0.03596968454987305	0.014100359158812876	6.324317390648756	0.6074047525968495	5.85320695005413
320000	-3673.9082666251857	0.11295380837103217	0.03271608132257185	0.012410933283907076	6.057666291003544	0.44758960162954736	5.154734290872129
322000	-3666.746183756023	0.13661521006160723	6.513458373743793E-4	0.0019022985090187462	5.964004594118671	0.449505438150006	5.608095871589852
324000	-3671.034820982527	0.12571667829252367	2.917122165941934E-4	0.005284584816768922	7.456991146606583	0.37797593659569273	5.169570680963699
326000	-3672.7728389250083	0.12788650414546435	0.0024669092970057366	0.0027415793552293126	6.348366732768294	0.5326310530842013	5.8620512762276205
328000	-3669.321272664824	0.14058971010703614	0.037532166881712695	0.007638885514930584	5.766282166850674	0.43944352867691694	5.2858001689219405
330000	-3672.758565760304	0.1261316504759331	0.007607385054016054	0.0049675647587253315	4.629355290051128	0.4459095046364581	5.264178663626615
