#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="treeLikelihood" implementation="beast.evolution.likelihood.TreeLikelihood" spec="phylonco.beast.evolution.likelihood.TreeLikelihoodWithErrorFast" useAmbiguities="true" useTipLikelihoods="true">
#    <errorModel id="errorModel" spec="phylonco.beast.evolution.errormodel.BinaryErrorModel">
#        <parameter id="error.alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="1.0">0.1</parameter>
#        <parameter id="error.beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="1.0">0.1</parameter>
#        <datatype id="datatype" spec="beast.evolution.datatype.Binary"/>
#    </errorModel>
#    <tree id="tree" spec="beast.evolution.tree.Tree">
#        <taxonset id="TaxonSet" spec="beast.evolution.alignment.TaxonSet">
#            <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="3" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="4" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="5" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="6" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="7" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="8" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="9" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="10" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="11" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="12" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="13" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="14" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="15" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="16" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="17" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="18" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="19" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="20" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="21" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="22" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="23" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="24" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="25" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="26" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="27" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="28" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="29" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="30" spec="beast.evolution.alignment.Taxon"/>
#        </taxonset>
#    </tree>
#    <siteModel id="siteModel" spec="beast.evolution.sitemodel.SiteModel">
#        <substModel id="subsModel" spec="phylonco.beast.evolution.substitutionmodel.BinarySubstitutionModel">
#            <parameter id="subsModel.lambda" lower="0.0" name="lambda" spec="beast.core.parameter.RealParameter">1.0</parameter>
#        </substModel>
#    </siteModel>
#</input>
#
Sample	treeLikelihood	subsModel.lambda	error.alpha	error.beta	yule.birthrate	tree.height	tree.treeLength
0	-4797.1883852448445	0.8244212588573495	0.008611808906056902	0.0037535850893908253	7.4959981754213345	0.4082135115622045	4.103603884663119
2000	-4805.186302872086	0.7884093382816657	0.020926240577643605	0.015369015960433106	6.715157264172178	0.36209031550673976	3.7590995431408865
4000	-4803.077772599793	0.939992520643387	0.02393568521081582	0.009790949728785995	6.462522037597662	0.39115944968762656	4.079758019302029
6000	-4804.9467202165515	0.7507498076623895	0.01892445605578064	0.014174183082806838	8.641400374856497	0.40146762625942944	3.9025963127996186
8000	-4795.2901319280145	0.8437181334753171	0.011394564183963821	0.008235692093589996	7.25595747715721	0.40315596031396367	3.8760844099101153
10000	-4803.262156753883	0.8022078902987214	0.008247782925074356	0.007042021932403576	5.428945726548235	0.4297308317555125	4.27960859866357
12000	-4805.524914050454	0.8332060756831637	0.005477981251729609	0.008404678218064796	7.941500679178562	0.3976289785332408	4.056151337707769
14000	-4794.915031013362	0.8152800480977338	0.009947640356187342	0.004966513661394225	4.676983655606807	0.4052148156260578	4.060970189881275
16000	-4801.46297378763	0.7467147491515161	0.011989771922488951	0.009205227859736355	7.420144579680827	0.40902967951011715	4.0436713183829
18000	-4797.141732979572	0.8441889640789974	0.022657810347393954	0.016544001230033516	7.729920396761689	0.38907136826025035	3.7774670170835694
20000	-4806.079961587422	0.8515846189862931	0.03360563366441734	0.020991050898804733	8.214238462506106	0.34419962146558825	3.4474023825983626
22000	-4799.758203673848	0.810451507368853	0.0174933292115876	0.014635710599289326	7.537980337302544	0.40663399807465395	3.816256679127471
24000	-4797.6793699980335	0.8712802964890501	0.021201418275519947	0.010377886678545568	7.859616830537032	0.38894753474316945	3.9084699837114836
26000	-4801.3079311405145	0.8079687010167211	0.019022292366318836	0.020204171081351363	5.719143898667254	0.3631143672805405	3.6162816492851437
28000	-4799.853015162736	0.8578182327440589	0.02136539620777859	0.01388384196407376	7.27920844446969	0.4294918449981684	4.011650128842336
30000	-4803.011022974101	0.8464788183553817	0.015320966046642896	0.010620343568577967	7.673092924837831	0.37907641002424053	4.023200390141461
32000	-4794.242612808205	0.8215306319990225	0.022970659117043723	0.01187164755299805	8.127283478162251	0.3704790653762712	3.7819144203971806
34000	-4798.6937920019955	0.8422907844566525	0.024514570899897406	0.01677861352211291	7.177957359027853	0.3741091730351326	3.8602827947833385
36000	-4801.916776566364	0.7889340190567053	0.013345660955348317	0.014626841217301774	8.025267586669338	0.362226073134236	3.806001075815848
38000	-4802.092728622118	0.8480540541896714	0.01647534152841226	0.017616988577237404	6.352622925918976	0.36893350309143924	3.837872195034945
40000	-4809.938971606222	0.8957535549789789	0.004577818780566543	0.004569043877322982	7.166384656542747	0.4077274731165825	4.283810700988607
42000	-4809.683127172895	0.8115365565609158	0.004955191802509378	0.0037783595745693246	6.308665350139918	0.4159804050892853	4.342838539008426
44000	-4806.740118817673	0.8485389853807602	0.01147853676291702	1.486816019133166E-4	7.64678576960717	0.38117566347965864	4.289825323171615
46000	-4800.2153760411065	0.8278538203035204	0.013680559238302926	0.007566737217133468	6.15841516311661	0.37460810225425367	3.980297250405483
