#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="treeLikelihood" implementation="beast.evolution.likelihood.TreeLikelihood" spec="phylonco.beast.evolution.likelihood.TreeLikelihoodWithErrorFast" useAmbiguities="true" useTipLikelihoods="true">
#    <errorModel id="errorModel" spec="phylonco.beast.evolution.errormodel.BinaryErrorModel">
#        <parameter id="error.alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="1.0">0.1</parameter>
#        <parameter id="error.beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="1.0">0.1</parameter>
#        <datatype id="datatype" spec="beast.evolution.datatype.Binary"/>
#    </errorModel>
#    <tree id="tree" spec="beast.evolution.tree.Tree">
#        <taxonset id="TaxonSet" spec="beast.evolution.alignment.TaxonSet">
#            <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="3" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="4" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="5" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="6" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="7" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="8" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="9" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="10" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="11" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="12" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="13" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="14" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="15" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="16" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="17" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="18" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="19" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="20" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="21" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="22" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="23" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="24" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="25" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="26" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="27" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="28" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="29" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="30" spec="beast.evolution.alignment.Taxon"/>
#        </taxonset>
#    </tree>
#    <siteModel id="siteModel" spec="beast.evolution.sitemodel.SiteModel">
#        <substModel id="subsModel" spec="phylonco.beast.evolution.substitutionmodel.BinarySubstitutionModel">
#            <parameter id="subsModel.lambda" lower="0.0" name="lambda" spec="beast.core.parameter.RealParameter">1.0</parameter>
#        </substModel>
#    </siteModel>
#</input>
#
Sample	treeLikelihood	subsModel.lambda	error.alpha	error.beta	yule.birthrate	tree.height	tree.treeLength
0	-4619.116344442607	1.1988776610319343	0.018217942786255385	0.012617681413192436	6.744379561623043	0.6491991703706617	4.2643713113365145
2000	-4619.725538621405	1.2808699016596103	0.01554978697257387	0.006746851231800312	6.60448546730373	0.5884777501595745	4.393591856536875
4000	-4624.251869645377	1.3141005511869948	0.0115098891165997	0.0016297809116758838	5.329930508610261	0.5383178339586033	4.204627694390351
6000	-4625.551878880255	1.1967664801858888	0.006891134379582567	0.004547484536337365	6.494466783333682	0.5848396687697672	4.508174606703762
8000	-4618.974460891912	1.2033644700291926	0.009678431222876486	0.008423930243970945	6.621824593731748	0.700487851433633	4.624620735022782
10000	-4615.284572798998	1.2141713165275634	0.014604663044457624	0.008124084031444379	5.46587531834388	0.7954931764653531	4.540964262270786
12000	-4628.725386424582	1.3659366672369448	0.01117360155040268	0.003867463325306495	6.493308975497122	0.8542032577534108	5.061803720138382
14000	-4628.750943402765	1.1657642522710037	0.007658355102895054	0.0011974312152419988	5.918123426464777	0.6350747055585776	4.40482623432843
16000	-4623.27166237838	1.125608673117638	0.007338662389659254	0.012196178373398389	6.990621873369617	0.6417171753894149	4.519407968112616
18000	-4623.962915596805	1.0874995195657309	0.006192949333331825	0.0052463442171955775	5.257153323257079	0.6517958671347334	4.709849834440104
20000	-4619.351465668719	1.1517301095881896	0.014224708570763304	0.010923113579632788	6.881908993482928	0.6080032865884704	4.366677033140135
22000	-4625.65466766984	1.062699786718645	0.015380981346768501	0.015917971658386248	6.442136792869157	0.5185519627133927	4.018894477915129
24000	-4627.948313851277	1.2189871126524883	0.014250157426938826	0.01200926664139847	7.54934498032688	0.486844873249811	3.8885381580636795
26000	-4619.639568998346	1.252522580686905	0.013549699854568109	0.009846468518248278	8.571473894960162	0.5277244619883582	4.093633113549307
28000	-4626.767442280739	1.2958725321158053	0.024010441074039112	0.0062983885402141514	6.903295598603221	0.5526064896470401	4.045606712298905
30000	-4620.424753409957	1.2965391027331792	0.0174301054610144	0.00837364142138826	7.983217611566354	0.6180851465602643	4.198303087777014
32000	-4624.330808264815	1.1120033791531365	0.004769387849613782	0.006645310310286267	6.871833502166117	0.6827946107694558	4.415711480781363
34000	-4620.544346000293	1.1439471306134623	0.009523140318805403	0.007040812461985864	7.331278641669495	0.5363798742670697	4.232235685473978
36000	-4623.2869968219875	1.2181927082983746	0.009278240618807436	0.001195107203279859	5.3126395648471885	0.6176105233028524	4.593615761491983
38000	-4628.18897270177	1.1558245629009762	0.008178237997957947	0.004432317443842065	6.550856705441047	0.5198159266477607	4.327226831547561
40000	-4626.241433487255	1.0650108318554474	0.0021697913678619964	0.003698388136634337	6.930834002486108	0.5695278113999592	4.474564756674226
42000	-4621.0125877108	1.1033349402908288	0.003933305039634359	0.004104115317220594	6.012011996185421	0.7758449559422	4.913580788367103
44000	-4623.302202207184	1.2751297359577605	0.012558740126295799	0.006975260495914698	7.130397723052659	0.6874841376035755	4.4414828160333375
46000	-4621.836660220898	1.2170824908667448	0.017144253975572163	0.011464521939120053	6.868279176284234	0.5286331656139647	4.038071384660246
48000	-4620.565795130715	1.2803086009015368	0.007907481658711562	0.007697067325524901	5.801706027615217	0.5364139568856049	4.298859494096147
50000	-4622.171535208281	1.2198790111230773	0.011610153953406695	0.005493655918497904	7.202146071097082	0.5958630314575133	4.355658343710683
52000	-4618.5152419993365	1.1141810730708432	0.014686218444332417	0.013935021571451784	8.27693450446725	0.5472592247778817	3.9415745946651097
54000	-4618.213169849751	1.1991295259150585	0.007565014719171965	0.0073778127569712765	7.405935373472839	0.6582644223824777	4.437668388751603
56000	-4612.617618586745	1.2240124492691569	0.012525599479547561	0.0051090058354904076	7.762343567647395	0.6233685757904325	4.415436549589601
58000	-4625.655911905439	1.158373817094309	0.01159020886032278	0.008749217147446274	7.721434863178829	0.6216451114941783	4.399300311477573
60000	-4631.865767708438	1.1952422154289024	0.00519986181558381	0.004960266038771152	6.880487969157175	0.6741391428782629	4.773731104718582
62000	-4630.840977372221	1.1338971147721184	0.004163561553948747	0.003050008253800656	7.301358433616641	0.5784199502248012	4.232198599928086
64000	-4622.4998917001285	1.1848708973484143	0.012346293366482217	0.007517276344071793	7.987418623724427	0.598700402115668	4.519586851726935
66000	-4622.189703523533	1.1615700109769544	0.022050481178345828	0.010478315733084883	8.077845643767729	0.5368943618513311	4.024328318292207
68000	-4620.637234043376	1.3141751900833947	0.015711535606250118	0.008244948336539912	7.311023039805243	0.6319266220428198	4.406331884044245
70000	-4618.6219062988175	1.080978405759893	0.016971561107091363	0.013595474976196674	7.080565495790079	0.5283499470784427	4.049344794746187
72000	-4624.848371396583	1.1423581638126017	0.0074386643529048965	0.006659171895076078	5.938874826477808	0.6870247482455529	4.5227834491988785
74000	-4623.09093441481	1.1399270181261372	0.007179060813980713	0.006908911550857493	5.520240323891977	0.8233131961662805	4.9240909753589674
76000	-4629.979304304785	1.0569074831795577	0.007453258720522729	0.0077483476263992	5.769497300631556	0.6323047976666905	4.281291645429399
78000	-4623.457402002549	1.129539043976894	0.015301510027982215	0.009282331389505735	6.226677000452937	0.7102950148627692	4.607931972235868
80000	-4622.635569250112	1.2356250429773195	0.008749433528840826	0.004303401450038178	6.87018526414255	0.7184636785572883	4.452660393652424
82000	-4623.70289772296	1.2093669764156454	0.01620660181191643	0.00835443051040461	8.172230860910245	0.48980400094372967	4.062640565514248
84000	-4621.992054212994	1.2493704316618972	0.015447196482265831	0.006520579603564371	5.920324010139445	0.5897506400073527	4.245986023197455
86000	-4622.190552572643	1.1140224284300098	0.003112723731833774	0.0017189376529560918	5.998776925069805	0.554965693808275	4.419758627029566
88000	-4616.079090339341	1.2603012792839945	0.010526575480842307	0.005080104348049465	6.570370027036376	0.6308809939366504	4.42271547956384
90000	-4615.765773509357	1.227580072194917	0.007125207388787359	0.001129696345692906	5.304985881897525	0.6114144065469057	4.431536152938784
92000	-4626.029926938329	1.1766045275611885	0.005863548406113552	0.004345894537568687	7.195943468306553	0.539614467745926	4.3292447559313425
94000	-4624.691063974891	1.2792239085064339	0.009017561798293581	1.3446167150803214E-6	8.04312523389349	0.5048921800979942	4.351411574181046
96000	-4626.50059490585	1.1930827856423913	0.018195176838128345	0.006638712560993944	7.97024593566124	0.4873091133790735	4.042679730100171
98000	-4617.392588647853	1.1552699440649525	0.01090440141373173	0.0031494189580282233	7.7997587082942745	0.5869365411449609	4.453081148872663
100000	-4630.450586902374	1.2159623698348387	0.009987073396465639	0.01236650483643028	4.353503495473796	0.5148119366107499	4.000133510800621
102000	-4623.5696990171	1.2263116220236985	0.014542613995021101	0.005329292076641912	6.484689070502484	0.6419296322913115	4.325859082436161
104000	-4620.935556386245	1.1471195376608625	0.010757957364515153	0.015265048366502259	7.537517486597549	0.6190873895461999	4.224952974747897
106000	-4624.471189483392	1.1965615139853605	0.010402653591641919	0.005362429288527295	7.969268009300203	0.5215498166614069	4.149127328169359
108000	-4626.195665555861	1.2755738864638093	0.018126173275382643	0.009243425066239994	7.3266550787470655	0.4774721283343144	4.067460266228244
110000	-4628.089812351593	1.1544453768832785	0.008656852969647268	0.002495650648819008	7.414454010246179	0.5701518741137812	4.554647660816949
112000	-4627.280134625076	1.1914552364264817	0.010883493588739005	0.006584304041897752	7.585215817707191	0.5256092852658437	4.197964807017191
114000	-4618.30203767513	1.0836398051680611	0.010780063825991872	0.009063870373144918	6.943519806031366	0.5787828878935595	4.3700381783891284
116000	-4620.679137952028	1.265998955168985	0.01915521633564925	0.008927235021093289	7.895258758713651	0.6723529483365718	4.379695848345355
118000	-4621.110435151312	1.2006942247020307	0.01574987164453791	0.012991059067346827	7.8004859680771395	0.5677012048661517	4.168542712148048
120000	-4621.60522034855	1.2982868850729368	0.013619550628504317	0.00837881347253604	4.967869918985342	0.5862091127148442	4.122283458276471
122000	-4620.378467910035	1.288635001766336	0.015166349582221208	0.008105455629508915	7.66124884875945	0.7027619725647644	4.375776205287968
124000	-4618.0433977649145	1.2366895297553222	0.01373060850756051	0.003063628378086708	5.963810360982714	0.6029795014697235	4.513350080110122
126000	-4623.447187020599	1.2039336498467301	0.009245419467438624	0.006775103885454961	6.31945521403125	0.713007900362192	4.569162971095609
128000	-4621.771729098235	1.1409504327886921	0.009297834498662746	0.012836588947895498	7.5784003912040365	0.5856404049681959	4.357306467140495
130000	-4628.850023103066	1.1900586631453727	0.013548910550729003	0.005458006544068824	7.146187345621693	0.5049793924240684	4.172733206740543
132000	-4619.170882081614	1.2313430937442862	0.011716318657367374	0.00901498769186038	6.997856645945204	0.6266917050010564	4.493826506888285
134000	-4630.479871731401	1.176702742219143	0.013510311529408368	0.004170381280414427	6.70792262489734	0.5688829553850963	4.3691596667738954
136000	-4634.041644431327	1.1595804796616525	0.010666815044555281	0.006569262350570177	6.383280442202376	0.5328612049744547	4.302710272855607
138000	-4636.265875746809	1.1007415637094928	0.01531198787127909	0.013175784982567138	7.012745045054786	0.5790876160434786	4.121450636933602
140000	-4625.265822804995	1.2618892499046543	0.009663943164798192	0.006682939808188283	7.329752013041094	0.6166985226634545	4.325049746634962
142000	-4628.46312045484	1.179805137918544	0.009082289209583325	0.008518957427283855	7.467773393152449	0.5876811317976692	4.553410763139803
144000	-4623.967061977447	1.0528810742543029	0.009232485943713842	0.008111697536244952	7.55551646233617	0.5967342119444385	4.490251524869403
146000	-4636.9033347042505	1.1945918291386664	0.011166738490750916	3.6233419079283657E-4	8.100050539413072	0.5193307009575631	4.2435296255679855
148000	-4627.3059460019995	1.178427466131316	0.00843550001876671	0.010154417972703009	5.425745591741287	0.5508906145851877	4.389021328120348
150000	-4621.3357645186	1.191460132023913	0.006146633843795674	0.004480680596218506	7.34571450167578	0.6057442314477319	4.507263149029848
152000	-4621.965410504971	1.2573399964730172	0.016794436230010677	0.005396771140948227	6.052878004974085	0.6412318978221497	4.497982714615143
154000	-4618.086791890771	1.1790241891203974	0.012173814261145841	0.004183080720368949	6.763188751180992	0.6578859284845889	4.353222390937267
156000	-4616.204290829218	1.1302922117008196	0.011620248421491139	0.010381425040083771	7.337344352036286	0.6034876275396474	4.256310789047527
158000	-4622.171080972914	1.213478429123127	0.01817434603797717	0.00957614429439219	7.476858636579109	0.6678329053189851	4.46525655989942
160000	-4620.1274759364505	1.2152566432528498	0.01476366475009036	0.014161798758665538	5.278358117805064	0.5142570973977458	3.987220979264265
162000	-4625.188440403842	1.2715620135894172	0.020930021584468782	0.012104695400906373	5.606703490614599	0.5600618071884754	4.032920430693911
164000	-4619.0230942460275	1.191432663824578	0.016259468117113204	0.011365871868942994	6.58729380389879	0.7204837255087266	4.463063911527309
166000	-4621.262598876882	1.2015136166887135	0.008104973446130183	0.002555105915602811	6.76712384826043	0.6401356537986218	4.630251879722014
168000	-4619.458019729493	1.2993157659265198	0.01853030282994748	0.0071954644937804475	7.313114173521495	0.6655445867884864	4.248728376703596
170000	-4622.334079299856	1.3577367468510633	0.02515466909942486	0.016052804628391888	7.534024571866523	0.5248984941488688	3.877219186695195
