#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="treeLikelihood" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" useAmbiguities="true">
#    <tree id="tree" spec="beast.evolution.tree.Tree">
#        <taxonset id="TaxonSet" spec="beast.evolution.alignment.TaxonSet">
#            <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="3" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="4" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="5" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="6" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="7" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="8" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="9" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="10" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="11" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="12" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="13" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="14" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="15" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="16" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="17" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="18" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="19" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="20" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="21" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="22" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="23" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="24" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="25" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="26" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="27" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="28" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="29" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="30" spec="beast.evolution.alignment.Taxon"/>
#        </taxonset>
#    </tree>
#    <siteModel id="siteModel" spec="beast.evolution.sitemodel.SiteModel">
#        <substModel id="subsModel" spec="phylonco.beast.evolution.substitutionmodel.BinarySubstitutionModel">
#            <parameter id="subsModel.lambda" lower="0.0" name="lambda" spec="beast.core.parameter.RealParameter">1.0</parameter>
#        </substModel>
#    </siteModel>
#</input>
#
Sample	treeLikelihood	subsModel.lambda	yule.birthrate	tree.height	tree.treeLength
112000	-2482.8352485582454	0.06463476154801238	5.494355526237142	0.5343693765425824	5.238459605031727
114000	-2483.7095277030166	0.06722224401396086	7.2121471066926865	0.3450926370188717	4.4095201045010946
116000	-2482.108322018324	0.06470595581194374	6.195903459475487	0.31439679574819196	4.773051173718665
118000	-2484.594888799213	0.06840122913875962	6.596254993760375	0.2955409898497706	4.527572503679293
120000	-2485.764426205124	0.06887134470906947	8.188683641208248	0.3660060751032634	4.575523206711031
122000	-2484.2415169748956	0.05779847137055338	7.96792909702962	0.33754327107478566	3.985080443913027
124000	-2485.6469238834447	0.060176434740256066	5.652302614373342	0.32908828113494126	4.588253357552762
126000	-2485.22684006777	0.06290747553235905	7.168670676665794	0.3028159946998861	4.036579604760028
128000	-2496.6513432081156	0.0638684362249048	7.379017207419612	0.31871057679594483	4.939121819604778
130000	-2479.6410249336595	0.05934651975115353	7.625094618759005	0.2836469721618616	4.2125407358906095
132000	-2485.0614813048783	0.05710473551336211	7.96485541870019	0.2724985261306576	4.046966944614185
134000	-2486.4824415160574	0.06247777370774147	6.026759799868591	0.3146544390898376	4.724643500025617
136000	-2475.496268617625	0.059527875052949104	7.276195098245253	0.3813757329886672	4.362688298972281
138000	-2480.454808396542	0.06395501872206442	6.030859184644402	0.46539242134157943	5.0106173633038065
140000	-2479.775620008841	0.06073081190572032	6.986362702359488	0.4608345315116893	4.6094525310478165
142000	-2483.7471317839836	0.06585068217903822	6.812600034665856	0.5087809777838737	5.167767303415339
144000	-2483.290225175547	0.06365088291598738	6.317608454768333	0.47238708624722225	5.7132156967329015
146000	-2478.865967620627	0.06665357481762509	5.833856145561508	0.5980989698636208	6.187486773451402
148000	-2475.996002998958	0.06044158396895523	8.874866832753725	0.4272904224836988	4.489153966926245
150000	-2476.5691563288424	0.06725785562952473	6.119906161457028	0.6351376768316395	5.085958053319009
152000	-2479.4017547414396	0.06378092005099228	6.79473894769726	0.6086227850787793	5.127889888832312
154000	-2483.759564651397	0.06897108060985903	7.368180344313121	0.476384019918033	5.333139387972621
156000	-2483.409016935125	0.066830397832976	7.749654274666504	0.5395720920656444	4.5425442204716875
158000	-2482.7234605677363	0.06350255214705304	5.157659081180645	0.6682984090241907	5.881992567633998
160000	-2484.1951464831636	0.06868285117575619	4.433016449834181	0.7561998029228043	6.529238568091712
162000	-2493.414457411768	0.0678094400833986	7.379967634266463	0.3424675597123671	4.425580635414015
164000	-2485.4865772233475	0.06749983937647984	5.2847672837037525	0.2832335312280617	4.36457570913142
166000	-2485.0114168055034	0.0640708726907389	6.857452787112567	0.32421266234584534	4.602358087625377
168000	-2486.3088845945204	0.06564740279098352	5.983283276967243	0.3752503706429387	4.583151152809701
170000	-2483.8086540018967	0.06259054106681886	6.433012610117597	0.3153039954737933	4.362899700772087
172000	-2478.1859872221103	0.06272335382048357	6.37453912113619	0.3505384705383214	4.5520220333761365
174000	-2479.7430105372673	0.0672697270232479	6.734123730147837	0.40314052047262317	4.6352692605012775
176000	-2478.0645942837796	0.06471926224154946	7.393443384814719	0.36235659243135476	4.784831111370403
178000	-2491.3022352422795	0.05305434018195512	6.354028405089774	0.3254318647001767	4.351701860629817
180000	-2485.069178720535	0.061677758744277875	9.141199219361607	0.34741098928339653	3.977903316451301
182000	-2476.6747272178186	0.06590637109162462	6.235059613765645	0.39979274123602704	4.955627497271761
184000	-2479.276583031785	0.06327318550458103	6.464436227163491	0.293032611677535	4.301979614179982
186000	-2483.8487278533376	0.05855087299717694	5.8758920142732185	0.39570367754950414	5.06351630477722
188000	-2483.285674187957	0.061183552829642884	7.850480343318621	0.3378016712786462	4.451384240927274
190000	-2491.002330584009	0.062419663516589494	5.8027614941209285	0.39013286726704677	5.550453912496745
192000	-2484.295266373287	0.06054311048125284	6.469944575134198	0.3306926913476861	4.609628771329125
194000	-2483.0883339429315	0.060930071069396526	5.5443132602465885	0.27634391057884167	4.008826147676148
196000	-2478.5287570081036	0.06132453405659821	7.26315471631866	0.39032661497893256	4.462025574893365
198000	-2488.9554884204404	0.05657305590995472	5.875026548926062	0.4805704813134955	4.584196140986353
200000	-2485.4241379512982	0.06447081932374017	6.452390401169181	0.49207956730838837	5.021575996441914
202000	-2475.046091120841	0.06302959103345575	6.055701154321576	0.3141753581407777	4.218597617235297
204000	-2479.252816853484	0.06337035080929337	6.802426583823719	0.4719953635955531	4.553323745809784
206000	-2478.625917487379	0.06459556798566518	6.964994928432507	0.4606005960412199	4.716058915516595
208000	-2478.906163770804	0.06188860741240862	7.36311915152653	0.7552272378562778	5.8549700223744585
210000	-2473.6343140543813	0.06081862489264443	5.771755140434135	0.7347661235883157	5.772881440235585
212000	-2472.720064188559	0.05904589296576145	8.747600954360047	0.41976478927208577	4.693853544499736
214000	-2485.303195046943	0.06516025279840117	5.871214893398787	0.5103233067938324	4.8159577188379785
216000	-2481.1995852457985	0.06578064788438157	6.514819594866298	0.5292855519207362	5.782011231048368
218000	-2484.308462101719	0.06023372214214898	5.827188960112294	0.3966955224564598	4.8575390322453105
220000	-2481.3106480994134	0.06947689555509147	6.606285418823923	0.3420594657757735	4.35131242577697
222000	-2478.710468506282	0.06924610449165483	8.20604639467616	0.3762630795805867	4.407110822349581
224000	-2475.9590235759088	0.06571855702586377	6.717882489573122	0.26875875372889824	4.144838714852419
226000	-2475.058887591457	0.06239898287731284	7.0992528243493584	0.30112616055368807	4.315330483333886
228000	-2475.9946973781693	0.0645380762044607	5.843135506417482	0.3107633513354105	4.180444916145903
230000	-2478.6626317167756	0.06381323417097683	6.408242998492236	0.32353217269454615	4.024985020170061
232000	-2487.2396109309966	0.06061029078669556	7.438517179962454	0.42833754801550317	5.045332681969633
234000	-2484.3984855714466	0.05966141395910695	6.51692063446621	0.4080647682402721	4.783153075364412
236000	-2477.0384102947987	0.06683800195907696	6.304139944747829	0.3143476631455542	4.183265196409485
238000	-2483.530303208686	0.06077868500829491	7.191876314287387	0.4039373457010817	4.25705645049764
240000	-2479.6949158860853	0.07048034953526944	8.915933950906686	0.3030770418483165	4.607249917925811
242000	-2484.500555163012	0.06133518089045918	7.079603494021776	0.33624917479249844	4.537573980376829
244000	-2488.5774079102803	0.06559309967482786	7.310171927424581	0.39154099872934583	4.91845617985653
246000	-2478.1345994900835	0.0628296700825603	6.5939292355098065	0.4147450409694209	5.486294510385871
248000	-2476.0343167964097	0.06535339846740808	7.308735977340955	0.4434754593008466	4.936475227638037
250000	-2482.9714180748074	0.06522246441168193	7.354201180345026	0.4213022883811845	4.753174479325466
252000	-2477.0547235375166	0.0626529348707394	6.686515197062302	0.35492211761120435	4.601371927228016
254000	-2482.0752435337563	0.06546493641024485	6.7820640287503835	0.30149500929138057	4.179703073596946
256000	-2485.44577369657	0.06072085672624039	7.953453606051728	0.40344106378005407	4.894631529426216
258000	-2478.213344673177	0.06409791776340093	5.9813531031451515	0.4377988111057042	5.092007642535509
260000	-2477.7899084521177	0.06166884939679221	6.166221216043223	0.3185817459751329	4.1306976107887285
262000	-2477.9357083368354	0.06269211710862356	7.070779678623729	0.29093575585360576	4.205266917321887
264000	-2477.4003085286686	0.06192993845235619	6.246633372100933	0.29734164094453397	4.154368993928358
266000	-2472.705551533091	0.060905169074657955	8.206583808278253	0.3416056463475044	4.07500004633258
268000	-2490.885872741337	0.06053862193146083	5.943603604061146	0.34611428046005527	4.074413643508063
270000	-2483.616358740352	0.06389832368103082	7.773801354879724	0.2800233823767036	4.284447196685783
272000	-2482.5730730138926	0.0656811766963015	8.69357367766158	0.26973241610337184	3.8845728693570027
274000	-2489.309628524667	0.060588108031581475	6.714403271684813	0.36732248670379947	4.9699346385963965
276000	-2478.070002323616	0.06398974872131906	6.0100751424441725	0.3360652813416948	4.169370140683888
278000	-2476.144494944807	0.06216984966551982	6.419869413148871	0.3903589033440355	4.325946385855351
280000	-2491.9399797224028	0.05960002386475022	8.12020083613065	0.3766877174047505	4.414506660889569
282000	-2482.081445877293	0.06335642597438922	8.02153205878463	0.2875907843034155	4.317176040549605
284000	-2479.60549604293	0.0633286689029524	7.966400253141635	0.3268235591114499	4.429960540930426
286000	-2482.1731995284135	0.06392725564925872	7.087328212338384	0.3602903667793663	4.460672318047708
288000	-2484.972741205352	0.06669621191938772	6.570287446015068	0.34950005151887614	4.330508449416741
290000	-2477.576510073701	0.061952253447977515	8.379419552089288	0.29525467849069426	4.240779640499469
292000	-2484.789774429632	0.06911954263710729	6.606620827762032	0.3257281719550816	4.580166376133552
294000	-2487.8989865303383	0.06144626673022275	6.253246485244032	0.48284348378841124	4.969271281460641
296000	-2484.685635274385	0.06519348942909668	6.618926313679181	0.530994498489605	5.028147189158634
298000	-2483.0447856409414	0.06145439322800755	6.754095289255887	0.4175731740790019	4.996338500331226
300000	-2490.4516076006594	0.06121877043459957	6.793242940854255	0.38541559567999645	4.7900518651744735
302000	-2480.0154775962183	0.0650455797882702	7.511449031117493	0.2899943086452427	4.002405176160692
304000	-2474.4228476628114	0.06782238223769496	7.062790538796136	0.3743706444827643	4.519569314569463
306000	-2489.3997485606596	0.06193286705100791	7.678800539340103	0.35849520250742817	4.393010201418367
308000	-2481.735933558433	0.06063496555064709	7.228618570712939	0.2869732215446556	4.252170741083299
310000	-2485.2397436762462	0.06375635737975358	7.374995308428471	0.3182975707555482	4.467583831334133
312000	-2481.2041001894904	0.06428305147432498	7.2808416509017775	0.30192172106528486	4.307057886076756
314000	-2483.8739208939296	0.065070962683971	6.56091354072975	0.2884060467904281	4.1539876951502315
316000	-2491.8042997220628	0.06962555670520727	7.425188328983293	0.24655015572894162	4.186788147662303
318000	-2490.6719506251434	0.06766204117306233	8.122782087548659	0.25451019032392447	4.021185888120732
320000	-2487.488203782848	0.06073656331024685	7.0628014343914405	0.3350927155259931	4.209081194370678
322000	-2482.249807258783	0.05873698373312326	5.812906569735396	0.3475303304267547	4.342991815060055
324000	-2481.4118081018723	0.06681906439774045	8.017871177975843	0.3191868643274915	4.338106490571362
326000	-2482.7419853351194	0.06364269671574742	6.566180624971333	0.39622562529527894	4.589565750827779
328000	-2489.565405572214	0.0640137952292864	6.191288997862473	0.38328461679354536	4.287365579429649
330000	-2480.630141512055	0.06984163302916313	5.994998059962466	0.3110750092835101	4.709148916990652
332000	-2477.6127072509717	0.06391126919910246	6.750853361691872	0.34655637413486	4.513329345575683
334000	-2483.5385862046974	0.06362556459380689	7.243045679083076	0.33398773309615226	4.481903707082927
336000	-2468.9119580550623	0.062382088970779626	7.202006124305147	0.3696180105600745	4.330525370953984
338000	-2486.328716274539	0.0577030630256514	5.97854270062921	0.44822910927753956	4.88582619622249
340000	-2480.6722624282525	0.06301934451705338	6.651888256114621	0.31940903615358957	4.433563252621843
342000	-2481.8257791012743	0.06395684861953058	7.634894613865364	0.44048930642174255	5.268727242477281
344000	-2492.9635185076313	0.06489336169205967	6.180181626056736	0.36318444707981457	4.970852059085002
346000	-2485.6292833860925	0.06253919884757103	6.358855077881407	0.3320912102229737	4.56995877095299
348000	-2478.0315367590783	0.07081479794179563	5.830709293481014	0.41307695788507737	4.404322455419462
350000	-2477.2140335090526	0.061955190187485576	6.226041207436396	0.4445145285427128	5.114211722648522
352000	-2477.2643832599942	0.060314486876738196	6.851651147986259	0.4958078082603004	4.475530830561855
354000	-2478.7320613687657	0.06651238999182477	6.624961074126178	0.4247747046649519	4.459931894683193
356000	-2475.520287468444	0.06310035963961708	6.677102672685949	0.4980523797901586	5.178212552067018
358000	-2472.4722267863767	0.06058117228852788	6.8995222530565945	0.40655002682693436	4.754244447593416
360000	-2480.0311394411683	0.06284802931050117	6.523379861797679	0.5768494077912989	4.9040214208173865
362000	-2485.5449494688237	0.062036075420343686	6.772964646461642	0.4628776587970831	4.681214742569974
364000	-2485.913467856638	0.06614294015546861	7.485456254067336	0.4701521390648048	5.6884809765324515
366000	-2475.5607480333883	0.06012750665819727	6.535748525101633	0.3767705332405229	4.242490143159451
368000	-2486.9367885213987	0.06573385281614492	5.963519534822443	0.44652058551754725	4.9521871658218
370000	-2484.3335167987634	0.0636702981567396	5.476636438552283	0.4068959124531901	5.4397581896811955
372000	-2486.549634473183	0.05898886248017451	6.789659638593297	0.3668622952630543	4.7680636799853
374000	-2476.0131420790112	0.06076703498498341	5.825769462024814	0.33585354967813197	4.511637906308763
376000	-2473.292968931961	0.0625015380540938	9.667206705359392	0.2772204783335587	4.019811356712466
378000	-2476.4981559656226	0.06779561930547433	6.863860717521919	0.40867126764355444	4.865906619265408
380000	-2479.8059688171716	0.06075808417393789	7.889913684674442	0.5310447826992658	5.354136844701348
382000	-2479.258645965671	0.06382535128864003	7.85042492322216	0.4029312510194078	4.3559115632632555
384000	-2485.195287839298	0.06687559305492005	6.643180583902157	0.40370683570743365	5.039787455092743
386000	-2488.229830446617	0.06257235035484512	6.4425416462867275	0.4304278944813987	4.495992977780741
388000	-2484.0042485667745	0.06265004407090033	6.321644391528293	0.37657454492743614	4.820078297408132
390000	-2487.039756474334	0.06414120101021166	4.984088896338003	0.5980390607923356	5.807826007196601
392000	-2486.0188371339004	0.06423209897002764	5.0407136842419735	0.6948447077799145	5.487750613760882
394000	-2496.8278922132117	0.06754207612254669	4.830866798096507	0.652064639780328	5.188088477107421
396000	-2478.3421008128926	0.06332219739924679	7.3089418927242455	0.4198958745478758	4.7149675358030585
398000	-2486.5854080696417	0.06899953262121274	8.980835727942452	0.267133881915971	4.104288136699025
400000	-2478.847420271699	0.060185379956443734	7.850014766307729	0.41147881327448527	4.830157520559636
402000	-2478.200611675551	0.05560770768712882	8.41183251864425	0.2616378475309576	3.562887178722616
404000	-2480.730082852885	0.058660902463731374	7.10005323607766	0.2837524603514966	3.8744174953221293
406000	-2481.2397966030635	0.06335554244830231	5.975037566678599	0.3802134216523161	4.541548417792073
408000	-2484.134641606293	0.063600595142436	5.640926373915432	0.5340700347352	5.509050600499444
410000	-2485.927093581815	0.06365896388848397	6.941264240124365	0.43902097495541126	4.968455722020476
412000	-2486.0705527678906	0.06112666687131649	7.3348689712553545	0.4060977104310977	4.520475658960706
414000	-2484.449859864142	0.06454178506100373	6.300562754455392	0.480354777153414	5.463677962726663
416000	-2484.3280186664406	0.06256600410963427	5.636485824692328	0.5396224755439522	5.423081940412059
418000	-2479.02148610741	0.06065245140008758	5.084419838628706	0.614611329966004	5.1591961289237735
420000	-2477.804375012602	0.06359490004591338	6.176703119828634	0.3859847072186051	4.458736174278673
422000	-2481.0822968398015	0.06231144939009429	7.618421451916487	0.33948862290059956	4.697786949115684
424000	-2474.0284132322863	0.06636669037419668	7.008075103946565	0.35560927225408356	4.310490996318201
