#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="treeLikelihood" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" useAmbiguities="true">
#    <tree id="tree" spec="beast.evolution.tree.Tree">
#        <taxonset id="TaxonSet" spec="beast.evolution.alignment.TaxonSet">
#            <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="3" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="4" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="5" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="6" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="7" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="8" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="9" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="10" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="11" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="12" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="13" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="14" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="15" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="16" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="17" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="18" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="19" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="20" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="21" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="22" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="23" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="24" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="25" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="26" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="27" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="28" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="29" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="30" spec="beast.evolution.alignment.Taxon"/>
#        </taxonset>
#    </tree>
#    <siteModel id="siteModel" spec="beast.evolution.sitemodel.SiteModel">
#        <substModel id="subsModel" spec="phylonco.beast.evolution.substitutionmodel.BinarySubstitutionModel">
#            <parameter id="subsModel.lambda" lower="0.0" name="lambda" spec="beast.core.parameter.RealParameter">1.0</parameter>
#        </substModel>
#    </siteModel>
#</input>
#
Sample	treeLikelihood	subsModel.lambda	yule.birthrate	tree.height	tree.treeLength
0	-3524.1979796354553	0.2323939624289698	7.696263091378762	0.42226826093607284	3.6350762206301748
2000	-3517.411685784717	0.26848871015425246	6.679276719506855	0.4165218265081441	3.440234940895024
4000	-3527.3754998946233	0.2723501793183236	7.102130735960035	0.3944123963709719	3.5286740557847547
6000	-3518.655590700479	0.2535777168492089	7.537406138844803	0.4226902552258126	3.2899105581223482
8000	-3522.372800277825	0.25200019589853856	8.189186083311585	0.4314863911139537	3.292153794794718
10000	-3519.5559543169406	0.24540900756907374	6.609452517794122	0.4456443416842291	3.4309023308576503
12000	-3525.6429301769112	0.2472547653572667	7.869362008661266	0.4067965529464566	3.518196483107655
14000	-3520.412737285003	0.2531940775136937	6.471305027576822	0.3665385788420485	3.2613812184148125
16000	-3524.5960561974216	0.2523983900090348	8.252798675462317	0.4050730764442616	3.322187015843581
18000	-3524.4612017980744	0.24248611892688496	7.746314262382031	0.3648244107914366	3.243318162538043
20000	-3518.4006703070527	0.26802217237876463	7.914135231997312	0.399636439502884	3.4961030753502214
22000	-3514.0694247947936	0.2705759192298755	6.954040753732875	0.3859186359925566	3.310431983051829
24000	-3519.5537716659423	0.24665985733529944	7.698606226900491	0.38467280178706587	3.2992630389630366
26000	-3521.5901951488995	0.26286017321504174	6.010638689502103	0.4023955545298916	3.4937230555884455
28000	-3523.183495925185	0.26971941727650006	7.349896840989495	0.40123875307520473	3.2940702260906902
30000	-3516.911777617616	0.2674331989187766	7.938420104752993	0.37328767639974064	3.198454096568541
32000	-3519.888867694013	0.23843713380131276	7.058336781794816	0.4258063753415885	3.424245350451668
34000	-3517.7691139491244	0.25978468507055064	6.740504566311927	0.40727581475407487	3.314270175245519
36000	-3524.9971133279823	0.24356600251613272	8.374053210119966	0.3414535717505475	3.074558475370235
38000	-3520.169070762524	0.2485431012413365	6.441876834906146	0.4042856708719052	3.3734147554659857
40000	-3527.576085029721	0.2433883282640967	7.085636974143179	0.40237253491864017	3.29478870013401
42000	-3524.979116455936	0.22815382966757825	8.078177532973758	0.481131600591841	3.6834070185290724
44000	-3520.743899857917	0.2517983823943999	7.1263530200206855	0.4984365968611482	3.6656712310032757
46000	-3523.3024926389735	0.28140845251147745	6.538242608291416	0.37028864203899514	3.2147605255802016
48000	-3521.07684824594	0.2711263108917387	7.1832003964332145	0.42183097562980376	3.409431816056345
50000	-3517.7185434106914	0.2550747631973335	6.543699983783706	0.3709564188626705	3.3178443980746897
52000	-3515.426769825729	0.24018278942199847	6.384934813683158	0.38159903256230704	3.4129225571616657
54000	-3519.830187029488	0.29086324457033014	7.068622666400525	0.42669878492249047	3.3771274027603506
56000	-3516.2534301512105	0.2427540829881377	7.948932202124196	0.3513829104203066	3.3506405956294727
58000	-3523.692308239244	0.2668534396382473	7.856544149657132	0.45461646668810957	3.6337282979273304
60000	-3527.141028186839	0.2537660538544991	6.660208567873983	0.4568994678758055	3.4171579710694213
62000	-3519.797495386095	0.2664742153572772	7.465889498690791	0.3866396595143692	3.367631685316595
64000	-3516.9623328372772	0.2592976726419521	6.940230826040223	0.39994122090704204	3.233292248171136
66000	-3527.9060140258407	0.2759628446785894	7.0892202947762115	0.39478858597896166	3.332463784435684
68000	-3523.685547452352	0.26002577339699756	7.275664288653052	0.43304341023319587	3.3925249156107053
70000	-3532.890671012874	0.2646584052170897	7.139279324362667	0.3725658958778249	3.4247005835503845
72000	-3517.5042326908533	0.2639198633418764	8.455128977343358	0.38127417665893815	3.4175345406430426
74000	-3520.7690449959246	0.259740985001602	6.882146579845608	0.41676577501121376	3.396727172009837
76000	-3516.911555271109	0.24310839709776366	7.1543404400860595	0.41844878656861156	3.4756770306714975
78000	-3520.153948654894	0.2410481160806632	6.569864790570833	0.5353412621499055	3.6498925019150845
80000	-3520.249703216702	0.26432593750139033	8.26822801511889	0.5217483739650176	3.6081940165784574
82000	-3519.322737040165	0.24515310799603726	7.3357012163445106	0.3562507841483596	3.256908021901583
84000	-3518.101820101321	0.2736778254730919	8.513761933073969	0.40327947717602286	3.4623465623903305
86000	-3523.12922345947	0.2621586807874774	7.416398339250561	0.37262463234851256	3.3064118089299366
88000	-3521.732843268908	0.2786766912065013	7.703832138890543	0.3908324073271978	3.4481414659166627
90000	-3520.739495077767	0.27841965612137126	8.26223141383216	0.4639852920645895	3.6829281744669244
92000	-3523.1429492673765	0.263200133589395	6.196531941718097	0.4510759862747136	3.65218604254695
94000	-3523.0913401233433	0.27447098798568104	7.629069280102315	0.41943088073566637	3.4520877402233814
96000	-3520.503840389734	0.2609996296539389	5.917634861372962	0.43014034952434205	3.4059876484490275
98000	-3521.457126401148	0.26315966607250724	6.7150139232344115	0.37382410843501723	3.099409048994361
100000	-3519.3867227222318	0.24142304643585633	8.35266656330954	0.3628328601210334	3.209145075219896
102000	-3517.1311573953253	0.28518629717473537	6.336949188235876	0.3634653670791716	3.305068726769381
104000	-3523.167613144364	0.2603106132482278	7.970816288011468	0.35690721341038434	3.3224905224185823
106000	-3523.2442635970347	0.23721817732733783	7.109701072988544	0.4348459157754974	3.296408612924311
108000	-3520.821780665917	0.2857445096782128	7.20268106598057	0.39077022552215235	3.3948302319601082
110000	-3521.612319452219	0.25605362343684923	8.303661386976476	0.4609679914613173	3.411208860011715
112000	-3522.6983879350296	0.26115571560654277	7.339340675741017	0.3772073170416133	3.203644917050878
114000	-3519.252710859867	0.24176107572661656	7.474280824359068	0.3804901501553612	3.246321572727556
116000	-3518.5336000262096	0.2555925663634874	7.705431170894679	0.47367760848904295	3.424459812653521
118000	-3524.651124061478	0.26043567289121133	8.452828715098567	0.4010547822534485	3.265933748092552
120000	-3523.309909070112	0.23761786865224355	6.974278404300628	0.35591091802728353	2.974838363650814
122000	-3527.930293159755	0.25526637921965145	7.437035473928722	0.3266894975556557	3.056555612858351
124000	-3519.978082955573	0.25944402302141684	7.729403039237929	0.4211149181426859	3.5282890757723
126000	-3523.598337128685	0.28075203210317934	5.1145710293739155	0.3709941246000429	3.3690486575740795
128000	-3517.756477502542	0.2550084720121458	7.926765053725658	0.41197584265364645	3.242027962920705
130000	-3525.3545775527537	0.2614995987795938	7.110530901290842	0.417964068706001	3.355860503533372
132000	-3514.71412635979	0.2611451407628828	7.368033873273809	0.41816719426808324	3.4189514659395277
134000	-3518.0383043145775	0.2636997431750882	7.377317300237996	0.4099923698443942	3.5321539477714947
136000	-3518.91642210352	0.27290840179915454	8.640099866472431	0.4058445188047751	3.282125690932098
138000	-3517.9102960366245	0.2586934539468154	7.365361958086828	0.3959592291330733	3.1687270801241185
140000	-3519.9561326849744	0.24267009021792152	7.793498526755618	0.44913005505933595	3.317548705765173
142000	-3517.114781572283	0.24962182353932644	7.836674865522076	0.48418542674387477	3.4430644341174172
144000	-3519.6819543831375	0.2664553302703076	6.617469503060809	0.39706427201609995	3.3604490827235303
146000	-3520.64106535195	0.24238713851068414	7.116927476121612	0.4298672568694334	3.424662857859666
148000	-3529.5507810104773	0.27122331652855913	6.861843642900112	0.3926220535889179	3.286514580737771
150000	-3521.737311224613	0.27979460620893115	6.71017950130055	0.43232984813903075	3.6460242713212434
152000	-3523.3653990813355	0.25473915608757935	8.312407708482274	0.38420164496114806	3.348522891360508
154000	-3515.505059626775	0.23174274031753336	6.359542620693174	0.4042661717196998	3.132844555410636
156000	-3522.4315354235737	0.28767687942594306	7.088991701819573	0.36566342854912276	3.2204887134871583
158000	-3515.612401123044	0.25466749419939466	7.473301018800525	0.43661461126911855	3.5479439247282523
160000	-3515.934401785208	0.2658918588620569	6.492381393170568	0.4178327400715655	3.411096284213858
162000	-3526.424214241334	0.2512869579092363	6.875898045336311	0.40573223965773075	3.4725638435961024
164000	-3519.6866497776164	0.25828815172377	7.6524087058340236	0.40861162453349675	3.423054271539472
166000	-3515.4029779148264	0.2551582921008487	7.590969712103399	0.4258779115430787	3.457725861765174
168000	-3523.3715527889153	0.2678017692123452	7.371611575741511	0.3784661674902821	3.6226413032893956
170000	-3522.8667804415813	0.26825020305683644	5.651240802480871	0.35856690599139374	3.432834420959207
172000	-3517.3269724153906	0.24232572913500383	7.034062832614865	0.3602527283073848	3.209859416800607
174000	-3529.314999761827	0.2793779899541436	6.840601403860457	0.3884064132566797	3.4126153887801522
176000	-3518.2254577485214	0.267495359930052	6.148559308664094	0.3782281347987354	3.236429417204368
178000	-3524.7639207926645	0.25547615749901803	6.250870311842883	0.43776521970162807	3.547858842110149
180000	-3517.803145072145	0.26939630128002784	6.885600484812686	0.42422916974409625	3.6011027679453105
182000	-3522.74501977773	0.2697095102489611	7.69569049907326	0.3635974376117017	3.275616990770056
184000	-3521.1009282271634	0.24778204775540322	7.677543200194868	0.35794405701758714	3.23790402968896
186000	-3518.799549944554	0.2748284650528614	8.166066688975286	0.39898808231563515	3.4511402730311085
188000	-3519.298612334136	0.27378770045999096	7.411262915184272	0.4023356982372671	3.5414956519500262
190000	-3523.050360791562	0.2543523160938116	6.926142424971016	0.35982936317276015	3.329254666277898
192000	-3524.5796749311203	0.2512190364691487	7.74892887164511	0.378622557857344	3.410175714495697
194000	-3522.4127600176803	0.26588863817038527	7.114075462776611	0.35271897684869724	3.3358445171673474
196000	-3518.690083682979	0.26297311059141476	8.179910218842116	0.3805547649202375	3.322605623927318
198000	-3524.496801518995	0.2523195448829055	6.7123684799384575	0.42360886526364516	3.4206847396867714
200000	-3527.4795049074683	0.26386618077931356	7.350031453160442	0.4513787405926129	3.495443361138674
202000	-3526.0845702203424	0.24738239036473167	6.878344792175508	0.3753082918962772	3.3273066092035863
204000	-3522.317617931082	0.26688629070859077	7.0186613475298545	0.5198292721668862	3.7665990416798922
206000	-3532.126517307572	0.2787494452529849	6.648797833128247	0.4022761010069244	3.528401736025725
208000	-3517.805936019936	0.2448941619329507	8.011061188511663	0.4532780295257893	3.367117755071887
210000	-3519.5935911140173	0.24634554109270987	6.746091821016718	0.4188067939671154	3.5684006867881446
212000	-3518.8626946090603	0.2668759669645351	7.199821941929534	0.3783360146402173	3.501872436427188
214000	-3524.7975487729623	0.26681365427067805	7.910175533879255	0.4670718382451245	3.640823220571872
216000	-3516.1456647812574	0.2322857841257786	7.527387025613407	0.4005418421327385	3.242286758304188
218000	-3522.9652468020995	0.24116811320502382	8.987023762031683	0.35690071823609915	3.21146196968791
220000	-3530.2236621168613	0.2329860516524021	7.85060752752352	0.39684852601779125	3.4065102895872346
222000	-3519.2679822077594	0.2461167572954677	6.929217821472911	0.38457945584173364	3.2471014344954967
224000	-3524.804472828204	0.24341145515991552	6.573587791343597	0.4787960752125359	3.520734570497155
226000	-3518.8529867899842	0.2584775563929449	8.242460098204438	0.4648496544575828	3.600186779739806
228000	-3525.351237715899	0.24462357382885364	8.915302304802793	0.4880497190114369	3.3944235776837113
230000	-3518.4525787957455	0.2735108957235189	5.894667972910245	0.3492206631853573	3.265265783098987
232000	-3521.2252333697843	0.25623044631512976	9.585394214899685	0.4404286632942283	3.33151648260893
234000	-3522.9482309984724	0.2632305741753042	7.742957883383389	0.40905066871046003	3.435658360782996
236000	-3520.269723424287	0.2693538069065996	6.832341270946401	0.3734614820590196	3.293201721045015
238000	-3511.8493108377984	0.24884955955838417	7.112252886558733	0.4289639762885469	3.4502387493420352
