#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="treeLikelihood" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" useAmbiguities="true">
#    <tree id="tree" spec="beast.evolution.tree.Tree">
#        <taxonset id="TaxonSet" spec="beast.evolution.alignment.TaxonSet">
#            <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="3" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="4" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="5" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="6" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="7" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="8" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="9" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="10" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="11" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="12" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="13" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="14" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="15" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="16" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="17" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="18" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="19" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="20" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="21" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="22" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="23" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="24" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="25" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="26" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="27" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="28" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="29" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="30" spec="beast.evolution.alignment.Taxon"/>
#        </taxonset>
#    </tree>
#    <siteModel id="siteModel" spec="beast.evolution.sitemodel.SiteModel">
#        <substModel id="subsModel" spec="phylonco.beast.evolution.substitutionmodel.BinarySubstitutionModel">
#            <parameter id="subsModel.lambda" lower="0.0" name="lambda" spec="beast.core.parameter.RealParameter">1.0</parameter>
#        </substModel>
#    </siteModel>
#</input>
#
Sample	treeLikelihood	subsModel.lambda	yule.birthrate	tree.height	tree.treeLength
0	-3876.068933584582	0.18067642644343454	7.345598339855839	0.5323862876849841	4.456159205187259
2000	-3878.697434957605	0.19655305357080308	8.301695302614391	0.5336236799730335	4.625588214783806
4000	-3875.8021306800692	0.19927620659801232	6.708053003591563	0.5596600372533155	4.780928767205922
6000	-3880.2958597306956	0.1891654312049144	5.569141386599035	0.548973112895544	4.7382122196128
8000	-3877.9939181868062	0.2016139371683366	7.492065286767547	0.5218451020769627	4.743887757985479
10000	-3874.6314174609943	0.19027046147226181	6.617950993884514	0.4747491536428369	4.4530325292228365
12000	-3874.560418664886	0.18491244503151313	7.026423143236214	0.41525163563691114	4.307239335349407
14000	-3881.569780152336	0.18215920961411278	7.062027427533591	0.4616387393091351	4.585339520097148
16000	-3875.963424464545	0.16939057057426932	4.549551560628679	0.4255449111270903	4.284762328915369
18000	-3874.101524118301	0.17921183883151365	6.031804252922839	0.460316539379062	4.6300034219554425
20000	-3871.80427873443	0.18229945925949942	6.741807821225671	0.45091501554742497	4.525848549790332
22000	-3875.10856478047	0.17579196917792503	7.394371101205175	0.4809737597857386	4.575744952920095
24000	-3884.6553649368566	0.1823863942397833	6.448558524397628	0.4396879850658045	4.441597639265439
26000	-3881.2702094067436	0.19551229205536105	6.499458344479687	0.453317362753753	4.609970866860397
28000	-3875.956816347617	0.1809090188155481	6.022680012577783	0.48145417920941913	4.548893055062154
30000	-3879.8435210619505	0.18248421149121444	5.4041299447893545	0.45687971124102994	4.356996725087661
32000	-3877.8021135048953	0.171306925546287	6.508053726798743	0.4205030325487226	4.135185863079034
34000	-3875.820321915958	0.19719644576077652	7.321628399814322	0.4333157473960466	4.545996641614991
36000	-3871.564885672963	0.1776214061873328	6.311442830661773	0.4542859474438353	4.413087558899465
38000	-3875.2148401670966	0.21373801167531065	6.629772157306534	0.45506912489612533	4.702282148902273
40000	-3878.417163569425	0.1856279158727484	6.3124983770967225	0.4888484017647413	4.7575925182514185
42000	-3880.0134348303636	0.18753234205520983	6.5043827291588805	0.463824726594046	4.564160936661791
44000	-3885.6364149111705	0.1726571268244519	4.684150502665558	0.3586333437720819	4.337053091097077
46000	-3884.5836493972593	0.1863113843820015	6.937651400507268	0.4052687330193358	4.530723250341136
48000	-3884.2906378488624	0.17981427116452348	7.386928012076542	0.46093472011940645	4.645218611415406
50000	-3879.1758508256876	0.19738715618183875	8.131506932890007	0.3947214830434437	4.2817042571044555
52000	-3881.618461253299	0.1863526947068257	7.541232484819889	0.47775836680448747	4.611492005301764
54000	-3875.5744680847183	0.19324752995267994	6.075294795985773	0.4167817009973563	4.347417056376181
56000	-3876.966983184054	0.2035596106341569	7.438056175519761	0.4679335322656091	4.599180212707512
58000	-3873.0845186467627	0.1936136218437031	6.545038525090952	0.44287854015959105	4.6287890644023655
60000	-3877.6305510013003	0.18520702051808743	7.461569814502566	0.526346779930475	4.701620722431912
62000	-3874.947509992436	0.19882861967326712	6.093040446571958	0.4329697496684029	4.247183394241336
64000	-3880.361942785418	0.19565816761023028	6.476686666516152	0.5090486214758726	4.817056686820364
66000	-3881.7578183346145	0.17721952939156957	5.607986686824528	0.4623772694805547	4.3558673040815155
68000	-3881.0370794409323	0.20354287114378666	6.383055722271604	0.45017343092704826	4.491986426390287
70000	-3875.226605600172	0.18676487634238229	7.727123569418492	0.5021850953327918	4.474958882259207
72000	-3876.621863523323	0.19461093455121478	5.940093231417339	0.42827832310270414	4.4338061870563195
74000	-3887.5516091468244	0.20266953489515976	7.929075612439134	0.3864095602192466	4.286833824435203
76000	-3878.358129069078	0.18312271498380264	6.898761582657966	0.4431109973418423	4.302199222717651
78000	-3877.984248664331	0.1861647462597557	6.3187479387902155	0.49623664190935346	4.626146860009292
80000	-3882.1938517396607	0.19652896218400995	6.223502050985623	0.3879546851320166	4.173723923694111
82000	-3878.676710197066	0.18403169638782133	7.491888994170757	0.43672560551588474	4.335346366721001
84000	-3876.5306661168443	0.18961517936693736	5.898608268387891	0.4866631299172053	4.607241030250203
86000	-3878.2114303998724	0.18581317560773639	7.817156045019941	0.4734561695428559	4.4973034368977824
88000	-3882.3462730600577	0.1895105304752487	7.685092058097492	0.44877037748491677	4.478086563258001
90000	-3874.859503629617	0.19107627263419996	6.018354358844352	0.5244216933158181	4.63386402587224
92000	-3880.547004450876	0.18629272909240738	5.803205235479826	0.4966113000427189	4.931988616036857
94000	-3879.377963787316	0.19301580858905878	6.54101583648991	0.4681427236901828	4.5559950047952125
96000	-3875.3488497050544	0.19059689740362595	8.392835219827267	0.4318328404147093	4.290473253959823
98000	-3878.875724318988	0.19389815609640984	6.625692345595346	0.4094811668575187	4.468014883952584
100000	-3874.27325965154	0.17977435151279064	6.9066925366660605	0.47438275315099665	4.602457546748762
102000	-3878.0365078903346	0.18875798328015753	6.118028423918592	0.4683924254991193	4.889677428756283
104000	-3875.2676086197816	0.18993849130015455	7.053128186551191	0.522566280581178	4.746177878073007
106000	-3876.9663517389627	0.19991248000641232	6.764659719038434	0.4474941205619759	4.6621500933799735
108000	-3876.2344391112124	0.1932380784649366	7.513530418168378	0.44260420577465825	4.4173618240291965
110000	-3877.459146921259	0.18900573393362036	6.900737719910921	0.5327759861655923	4.923122310881463
112000	-3878.156291549315	0.18061315006328926	6.16285231895276	0.46063517513669133	4.472499960439442
114000	-3875.800069504243	0.19534052102080626	7.659264611933816	0.5536380378993172	4.899605425896174
116000	-3882.966618804216	0.19782346213758292	6.983592436310739	0.46617744720072085	4.6797586501061295
118000	-3870.5568419603264	0.18176079043672347	7.735602462608621	0.42240193558591194	4.147916397680596
120000	-3884.693418167167	0.17204769341427084	6.545146386578845	0.394058795004071	4.116160881173845
122000	-3881.8314130761614	0.17486961573234347	7.275932763168966	0.449777958077457	4.2974018169404955
124000	-3878.349981065901	0.1899486407051889	6.281507554388152	0.43918899358558683	4.565125794268866
126000	-3882.4033224204113	0.19659664927254342	5.842339194358784	0.5228376724156742	4.75100418804343
128000	-3878.192647851305	0.20090463192214836	7.435144700892091	0.4633134919504976	4.82302782927953
130000	-3886.0591251793635	0.195613780408431	6.577772412170925	0.4330438212629324	4.47546547552653
