#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="treeLikelihood" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" useAmbiguities="true">
#    <tree id="tree" spec="beast.evolution.tree.Tree">
#        <taxonset id="TaxonSet" spec="beast.evolution.alignment.TaxonSet">
#            <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="3" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="4" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="5" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="6" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="7" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="8" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="9" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="10" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="11" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="12" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="13" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="14" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="15" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="16" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="17" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="18" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="19" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="20" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="21" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="22" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="23" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="24" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="25" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="26" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="27" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="28" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="29" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="30" spec="beast.evolution.alignment.Taxon"/>
#        </taxonset>
#    </tree>
#    <siteModel id="siteModel" spec="beast.evolution.sitemodel.SiteModel">
#        <substModel id="subsModel" spec="phylonco.beast.evolution.substitutionmodel.BinarySubstitutionModel">
#            <parameter id="subsModel.lambda" lower="0.0" name="lambda" spec="beast.core.parameter.RealParameter">1.0</parameter>
#        </substModel>
#    </siteModel>
#</input>
#
Sample	treeLikelihood	subsModel.lambda	yule.birthrate	tree.height	tree.treeLength
0	-5388.911859372257	0.41664064938989503	7.150948310151904	0.4624379637216169	5.894916912216637
2000	-5392.4061041789155	0.4616814805401568	5.72450621414702	0.48815099610752116	6.3494103828749004
4000	-5395.778573205215	0.4201552968319784	6.530850421970435	0.44546409042964624	6.159533549758956
6000	-5396.359923221848	0.39648490400717296	6.12109827755177	0.4396340553720748	5.811420598697578
8000	-5397.497766759992	0.43286653661861574	4.936511976067531	0.48399189841453083	6.120046451684523
10000	-5396.13590910438	0.4385508743479925	4.416986883866007	0.5204394105210486	6.192668005086022
12000	-5399.473311606802	0.40322028666572773	6.748644221290566	0.473378426463335	6.042930721880262
14000	-5402.5882044001355	0.4114298936244472	5.918024112945991	0.45974901119796957	5.8438780477270456
16000	-5403.342079558154	0.40872017935136845	5.644899021210979	0.4590157329234063	5.89480350369759
18000	-5403.724880974791	0.41932424990114836	5.238438204139135	0.49554161423653836	6.231104332499635
20000	-5393.9612899263475	0.4098693622297579	6.368885132609439	0.5055140782721371	6.110572864110434
22000	-5397.800817445991	0.41473275205704985	5.538020955760447	0.42507837202865434	5.606699324174349
24000	-5390.9443059959285	0.4376289144937444	6.245075867963708	0.4192266613759339	5.953246857525849
26000	-5397.443935298445	0.4365213756980692	6.099473590331481	0.4515597092660679	6.161455858483077
28000	-5386.747020645522	0.4117102453363631	6.525759777798468	0.41468451331299044	6.190596959500182
30000	-5390.841058329154	0.3941973914082228	4.925857182228338	0.4597727801754182	6.102484028032935
32000	-5393.178046867379	0.41688542656817257	6.4794914853133445	0.4355016938449619	5.889978425881044
34000	-5391.897555604075	0.4041813227323057	5.822424943981239	0.46997475882358486	5.824668802068264
36000	-5404.6878284294335	0.39713112203352174	5.9393888565891215	0.48200691284745323	6.107700862692708
38000	-5394.9833801186105	0.44959520156804966	4.422329604404944	0.5228567827580762	6.107209394910944
40000	-5395.110424409874	0.4322886417152111	6.3956310120208055	0.48775275591527945	6.076841540740138
42000	-5395.151166465544	0.41344277489001546	5.503288998919856	0.46429142252610633	5.7901127203096525
44000	-5391.372604084694	0.41389339806536335	6.06216284190944	0.5174416635907566	6.050185148384379
46000	-5395.628118449725	0.39755966474337256	5.7719951843217325	0.44202890252993554	6.194246482771776
48000	-5397.381545470185	0.4342819010510132	6.310402377646819	0.4726298134380416	5.830169068163301
50000	-5395.233479224788	0.4176023879736775	6.414572844446655	0.44054146738557387	6.323478647170219
52000	-5398.305318595144	0.42739282272236834	5.827565659326562	0.4883851740374741	6.4416477167540265
54000	-5395.033669689315	0.4236345355032436	6.868652468914925	0.48407007424913984	6.352485866423128
