#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="treeLikelihood" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" useAmbiguities="true">
#    <tree id="tree" spec="beast.evolution.tree.Tree">
#        <taxonset id="TaxonSet" spec="beast.evolution.alignment.TaxonSet">
#            <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="3" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="4" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="5" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="6" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="7" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="8" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="9" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="10" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="11" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="12" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="13" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="14" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="15" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="16" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="17" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="18" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="19" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="20" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="21" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="22" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="23" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="24" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="25" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="26" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="27" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="28" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="29" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="30" spec="beast.evolution.alignment.Taxon"/>
#        </taxonset>
#    </tree>
#    <siteModel id="siteModel" spec="beast.evolution.sitemodel.SiteModel">
#        <substModel id="subsModel" spec="phylonco.beast.evolution.substitutionmodel.BinarySubstitutionModel">
#            <parameter id="subsModel.lambda" lower="0.0" name="lambda" spec="beast.core.parameter.RealParameter">1.0</parameter>
#        </substModel>
#    </siteModel>
#</input>
#
Sample	treeLikelihood	subsModel.lambda	yule.birthrate	tree.height	tree.treeLength
0	-3367.202085469843	0.18780146492940653	6.960858310243728	0.5003814605519992	3.7119999469516314
2000	-3368.7994418684125	0.17081848085317453	6.8901215878524695	0.4914149019505363	3.984151897157775
4000	-3376.5615782509967	0.1793171547545153	8.23031585638225	0.5119237476529617	3.7184693950924674
6000	-3378.0068837950794	0.17645057664833555	6.293173075466644	0.48520771620708675	3.7664829679099094
8000	-3380.8084373567376	0.17757894688668477	8.733095739409347	0.36791892000567006	3.3606832080038003
10000	-3374.0699556189	0.18179616611928734	8.170967693247071	0.35248406966728213	3.588350055340477
12000	-3372.515732644098	0.16632057842890982	7.668353828954594	0.39723178136545506	3.37472229230184
14000	-3373.866633951934	0.19092856656575255	7.0944806170139385	0.4229279183433445	3.8609621479677143
16000	-3367.0740466189004	0.18559713233945405	7.760492156402297	0.4106307186706173	3.519002969910635
18000	-3373.616949900109	0.193064272168834	7.291635764349361	0.39675643712086145	3.3869910830526697
20000	-3373.451313632404	0.17716893780438242	6.060836243663044	0.3839801035426897	3.4064692952425872
22000	-3368.807903415813	0.1860691390520599	8.228989932037486	0.38636837506343885	3.366286046174098
24000	-3366.8957805164273	0.18556527384866647	7.418649961965973	0.42065759001842945	3.742972184331833
26000	-3369.6181087846267	0.18456435603456658	7.623092452219414	0.4535604788278733	3.720751088794068
28000	-3377.69232871606	0.180170682527394	6.986262549710579	0.3799630933087636	3.499379314287381
30000	-3371.276045406016	0.17690833301314116	8.730523463712082	0.4117023091570281	3.582663920700014
32000	-3371.608740611363	0.17179946179876943	8.07232019194204	0.4336157866322544	3.4387755314295454
34000	-3371.3965774582443	0.18701667873282132	8.548287046791408	0.355430668811834	3.375814586679423
36000	-3377.309777200533	0.15748396264797404	7.465569788347193	0.3117572694746103	3.2152602889126984
38000	-3374.075741667237	0.1838391733476784	7.389935524754694	0.358408072401236	3.4891934108527174
40000	-3379.5491263520553	0.19227819664507642	7.1874823094448645	0.38367222890987357	3.5827688107888944
42000	-3364.3232750668826	0.17923260218184162	6.753347206790207	0.4061031672285348	3.5173942634270032
44000	-3377.991631890138	0.17484120485375493	5.869283714313712	0.4971249166979035	4.007934957813771
46000	-3366.5644826882885	0.18242618280637968	7.0644520309157475	0.47544722104926795	3.7792202811479223
48000	-3370.291150412751	0.1832100926188124	7.32198230112262	0.42046273907307713	3.740180285636315
50000	-3371.232436358251	0.18696752009885226	8.141032721579045	0.44749277162935475	3.6507407052726553
52000	-3369.345070898375	0.1923000461099943	6.328812396764322	0.4680938789368038	3.9456461376583984
54000	-3368.7276083691063	0.1824802104240593	8.050277832047287	0.4083108727397535	3.713261454995979
56000	-3376.0037991799004	0.17580983477861634	7.713693822873576	0.3490612037825125	3.4300347635991675
58000	-3369.0923944926053	0.17853937969974487	6.915011972064651	0.363673550282482	3.442643254607585
60000	-3377.6220379770252	0.19016225164932463	6.982814951722954	0.38656414936523353	3.6402835012258055
62000	-3371.82867911945	0.18893343688446038	7.50896786908475	0.36859143839499336	3.611248318658957
64000	-3375.1729310809233	0.18852581435247384	8.125449784285959	0.47052820123293126	3.5936972128605724
66000	-3372.682634247961	0.20484890896854768	6.492685006789574	0.7301049613199024	4.470731492699391
68000	-3374.6214221453242	0.18111863054272145	6.927517344833557	0.3983878266328261	3.420786952940128
70000	-3374.285051647426	0.18613909891433122	8.067255461685816	0.36558867654142063	3.391425673437893
72000	-3366.115928085009	0.179134294405018	6.208622714200937	0.38713088612107244	3.491701099215832
74000	-3367.045860073829	0.18844437036699646	7.62078215121015	0.41804361288105135	3.6400458389878714
76000	-3376.032568072184	0.17432267950420782	6.058474546907404	0.3675055384568623	3.5386516915542847
78000	-3377.859410392444	0.1760309128000931	6.85328951920618	0.4154130634647938	3.6879874539813313
80000	-3374.5023898698623	0.16469262585099267	6.497720533032882	0.38195978461815366	3.4344533082567392
82000	-3368.6878019721385	0.16636304561945228	6.794108591350418	0.38800657588248955	3.4293656194435047
84000	-3375.986813817974	0.18184082229468848	9.178573632577901	0.3790571582966618	3.699641548514476
86000	-3374.5575388980865	0.16433495753326943	9.134062464472612	0.3430523039674738	3.489071073378803
88000	-3369.1837725021755	0.17767878254906322	6.449586547259962	0.3510966368386796	3.4574122768207594
90000	-3371.678903738891	0.17602832938171653	8.181228565196404	0.39596697919768437	3.4767340558705064
92000	-3377.5916369944443	0.1940279605311353	7.023584725300926	0.49403608965801893	3.93537950572423
94000	-3369.9591419055632	0.17100616845450953	8.556631890263064	0.4547034094624235	3.5926456632542045
96000	-3371.5844483853725	0.1892119070661519	7.329913792166848	0.3518383200762104	3.4867249676874255
98000	-3373.0707316507783	0.19256846902695565	8.278271259256439	0.36725045915767196	3.4810243328612898
100000	-3371.2960450469473	0.18699320474609318	8.06784425990495	0.46823580654959684	3.614019021435587
102000	-3372.868848078525	0.17401589163858952	8.465931986994752	0.32155721967824	3.2797998005932403
104000	-3373.51964248542	0.18577014929713956	7.124709575751287	0.40731314804643765	3.7071158226426553
106000	-3372.250609283957	0.18502329381387847	7.773936375300453	0.4062428173040011	3.4377559974288343
108000	-3369.33836457737	0.1803178923895564	8.18835892995979	0.39092379350391215	3.6494461121829214
110000	-3374.0795736850296	0.18175592335121316	8.218547809991444	0.4553395192677828	3.663228628079473
112000	-3368.852737918649	0.17321361432579757	7.403671561165519	0.38643601072519934	3.5639202996378003
114000	-3369.6453110513903	0.17340554323210255	6.563320011333554	0.3930066925702171	3.6273285872705117
116000	-3375.634235103072	0.2036967109170557	8.677989981730619	0.35104022214771424	3.553639073100475
118000	-3369.685936614456	0.1778404532548323	8.60037690942756	0.3863398703616412	3.578476060510928
120000	-3378.2211950016913	0.17960255696277283	8.210245850884823	0.4717516411725524	3.737500794605216
122000	-3373.998074184916	0.1791595697841299	7.623350105187856	0.38011012941689315	3.6645066492517717
124000	-3369.4142233000084	0.17595353786052956	6.0322148385262855	0.43794889911828294	3.4412488223054005
126000	-3375.9758090973605	0.18583572313692442	6.672283445719694	0.4365961917173705	3.527524689211383
128000	-3373.2981983705918	0.17838286156392769	6.512246613782132	0.3485285510160546	3.3879056704241703
130000	-3372.2053963419985	0.18085471606542733	6.6436010643150025	0.43473917918345784	3.7410846421225115
132000	-3367.3119864166574	0.1956799637861339	7.683577028163868	0.3784188574749065	3.586980458024912
