#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="treeLikelihood" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" useAmbiguities="true">
#    <tree id="tree" spec="beast.evolution.tree.Tree">
#        <taxonset id="TaxonSet" spec="beast.evolution.alignment.TaxonSet">
#            <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="3" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="4" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="5" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="6" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="7" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="8" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="9" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="10" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="11" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="12" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="13" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="14" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="15" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="16" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="17" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="18" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="19" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="20" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="21" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="22" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="23" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="24" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="25" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="26" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="27" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="28" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="29" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="30" spec="beast.evolution.alignment.Taxon"/>
#        </taxonset>
#    </tree>
#    <siteModel id="siteModel" spec="beast.evolution.sitemodel.SiteModel">
#        <substModel id="subsModel" spec="phylonco.beast.evolution.substitutionmodel.BinarySubstitutionModel">
#            <parameter id="subsModel.lambda" lower="0.0" name="lambda" spec="beast.core.parameter.RealParameter">1.0</parameter>
#        </substModel>
#    </siteModel>
#</input>
#
Sample	treeLikelihood	subsModel.lambda	yule.birthrate	tree.height	tree.treeLength
0	-5156.702824845823	0.3418971261377343	6.426016382543666	0.4747179049063711	5.591096352795049
2000	-5152.248137773898	0.3644030391191582	5.865642087832451	0.4727780640761657	5.973438081684118
4000	-5159.656168555199	0.35040970910254576	6.308567743730229	0.5910489060902464	5.677730290195493
6000	-5160.745393392491	0.37658388011898164	5.388251202376986	0.462556424997014	5.785703080986814
8000	-5155.4092916981635	0.3742543147623169	5.300432289132622	0.5210641605683386	5.766013511089512
10000	-5151.847266790251	0.3891489354686963	5.342572456751634	0.6568395602588956	6.321502981217785
12000	-5157.7231733403405	0.35842100152612744	5.211384039847951	0.6258823263569162	6.15168017421407
14000	-5155.788047392792	0.3617840170029153	5.780876681476752	0.4777425262914552	5.765289696638997
16000	-5159.64687053681	0.3524481920273691	5.694707994882686	0.5723519224445691	5.728477851870408
18000	-5158.573237063603	0.3448961577270015	5.3059840839450265	0.5070711152960151	5.838040608399403
20000	-5158.294372522586	0.3405206656894988	6.791476000676806	0.5053042837533634	5.785076530234276
22000	-5161.040873261406	0.3619229370541865	6.141833471483058	0.4630502051228267	5.71333009560018
24000	-5156.412790506154	0.37094962643163265	5.590266231657145	0.4905750173831809	5.928737867109274
26000	-5158.876738891451	0.3559680533896539	4.848820123637474	0.5053777058432088	5.610369919563963
28000	-5158.969853203027	0.3861588025793811	4.315934292131814	0.5546483202095629	6.020536349181605
30000	-5160.651466512585	0.37737971256202674	6.598929797846167	0.527236455168706	6.083570009227754
32000	-5150.897985143089	0.3459067869688887	5.870852647054182	0.47107025230536	5.717012086922365
34000	-5160.024205689826	0.3883078406500009	4.877804544801414	0.48661871148211094	5.764163182912463
36000	-5155.536065291575	0.3556654449828282	6.725303933122289	0.4687322739426502	5.719075418815172
38000	-5155.571229246199	0.36461503285285196	5.667132198527717	0.48246487351206546	5.81949395777437
40000	-5160.9531522229045	0.3811549959732737	4.800114431149079	0.5074933034576242	5.732310421433426
42000	-5156.470511961508	0.3678340704837095	7.33362975946726	0.5649456067395952	5.893963879323272
44000	-5169.8263915194775	0.3763490191324972	5.353959137524334	0.6088326887174385	6.481733260421193
46000	-5167.65358555275	0.3582420098426762	5.967309734493534	0.49429264725096445	5.819095857066986
48000	-5156.92234208062	0.3481337798975848	5.453449704716504	0.49076715003787985	5.750173686442582
50000	-5157.558646046873	0.3551487293953108	7.025519408041517	0.46821339984853017	5.523142238090464
52000	-5161.452197417362	0.33998582304591	5.301045622163198	0.4666138067070942	5.534283836725557
54000	-5156.435365681261	0.3689500172061721	4.794224269850321	0.5169411847783965	6.137281909881821
56000	-5166.738566780457	0.37996639911975544	6.4499945420257445	0.42922442946994716	5.690676507517029
58000	-5164.004973315511	0.369715477688051	6.7627069980378725	0.4517870950476006	5.727189879121737
60000	-5163.351207426487	0.3561990106099995	7.236414997125112	0.5953864754774277	6.144562343654057
62000	-5154.865997025489	0.358205845434434	6.134749033604538	0.5144372810807484	5.845445775729638
