#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="treeLikelihood" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" useAmbiguities="true">
#    <tree id="tree" spec="beast.evolution.tree.Tree">
#        <taxonset id="TaxonSet" spec="beast.evolution.alignment.TaxonSet">
#            <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="3" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="4" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="5" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="6" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="7" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="8" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="9" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="10" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="11" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="12" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="13" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="14" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="15" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="16" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="17" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="18" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="19" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="20" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="21" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="22" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="23" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="24" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="25" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="26" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="27" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="28" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="29" spec="beast.evolution.alignment.Taxon"/>
#            <taxon id="30" spec="beast.evolution.alignment.Taxon"/>
#        </taxonset>
#    </tree>
#    <siteModel id="siteModel" spec="beast.evolution.sitemodel.SiteModel">
#        <substModel id="subsModel" spec="phylonco.beast.evolution.substitutionmodel.BinarySubstitutionModel">
#            <parameter id="subsModel.lambda" lower="0.0" name="lambda" spec="beast.core.parameter.RealParameter">1.0</parameter>
#        </substModel>
#    </siteModel>
#</input>
#
Sample	treeLikelihood	subsModel.lambda	yule.birthrate	tree.height	tree.treeLength
0	-4617.417228211093	1.143980265052004	6.825745251831937	0.6248071639618392	4.712029914602828
2000	-4626.412910494736	1.1813298242022179	6.298698992430768	0.6323816350167597	4.703045608331197
4000	-4621.231712222286	1.185860177390843	6.559351762522298	0.6257225387399332	4.905593979196327
6000	-4621.4739741117055	1.140808453161714	5.887826986464812	0.5320424497573073	4.271611292235619
8000	-4627.1187810965375	1.130864409659792	7.283958137153588	0.5648018096360496	4.602887865263032
10000	-4633.342969700853	1.134415029542936	7.221651091762998	0.575645551231852	4.610659484108503
12000	-4625.464255197682	1.0634546290873361	5.657422051131771	0.573308074898037	4.574173874987163
14000	-4620.893789848907	1.1143493517815235	6.745469006619334	0.5286107797838755	4.55727799780395
16000	-4626.21858973275	1.13642230332629	6.704682216476523	0.6740889102913971	4.726962969464937
18000	-4624.539405746206	1.2174939196971106	6.04098010948873	0.5447766069260173	4.51634624749449
20000	-4620.938896935778	1.1367103800910783	6.936207180606373	0.6909819438141684	4.89501638353872
22000	-4625.908377176127	1.245578793542098	6.218456593246902	0.5940388754382081	4.7304504431197
24000	-4619.441340819793	1.1372354122729988	7.342829852784588	0.648700826096399	4.807759636850616
26000	-4616.537406539145	1.1626693283917486	6.132827534586688	0.9150346049094127	5.333329733665089
28000	-4620.117956719517	1.0510782075514677	5.6731758148552744	0.8886637414815316	5.166335648889489
30000	-4618.958349244413	1.1833825539406768	7.349265247519747	0.7020484080718736	4.780141385341189
32000	-4617.137181504637	1.1774613982485607	7.0551192383756	0.5495415290884909	4.611928808560066
34000	-4618.768003845197	1.124689225576502	6.220987736109564	0.6874363073398979	4.854442756075583
36000	-4621.504657004741	1.0933752601695501	6.641201061430782	0.6101035039738181	4.970673895324941
38000	-4625.490193054249	1.2013843713593695	7.321345644245572	0.6471078532785685	4.738623485097457
40000	-4621.042288359663	1.2690275595882823	5.421392249400661	0.6867507661011649	4.713693085722681
42000	-4619.795123935786	1.0943142312926792	5.517352099758706	0.6716020978847416	5.024437397239579
44000	-4618.8100874456595	1.2099236431913019	7.147974370208543	0.5799056050928287	4.377410330672663
46000	-4623.021977941522	1.1778590467227554	7.4222482036273885	0.5523963610199298	4.528688324609746
48000	-4623.519014384622	1.1866392307030247	7.223653080462419	0.5869779630701082	4.537467208704192
50000	-4631.339275199425	1.1478394675181922	6.203591201404038	0.6539472465356623	4.545322319602817
52000	-4623.097416832266	1.1400707308707674	6.857068780602987	0.572465199398719	4.5660608847777455
54000	-4621.5446069345335	1.1956863434777647	5.278729615760093	0.724550246098239	4.706983455895315
56000	-4621.592582396453	1.238478959724231	7.085248284909719	0.6627371734942996	4.817598481484243
58000	-4621.7324272218275	1.173373861325567	6.692938869775327	0.5982253930418429	4.710928573219123
60000	-4619.570491055982	1.0705075013169487	6.280312104407173	0.5634996976454607	4.557919320581584
62000	-4617.22032486551	1.2030200916958904	7.4778797961815995	0.5803995902863237	4.510429761725144
64000	-4628.354471718322	1.1366950730546796	7.011593178289616	0.4843665446560058	4.241748565051047
66000	-4622.486550102722	1.1886801884853584	7.375502714938326	0.8063090186896825	4.967171500187996
68000	-4618.642300379619	1.2121175961813389	6.576113629017602	0.5987156387120763	4.490853186578451
70000	-4623.949545028408	1.0629520496736817	6.957914873692917	0.6270167020429311	4.559799874483904
72000	-4625.263249026527	1.3083214836997976	6.53306390028339	0.591975106420346	4.714936701907523
74000	-4624.298723011006	1.0991012839095287	6.980081582686373	0.602018036369582	4.63924116205798
76000	-4620.802748021882	1.125644791210757	6.565060935190806	0.5255765828844484	4.533964184232288
78000	-4625.04344541559	1.1831279802502173	5.829890628891376	0.5094500518458455	4.339392858034519
