Sample	posterior	likelihood	prior	pi.0	pi.1	pi.2	pi.3	pi.4	pi.5	pi.6	pi.7	pi.8	pi.9	pi.a	pi.b	pi.c	pi.d	pi.e	pi.f	rates.AC	rates.AG	rates.AT	rates.CG	rates.CT	rates.GT	Theta	delta	epsilon	psi.height	E.treeLikelihood
25500	-3140.202694119785	-3207.101611918891	66.89891779910627	0.02755374170006146	0.07363858615533095	0.06361805853614891	0.06172314025252006	0.14599508988157722	0.05706463056894268	0.031660587317851485	0.041588016855434076	0.025777606134788175	0.0245252957140996	0.08335884705710539	0.1018070753116739	0.04977356783348065	0.12749002368313747	0.02166407043599157	0.0627616625618565	0.12297088359546743	0.5087032919710702	0.1333595989767164	0.08723935362957884	0.09239225994851005	0.055334611878657874	0.0737364610208528	0.19322463930289938	0.051172418182992695	0.08776031952647806	-3207.101611918891
27000	-3149.201122923025	-3212.9217006514045	63.72057772837944	0.04737824551400138	0.05653389122741106	0.06692734463549095	0.08540722984537362	0.14804467423140127	0.055249869485054684	0.026003631657987275	0.04943136991087477	0.031907282728539196	0.023931879049475926	0.07987062775013525	0.08567266990328783	0.03692307972693271	0.13663315346124813	0.019051675200746403	0.05103337567203968	0.08262505745863327	0.4949805273569442	0.07391075009706709	0.02451778493102149	0.19524308317994468	0.1287227969763901	0.10838712334351387	0.20795205717393173	0.05855750406926834	0.09725855315261656	-3212.9217006514045
28500	-3146.8100072889993	-3214.76997225603	67.95996496703096	0.04772257546485427	0.05606123420503704	0.06026935491268388	0.05283112431708361	0.12056359871552241	0.08625849980242359	0.02059919063329943	0.06367736453168954	0.04162618666898566	0.016964880365927873	0.07290392864439303	0.08137006667433444	0.03847539905838403	0.13009323214790272	0.03010840370971194	0.08047496014776664	0.0789054408670844	0.6652305780901382	0.054905138089931776	0.0456647706964186	0.09385315012493645	0.06144092213149152	0.0717193564184962	0.18860212751046174	0.0563823486110901	0.07604274258075527	-3214.76997225603
30000	-3145.282984813141	-3208.7607949900603	63.47781017691926	0.03440351083720788	0.07834758522056257	0.07864877217542406	0.06803926660150751	0.13347376275502398	0.05474584656452483	0.023669917381348347	0.033699326990448565	0.034737432618373504	0.04289969649257523	0.05342186120109483	0.10599728171117567	0.06276001538176358	0.13153614049187157	0.01654736384334484	0.04707221973375316	0.08575757242212809	0.5372267791522076	0.09023338108333126	0.06295246271759367	0.09163530406226347	0.13219450056247692	0.09667483608911631	0.21178013657473455	0.05119282812755265	0.10312912256973947	-3208.7607949900603
31500	-3163.048749239847	-3217.2437979065653	54.195048666718236	0.04100494869894456	0.05958373654270745	0.04682012858531785	0.050214638868697856	0.09378319321010645	0.0753754084504342	0.04643265070570562	0.05192939130098474	0.036007398749183975	0.03399330278712587	0.08632319462385948	0.10891354244503687	0.08536615228469167	0.10993208841511837	0.008708545390325034	0.06561167894176018	0.0666828698277807	0.49185763398114235	0.1065119757374616	0.15094569181447354	0.07814877428374781	0.10585305435539508	0.1754473550439262	0.18484949200770037	0.03875482353845972	0.09661713047209614	-3217.2437979065653
33000	-3150.6450042342663	-3207.522269328164	56.87726509389767	0.021578921164575854	0.06470167793358908	0.05308590098086397	0.07568122530745028	0.13095514330930835	0.06856158740756417	0.03864990251444267	0.022108837642615044	0.03987900244347619	0.02214552240824339	0.08945238577527123	0.12097766179306871	0.04878665267772773	0.13457536953137	0.012921080902537206	0.05593912820789625	0.1171937534706508	0.520161879464338	0.08768074124194168	0.10141086614802913	0.13399993978600355	0.03955281988903796	0.08815304267998146	0.18501320438727623	0.0381545057925101	0.10536880227469739	-3207.522269328164
34500	-3153.4038616581406	-3205.9142192529	52.510357594759355	0.025099023114334394	0.06779607576361188	0.05387846676189104	0.09675599091150172	0.14668652737412036	0.03321038556734374	0.02565539168152363	0.04076607200794654	0.03509119800461577	0.02179759260676417	0.05380313746510754	0.1109697022712273	0.07840155897753223	0.12615638089500647	0.012783247087932041	0.07114924950954132	0.07426905577072473	0.459198632687349	0.13591378385021066	0.10612399514401938	0.1587170003578926	0.06577753218980491	0.07798772521845061	0.19821272161389364	0.051836957396708766	0.10664887956262006	-3205.9142192529
36000	-3133.1034975709695	-3199.8051314393415	66.70163386837203	0.02684894017996784	0.07364728682598895	0.06702798241750307	0.07070841492340413	0.13064663751924604	0.05018120818449064	0.02565539168152363	0.0347252980168946	0.04404523838622685	0.023522704261997998	0.055912268553318045	0.13509356934655253	0.04681279030651953	0.14093855265515623	0.02300150998377041	0.051232206757439565	0.07184351699211432	0.52491086517809	0.06415432198722912	0.1567351269063767	0.11576448049275773	0.0665916884434334	0.0825544467050704	0.19584611876124322	0.05730881870909834	0.07315845393312265	-3199.8051314393415
37500	-3154.1333624729546	-3215.8179597745584	61.684597301603674	0.03549969846364831	0.06910905596551745	0.06342709308149225	0.07093201372112418	0.13729425388000288	0.03740255156273536	0.0681077396854974	0.043646075280853854	0.04404523838622685	0.03145841847371459	0.04866097808206065	0.08832674575330815	0.061846660946690286	0.1204628124922828	0.012869492651768337	0.06691117157307674	0.10849476236495612	0.5833267363130182	0.1194014592562406	0.0642218934151661	0.11346210671949324	0.011093041931126854	0.1301569941018132	0.1807975187708005	0.04870940989302824	0.0969829744128179	-3215.8179597745584
39000	-3144.994206930425	-3207.936014670369	62.94180773994362	0.03686436868032861	0.08089033300262628	0.07935767957195572	0.07508982810324885	0.15339971341060396	0.0275822121190931	0.031285070359086085	0.033570097686887165	0.035844402395154955	0.020564020946983765	0.06792504925852197	0.08653908197605259	0.05596687545801464	0.11684448413528757	0.01492264937768708	0.08335413351846774	0.031661979842243594	0.6637741304929521	0.1267450899202609	0.06115771527616601	0.07753061106079283	0.039130473407585714	0.10040913928799662	0.19702805975918294	0.06396753992256493	0.07437926111991984	-3207.936014670369
40500	-3157.2616632614754	-3212.365457270785	55.103794009309894	0.03308588534213208	0.05217106800423883	0.049533808461925774	0.08238794082131926	0.09636247201068053	0.06752825323679225	0.042272105585310825	0.029047693744635582	0.04890124507931128	0.03520054942283636	0.0728673363398748	0.0960657625049415	0.05111413945027497	0.1525521160101595	0.01492264937768708	0.07598697460787951	0.0789455138224449	0.5541286978783242	0.09756429722065292	0.05312198025618224	0.13616628065457798	0.08007323016781898	0.08350340237826123	0.18778828384170493	0.04750100975127563	0.10031086215757364	-3212.365457270785
42000	-3139.662181879449	-3205.2112376449422	65.54905576549349	0.05519357201686378	0.08393308642127628	0.08283348887899467	0.08029503152644635	0.13778096851295565	0.03083008635437754	0.04122533707696615	0.03926276737763793	0.027094110140595838	0.019568179425058556	0.06064982329891508	0.1307049040886319	0.04593458502727753	0.10552695970708717	0.011905436557889046	0.047261663589026656	0.0812590678606644	0.4921517198985281	0.08402638860708167	0.10580537589228403	0.21036531300267503	0.02639213473876793	0.06683699836032574	0.19082661974343945	0.051736367668507206	0.08409965753727836	-3205.2112376449422
43500	-3150.2431299209725	-3208.5106251280954	58.267495207122735	0.03881935571273277	0.058196232077223686	0.06768394390729332	0.10277443177515425	0.12378038687367739	0.04105753365901888	0.03558216224004922	0.045074230563280165	0.025140122941697582	0.028261895606067115	0.10342230882663297	0.12145748281532036	0.04696417281523886	0.11152021931096653	0.01598238504126836	0.034283135834378635	0.10431924010230825	0.5525852237999126	0.08468162139589977	0.06651512327442102	0.09044748779125636	0.10145130363620329	0.14075160543947296	0.19324836110132948	0.04824683016962393	0.09768997068843294	-3208.5106251280954
45000	-3147.8631143337943	-3206.63173974232	58.76862540852553	0.024030831413734383	0.053991699536579334	0.06523860051544626	0.07619808709052209	0.11878865285306048	0.04798872342808916	0.03151371143186549	0.049506196706084984	0.04820230981641688	0.031746506635311915	0.0789708982192078	0.10343745593814821	0.05009976948551924	0.1059623705314103	0.021799995687383077	0.09252419071122053	0.06676182326341713	0.5765020646159869	0.04489454389021673	0.13383898911235256	0.060673155035123626	0.11732942408290421	0.14664690811255202	0.19324836110132948	0.05419806754039859	0.1115842421171217	-3206.63173974232
46500	-3143.884362716923	-3210.8942351540227	67.00987243709943	0.029074286562721444	0.0686184781953082	0.06527365418512537	0.08218447399294082	0.12266018935029724	0.04661052202454721	0.048646047538377014	0.05719641683901751	0.03714771504769538	0.027213723543168998	0.07163954499536997	0.11552990672449742	0.04116882386150944	0.12524199627587282	0.007723539028230031	0.054070681835321245	0.0986011908169279	0.5745678318204079	0.03162611600174445	0.1257163090342142	0.14817343582070763	0.02131511650599907	0.07106146986975324	0.1953972309463704	0.05516175386209722	0.069228396308809	-3210.8942351540227
48000	-3140.8678208789247	-3205.4469527173014	64.57913183837661	0.04669981655843869	0.07886748089734508	0.05877225278233696	0.0503513829664054	0.11822120348834182	0.05399356379944884	0.035237273040105536	0.05880623009424017	0.03252746635304593	0.0287815927292044	0.05618695034624145	0.11142366984778575	0.059623214299522144	0.11086063998821136	0.02556758157349926	0.07407968123582734	0.11521513966600605	0.6585898277756722	0.04296175096488582	0.08251469215350446	0.06740475045537331	0.033313838984559446	0.10216718158494106	0.20603119049637597	0.050891301219980645	0.11579910419733896	-3205.4469527173014
49500	-3141.2866508114043	-3208.4569808296915	67.17033001828712	0.02537916410426576	0.06137654828360413	0.084332409731708	0.06684793763474627	0.1415523397521128	0.05774750338959479	0.026613295580248213	0.03865392901307494	0.03502937350586445	0.011861392641847913	0.06719313321195103	0.130972829451025	0.07787668759715281	0.11078949308511807	0.01920676001436629	0.04456720300331963	0.04504537870342727	0.5464689065532637	0.1015674645525263	0.09872887854386016	0.1815381086795677	0.02665126296735599	0.06925137156383335	0.20809239901816035	0.051079806328589904	0.07733641283892498	-3208.4569808296915
51000	-3155.8147212038557	-3218.021323136581	62.206601932725135	0.08635477371054934	0.07564554440000953	0.07491763960565576	0.06278599506790003	0.1283595653042906	0.055736413785900225	0.04392892429018315	0.01730140633978164	0.041841665005694355	0.018545194858202885	0.08182597110501	0.11101258928701382	0.03668875642813378	0.10213333435056376	0.009003722254812496	0.05391850420629868	0.025984723459293188	0.5051957793081494	0.0717564707623477	0.13431789716816656	0.07929105924475406	0.18345407005729014	0.07421713023061448	0.18286882577216834	0.0635136583850051	0.08513207141243435	-3218.021323136581
52500	-3146.5502374704342	-3207.9643959916957	61.41415852126164	0.028318761705770946	0.08583654314764157	0.07274474980168147	0.0648411405871307	0.14022584156821236	0.03469995977652973	0.03370199685422017	0.051469044114313064	0.039335267177428496	0.03559888155299981	0.048150180693659936	0.11728506685855508	0.04183038245567442	0.14027678663944154	0.009003722254812496	0.05668167481192825	0.10901383112827658	0.5139702080162636	0.056803268732485146	0.11136669796064694	0.13052629535082008	0.07831969881150869	0.06220016231719422	0.20409925462805265	0.05141419516741383	0.07437703181541427	-3207.9643959916957
54000	-3141.7264200999048	-3207.067059274785	65.34063917488021	0.037051263304002394	0.06004800719845673	0.05891722139241041	0.055677848375894824	0.110891307963227	0.04528125668400294	0.027322280174826685	0.0335635868841077	0.04212270177300528	0.038960824960508754	0.04290699979428214	0.11347536488572416	0.06611107327004828	0.17267896611038824	0.012655697759550208	0.08233559946956426	0.041014114274225084	0.5607338282602834	0.11522952974874422	0.1138951929847014	0.07757534181322255	0.09155199291882436	0.08218672074697168	0.20373101830960255	0.05736298109689102	0.08016606317232104	-3207.067059274785
55500	-3152.7777019514742	-3212.8987358220356	60.12103387056119	0.05020769440347975	0.08680195781249991	0.04948378130453977	0.07122147290252942	0.12637459760360611	0.050294689413734085	0.030814813061025667	0.0419946728443891	0.05028184280453032	0.02117014250774764	0.07100909373421507	0.08675376786668346	0.06596921802499456	0.08704016657890158	0.031745728025891894	0.07883636111123168	0.14588785993695796	0.5536353035779962	0.03430001204596401	0.07519944670571896	0.10723903534237494	0.08373834239098886	0.10027034314511002	0.19319291734139055	0.04676425255101357	0.1488497429328327	-3212.8987358220356
57000	-3152.5223466543484	-3207.830002476901	55.30765582255232	0.029568761858640775	0.10459623277745472	0.06687820857064136	0.08929568115374903	0.09460789880360054	0.05513395350020894	0.028969725644862408	0.026311854622904488	0.03110660823183687	0.03055176206104577	0.05483519980006857	0.12141593408060655	0.08622604694556368	0.10676207887180547	0.002192804576080336	0.07154724850093053	0.07301850247459851	0.6297297625378364	0.09210750229457049	0.06394490645608956	0.0700208863777304	0.07117843985917556	0.12389597734501988	0.1811030928034415	0.054605052576646364	0.09556758431111809	-3207.830002476901
58500	-3142.4122947247342	-3213.181485145181	70.76919042044646	0.03313737412546674	0.05928403787627308	0.05959512891300757	0.09480782735085197	0.11116014519053957	0.05541491534821313	0.03538642191563692	0.07544396012048213	0.02742008176868726	0.02238941920209564	0.0491556328402305	0.09125096166743063	0.060888224416752186	0.1307496808600351	0.013719114192724959	0.08019707421157266	0.04414891073122082	0.5466971114323014	0.10621502251976483	0.09954779490707226	0.13805314211207484	0.06533801829756675	0.05973454753660784	0.2066729696525	0.05101214458735062	0.08188807096175134	-3213.181485145181
60000	-3144.894279886025	-3206.073931385371	61.17965149934616	0.02611817673630666	0.06625423309183398	0.06006050278709609	0.05715493024644259	0.14855914650631946	0.0643612046573559	0.045077164142611426	0.06059780146484628	0.04757063244229508	0.025375040956460766	0.05897512927550125	0.10737600815034164	0.037795158576844505	0.12814004536494691	0.012127715675774808	0.05445710992502275	0.05634488441590558	0.6397552572641416	0.04963160056545282	0.06618168510423433	0.0746611446566273	0.11342542799363915	0.09502571086696843	0.2047193633089005	0.04981274558611906	0.09023247306457878	-3206.073931385371
61500	-3143.9384417565398	-3207.72775610139	63.78931434484992	0.02910682631808611	0.08800096385742176	0.08726251205591357	0.060381305987066265	0.12602480686828793	0.06461039088951712	0.02237548380729204	0.04039258584402159	0.05315160384599989	0.018873562635822155	0.07155361647689526	0.13514575365769582	0.038346984987180664	0.09428720258348841	0.022166670921203682	0.04831972926410784	0.08126450199770803	0.6480478227629838	0.05107250147099233	0.058652612051852134	0.06648679528549849	0.0944757664309662	0.08312117583108863	0.19178694801941537	0.05384247137832545	0.07785213083740641	-3207.72775610139
63000	-3144.2268890101677	-3205.4829054197994	61.25601640963191	0.020589384792665026	0.08652390151086789	0.08480076296780974	0.05429256578910798	0.16041095060326233	0.0762921552092842	0.04464991212938854	0.05028310327057072	0.03842559796049679	0.029324479329957014	0.0548629290175916	0.1017248084137394	0.04679403604658865	0.11770974445368133	0.008124907090998452	0.025190761413990445	0.11120893974843411	0.5464191640376844	0.07683101593642015	0.051495750271058655	0.10783915616546534	0.10620597384093816	0.08417291684452403	0.19444017850049983	0.05496983594398149	0.08557599796532983	-3205.4829054197994
64500	-3149.612259839145	-3209.2284957429724	59.61623590382779	0.033456058513004254	0.06906413181387942	0.06410887258098293	0.06237223105710127	0.13962957456741723	0.05978643513441859	0.04148719884390238	0.0750803966307643	0.034072079783825385	0.04245222315236793	0.07023750461837668	0.10950138509524474	0.03853476115556412	0.09352070313296343	0.017126486839385148	0.04956995708080228	0.09417740165256996	0.5324990885372003	0.05934641329798569	0.12974828672127883	0.0984930981890505	0.0857357116019156	0.106359879363611	0.18763424737296372	0.05472301813640971	0.09574170515703467	-3209.2284957429724
66000	-3141.085759747496	-3205.8674622453123	64.78170249781613	0.04234352800544019	0.10062609601368142	0.06485205147979248	0.04193188061246637	0.11933885803684043	0.05899820489985251	0.03229083379687958	0.07343659164837843	0.03326536543496347	0.016787588125345726	0.055911442237524284	0.10749312489120978	0.04305419673155315	0.14939448268022498	0.024383570329610034	0.03589218507623722	0.03717530350402978	0.6371112452631214	0.08392232498699026	0.062371039461776655	0.09855321433349289	0.08086687245059011	0.07902387909605763	0.19921216287442448	0.048552723510145224	0.08415082840357194	-3205.8674622453123
67500	-3144.920275695534	-3207.8321145976897	62.91183890215565	0.020611793806932635	0.07212908050938796	0.0815047613920649	0.06212194427731149	0.13004720246496393	0.04772706101642608	0.02393959360635104	0.06096323129509086	0.04015088719085105	0.0243439942236698	0.06083685668485574	0.13218880836364424	0.060344605805999645	0.1251570840423226	0.01500459283424474	0.042928502485883306	0.06410157756407049	0.5420591741881785	0.07164833915206552	0.0853072420088116	0.06681778812966083	0.1700658789572141	0.08913653037679317	0.2088474439997456	0.04470082766321862	0.07709452897276033	-3207.8321145976897
69000	-3143.7171192149704	-3203.148337584125	59.4312183691547	0.03590377712794097	0.0671044657224881	0.06938189333356728	0.0728617966900297	0.13337844033541252	0.07231495851008682	0.020692759120203894	0.03482280563810597	0.03768918775966637	0.042245058142339684	0.07573033281732965	0.12392425133182278	0.047574023691720126	0.09857323097961862	0.020180145346423213	0.047622873453244334	0.1537714936926555	0.4853321688814129	0.058306086184721086	0.06606499460713845	0.1649582247627502	0.07156703187132274	0.13151488707105188	0.20399000589001268	0.048332849370777364	0.09242928381310123	-3203.148337584125
70500	-3150.285773845578	-3209.2762596002926	58.990485754714555	0.048494277633061945	0.08448819777576042	0.05654275194245502	0.07297826934034363	0.11432256928767279	0.047081302787880835	0.04404108167268364	0.03517128383601763	0.03768918775966637	0.034614651026429744	0.08580394520100582	0.09235587966095125	0.06053075097946317	0.12303945360028512	0.033735911360040914	0.02911048613628179	0.05294867303921707	0.6885786331308434	0.061519370980551484	0.05264264896868243	0.10297551802660318	0.0413351558541032	0.16771785896229938	0.1982592271112823	0.05525339428252448	0.12569881707733394	-3209.2762596002926
72000	-3148.0517962899903	-3206.808885334351	58.757089044360825	0.04049163224475639	0.09963265647316794	0.07125094606071841	0.07358012203349881	0.10523528193375867	0.059666370802684415	0.03456546841896253	0.03302944329412493	0.03983102830155907	0.025690497742541687	0.07201267214075313	0.12564387635778254	0.044165095296443156	0.11345463508236525	0.016813437898694578	0.04493683591818856	0.04336358113903288	0.5290277139158536	0.06484975999356897	0.07507785652645416	0.1660503584352099	0.12163072998988145	0.1638278836437057	0.19697787521565882	0.04775656543864234	0.10496304002380877	-3206.808885334351
73500	-3139.359424825927	-3201.0607919614213	61.701367135494166	0.046943988306609175	0.07331397646974788	0.057642541623882194	0.06536404377638737	0.12647253242016426	0.037839634900780704	0.03661730236722068	0.05094676713115729	0.04761089098713698	0.019132331228708867	0.055376983488795044	0.14291815725529597	0.04941093706875036	0.1354893296716579	0.010617044592172817	0.044303538711532614	0.06380020424745504	0.6079696892883514	0.0500438727350218	0.1295308447678647	0.07888315790500879	0.06977223105629918	0.12593486761795702	0.21549592062741066	0.049599903429555024	0.08634437372122225	-3201.0607919614213
