Sample	posterior	likelihood	prior	pi.0	pi.1	pi.2	pi.3	pi.4	pi.5	pi.6	pi.7	pi.8	pi.9	pi.a	pi.b	pi.c	pi.d	pi.e	pi.f	rates.AC	rates.AG	rates.AT	rates.CG	rates.CT	rates.GT	Theta	delta	epsilon	psi.height	E.treeLikelihood
15000	-2982.5962169126446	-3040.2717648793137	57.67554796666906	0.07819170240796332	0.039992822103938834	0.05706173415130363	0.052933614600003426	0.05383137559975862	0.014810836434430867	0.07192845621093391	0.09383357128075712	0.013394659365175414	0.014289682994066806	0.08219408067519939	0.10070613690767458	0.09174737127240845	0.08560986467407829	0.08098897448847919	0.0684851168338281	0.13412678658522012	0.12454119447187625	0.009529823235807495	0.1638384478415817	0.2440155838268256	0.3239481640386887	0.1318728226176581	0.14834555069648453	0.042566073610052414	0.11936087577236316	-3040.2717648793137
16500	-2990.4663803464964	-3043.4530684257657	52.9866880792692	0.05517381321068463	0.035966144027465535	0.048254003713114044	0.05996675472877837	0.029490409294781778	0.031248225631155105	0.07543593434864512	0.08928734050241936	0.017604875873499688	0.015012338660801587	0.08449471844012457	0.10244016015574048	0.07712065658759831	0.1121706230051241	0.0860049827354783	0.08032901908458898	0.12614152646144797	0.08545306390918897	0.041931997052217396	0.1449329680233062	0.27876192397309363	0.32277852058074574	0.16465817546369382	0.16081456382999446	0.0414687571657727	0.11213437856533373	-3043.4530684257657
18000	-2984.2531414854393	-3040.302253020402	56.04911153496267	0.046325692807974425	0.035966144027465535	0.03793364276954527	0.07640125439012194	0.024714531868642295	0.03511972433360341	0.05826332905393906	0.09029375620923771	0.01921278972913735	0.02705481644971445	0.06682499132072942	0.11147441985820172	0.059389319368457996	0.11396029884096293	0.07711646504256409	0.11994882392970238	0.19636464923443686	0.15888869421155605	0.049282578764587	0.1361762620196692	0.24878362050019398	0.21050419526955685	0.14667992642105857	0.16134379331303922	0.038705847094788304	0.11439725646932127	-3040.302253020402
19500	-2988.3558325483923	-3043.409710754531	55.05387820613834	0.08183981354513817	0.052271467648986845	0.0350941725252844	0.07027862305939188	0.03492798636952838	0.02715462391480534	0.04505661363328978	0.07009714155808588	0.025691313049588202	0.020455557549728887	0.09254545126551167	0.15075816277768037	0.06373035114354339	0.08105778901065716	0.06845331169457727	0.0805876212542024	0.14117589044557843	0.14530191288566463	0.00819971939534295	0.05233177800160608	0.3094217428391749	0.34356895643263297	0.12090385664262428	0.14693246798309742	0.04227108964570396	0.12550693364432863	-3043.409710754531
21000	-2985.101898869443	-3043.169162202773	58.06726333332975	0.07156939264903801	0.05234957358422894	0.03938963254858017	0.07039723965548479	0.02612996514888704	0.021978940276703267	0.07762622917308362	0.059817851725215115	0.017960767054280187	0.008873180653270245	0.06316235943288515	0.11045034933313233	0.0797656239390613	0.1052917869893988	0.09702007695971071	0.09821703087704034	0.10131771676629428	0.25200657687747696	0.00819971939534295	0.14731871878398203	0.2437449591080299	0.2474123090688738	0.11096115874692676	0.1470926565808404	0.05402710000494597	0.11013472409610424	-3043.169162202773
22500	-2984.3224012246087	-3045.6264812098266	61.30407998521807	0.05866894011033151	0.041477471801194835	0.0513561294161357	0.06241617855530108	0.034950451327143264	0.021978940276703267	0.07572726810264432	0.05274436817742153	0.009705931900779896	0.03154569514591094	0.07847095714386204	0.10222958084235315	0.07388791849427423	0.11186758549748886	0.08224338280173377	0.11072920040672155	0.13826320936782058	0.09744471665814687	0.012445463262391352	0.2566927242571529	0.23936596693588255	0.2557879195186058	0.08948447596847567	0.15864180124561858	0.05793565318788967	0.1216195481183284	-3045.6264812098266
24000	-2987.3975458598097	-3046.984713973078	59.58716811326847	0.05193247622392588	0.03825985119463002	0.06295676668917363	0.07600666274526158	0.05249885061722436	0.04236448548341899	0.05698446169996769	0.0512989202555831	0.0034808913579936623	0.039979492167735615	0.07068279226030733	0.0990949140184997	0.09966105678025965	0.07264944601103732	0.08282207945033018	0.0993268530446513	0.12948254706438253	0.11722751044516386	0.02275162930096365	0.07082415817454152	0.2909661917291489	0.36874796328579973	0.10693764751975052	0.1636618709187065	0.046815147589721655	0.11406383967178967	-3046.984713973078
25500	-2984.9333623719335	-3050.4514280963954	65.5180657244617	0.03795160996264318	0.04241366458166265	0.04838269848175685	0.06678028409090166	0.01976834575851307	0.05092817977848954	0.06429429690292068	0.09209114276748903	0.04007802481308099	0.026676408192833893	0.06853121462289609	0.0893464036014271	0.08132042830291591	0.09677502163492499	0.06549505701272626	0.1091672194948181	0.0980462451477919	0.11291789358133891	0.003544062698718275	0.12268926991811313	0.33736165340577806	0.3254408752482599	0.08805178202439631	0.15421453948168978	0.049187870868587426	0.11470004751065853	-3050.4514280963954
27000	-2991.060425532856	-3048.3579154808754	57.297489948019525	0.0556158095181356	0.04963286502015188	0.04603668430613086	0.061381480249609065	0.018161574328821477	0.010626418757357238	0.08725638780518369	0.07136355861886759	0.02818446323379619	0.04477539935208949	0.079796391347546	0.09202921832688414	0.0658407505510674	0.08975351415331582	0.07772776171046775	0.12181772272057573	0.14816128994273822	0.16849368634135117	0.020964631600962912	0.09021450413008639	0.29156308744335696	0.28060280054150444	0.15952892814346684	0.16916467546862943	0.04592378718731524	0.14318520595000486	-3048.3579154808754
28500	-2982.146058995835	-3042.2038168556833	60.057757859848074	0.06362877693934542	0.023799934215072795	0.04207051825241736	0.07265179609299813	0.03731002783046605	0.04991624566678098	0.048524018753059346	0.07869750799283858	0.0212057706652417	0.03188455556341833	0.06201197426490225	0.09557541423509222	0.07758481983838245	0.09141761202343301	0.1028772563471094	0.1008437713194419	0.21066403602619704	0.1583494837620113	0.011918859880222725	0.10935496894409732	0.28132493677285536	0.22838771461461638	0.08702311115390396	0.15723406123744915	0.04431805390090883	0.10483022565455363	-3042.2038168556833
30000	-2977.903989774744	-3038.9147030993245	61.01071332458049	0.06442063553653747	0.054123787782306546	0.03920800536754785	0.07488602759910276	0.027984437884540428	0.0291309752299585	0.06336806025636495	0.08593086909939021	0.014416502486922882	0.027533308999978134	0.07569216057367914	0.10409133366408854	0.08816222092409498	0.07733445883154272	0.0778317800073636	0.09588543575658119	0.09020662839048657	0.10303205716650227	0.011918859880222725	0.1333550809066872	0.2850611216585534	0.376426251997548	0.1331749272224151	0.15899738546207448	0.05312085102554248	0.12360793293555605	-3038.9147030993245
31500	-2984.3474969342724	-3042.2977616835387	57.95026474926647	0.05404322798115309	0.05158559639235503	0.04774930454262617	0.055406209598224135	0.022937221223470756	0.01968504134117325	0.10287146061130936	0.06154831787636353	0.014088015100684255	0.019094269404946476	0.05924508117000645	0.12434101966448129	0.09642752665897764	0.10526950644827687	0.0822116634413985	0.08349653854455309	0.1145095621267956	0.12089184443245186	0.02756103215077607	0.13630616810551632	0.3202047129635743	0.28052668022088606	0.07835195237479423	0.14449239917783552	0.053445341523867484	0.11665685366669988	-3042.2977616835387
33000	-2986.2323014514745	-3044.3495603098295	58.11725885835493	0.06281114913038055	0.0339274639522001	0.06762081991476265	0.06980042256281095	0.06001141653750492	0.019276619875271052	0.07317084205676821	0.08850958261393732	0.017962283300015605	0.025708037594480072	0.053337025081295904	0.09790698821551502	0.06622614087939294	0.0955569148453003	0.06946846079470802	0.09870583264565633	0.14193837569961457	0.1123032295991117	0.026615849707030244	0.18535526838404892	0.21545896239537535	0.31832831421481944	0.0880163277573216	0.15476451781936928	0.055658666154147364	0.11127664843242238	-3044.3495603098295
34500	-2986.3137289083706	-3046.292740849018	59.97901194064739	0.05911709729656823	0.028393816651079727	0.05241851485631208	0.07279343900084202	0.033913043768639774	0.04919548700617153	0.06796197694587638	0.06653268427971425	0.013826210226189475	0.05543488009498857	0.05029736905728073	0.09811823499147818	0.09786916468166901	0.09238378066839903	0.06863845435477073	0.09310584612002022	0.19104286231793385	0.13889326082747172	0.0014662846505005336	0.13462552243703677	0.33752626113393175	0.1964458086331255	0.10321614601420433	0.16458714995542595	0.03718379944494482	0.11275609557375961	-3046.292740849018
36000	-2998.8530931396394	-3056.3488407812374	57.495747641597895	0.0643059332005794	0.07282686654727455	0.031786847787562286	0.09055811064645017	0.06627411717908677	0.020504347716977248	0.05276656530488837	0.06778077536569774	0.012238727459264478	0.01830643631450097	0.06210495500952424	0.0916939774432392	0.06168519484664504	0.06579243368448671	0.08527922471719482	0.13609548677662792	0.16672841481215556	0.08556638720729953	0.0014662846505005336	0.2334062301727718	0.22290457919972645	0.28992810395754626	0.07240937951092642	0.1576243243979457	0.0539891749125228	0.15300328333000737	-3056.3488407812374
37500	-2991.770777066103	-3051.6489265322625	59.878149466159144	0.07505898148167861	0.05056896813562195	0.04237343769225216	0.0796844717477554	0.03031180888857094	0.04631883906664915	0.0745802625343151	0.09179462188670075	0.03299922321430166	0.035161905940364745	0.04876549123349303	0.07264565662292125	0.06096138210695834	0.06910822923806753	0.09088630449960028	0.09878041571074907	0.09979780794897225	0.2014515982161542	0.03348231868549836	0.05931796561907904	0.3166404196323619	0.2893098898979344	0.14972208320163014	0.1643871449460301	0.05504410789535939	0.1294365417795833	-3051.6489265322625
39000	-2998.769116986496	-3050.035535517835	51.26641853133876	0.052919466098312204	0.03956945460005658	0.04545932842588863	0.09471754608724259	0.024313188883668728	0.045006571464837115	0.07697259058007147	0.07294513664784433	0.022481394212872166	0.01646290442048156	0.09663005508799068	0.09781375297676989	0.048699771900625306	0.08793363855819643	0.08164699577380824	0.09642820428133403	0.11740755558435201	0.12720235175763162	0.04226280485938215	0.023789676109202768	0.3867331393466422	0.30260447234278937	0.2757457350488163	0.15450106488269416	0.041164216462822215	0.13726223026484002	-3050.035535517835
40500	-2987.306875175874	-3041.9191444512608	54.61226927538649	0.06637196722061178	0.05475255485359895	0.04687251814710253	0.09248831168120127	0.03747357349279317	0.020918047642429022	0.06621785548473946	0.059758354266615896	0.016101724490756857	0.03110336339455378	0.0658450877222046	0.07771251804326854	0.09414151510860044	0.0821352471002063	0.08839991492096666	0.09970744643035069	0.20080226625159028	0.11646748829784882	0.002764976041001954	0.15136235418921332	0.2580926863863653	0.2705102288339806	0.12706236549598274	0.15975676754784313	0.040203201315453164	0.1237969082025454	-3041.9191444512608
42000	-2990.737538782733	-3048.6823059519847	57.94476716925183	0.04770719587563928	0.052643002931840946	0.053293218769353	0.062052380591983605	0.03308285102250215	0.046731225512009124	0.09045153352736415	0.08852468317518762	0.029834550837249577	0.030190034741017745	0.0692136922988265	0.08286244073378922	0.07114022588874294	0.09927727200294617	0.07098191703144377	0.07201377506010412	0.14111203352820956	0.12714631860753745	0.06258862903882349	0.10287304660147864	0.35480616251710684	0.2114738097068443	0.162548671571036	0.16718675409413175	0.04792485134716049	0.11031286563562127	-3048.6823059519847
43500	-2983.709397911273	-3047.9788620950853	64.2694641838124	0.0806700869710554	0.03855613420719599	0.03885013856795077	0.08203133453798045	0.023956184433947626	0.03542600968485617	0.07113570192274477	0.07780919152234825	0.02722602598885876	0.041064861761411275	0.07552181501204422	0.061687559686854014	0.06560070522837838	0.07334571960856201	0.09395941287843174	0.11315911798738013	0.16025600739127016	0.18409312057560676	0.01679466529275831	0.12328046603136937	0.25650210517350286	0.2590736355354929	0.10282153467987407	0.14594906209696507	0.049222989372211624	0.12170640484377797	-3047.9788620950853
45000	-2980.457244999569	-3045.8550848942414	65.39783989467247	0.05984377398393709	0.04579825542769078	0.044609938904040435	0.09371185967562595	0.042200795637181515	0.04626507102032743	0.07378649453598805	0.06946966277157987	0.017349004297812887	0.029159351996174372	0.050619124439619245	0.08891091260428505	0.09075806676900125	0.06448657582294964	0.07031918230331666	0.11271192981046968	0.12828196242151757	0.2461985751461062	0.0037252616648314357	0.08242882591918628	0.26345917990872036	0.27590619493963836	0.11268767763253572	0.15236991893040727	0.054027376091222455	0.12307581262060283	-3045.8550848942414
46500	-2987.0713097681014	-3047.5325674799487	60.46125771184748	0.0895142572619547	0.048749251760860535	0.042891060006321924	0.10434050146534883	0.04185602009258026	0.034752396028711594	0.0789812753688859	0.046791129439872126	0.018311476268181602	0.028325624331017	0.057052118456008154	0.09397084978203864	0.08390180118354085	0.062456783517992075	0.06007481481271206	0.10803064022397374	0.1571400390408504	0.1069796384211752	0.0037252616648314357	0.13636401560992542	0.29943780518676477	0.296353240076453	0.10704178420383985	0.16276032376888194	0.04765350437874462	0.12435615659649236	-3047.5325674799487
48000	-2990.397139166561	-3050.5345355620666	60.13739639550556	0.05531863388653632	0.05026284250157439	0.06605641492996947	0.06683564373787046	0.015248348809977968	0.018153904045337087	0.05456426166924425	0.09661698403315325	0.036066671931840266	0.04295655052886233	0.058430952984791666	0.11140269940819973	0.0687941678820097	0.09825726718622335	0.07068973573724449	0.09034492072716524	0.1568670995597346	0.08572190449646772	0.010458750678983653	0.10652360908050956	0.31383162634049827	0.32659700984380624	0.121678252170693	0.16406309441531625	0.046294324624545496	0.13227258701514527	-3050.5345355620666
49500	-2987.608357310477	-3044.377245799575	56.76888848909802	0.07273265129326788	0.03858158060796403	0.05509285745711108	0.0750719388667396	0.04292025532931476	0.019718518185493132	0.09029584275374591	0.1034109035714289	0.018761337794613184	0.014761200596861826	0.03936665039979979	0.09347323900379835	0.10455066492893052	0.08863742991597115	0.05638364842829766	0.08624128086666223	0.16240017340758534	0.07965626664791502	0.023633269222728355	0.1559900860811081	0.2209504752174016	0.3573697294232616	0.157738154016204	0.15301080055010774	0.05092824895079329	0.11157436981584541	-3044.377245799575
51000	-2978.980007555517	-3044.767088333154	65.78708077763673	0.047555280648019026	0.02557305538446572	0.06728719391912821	0.08050638788489226	0.038671739886545875	0.03505975758947875	0.06561782316131355	0.0760419184094977	0.019831980610868598	0.017229168464915158	0.07355971480271072	0.0833152289820337	0.08153110052543133	0.11347339896149111	0.08324055442287226	0.0915056963463361	0.11835920243811499	0.1474130080121288	1.943435000908711E-4	0.16474477905864413	0.27510586632229844	0.29418280066872277	0.09404763244113523	0.16708749247901225	0.05434221159331433	0.11860924580960096	-3044.767088333154
52500	-2982.2528122379886	-3044.5024455148537	62.249633276865154	0.06007017741020282	0.03652106114543204	0.04943814139867458	0.06267259588021379	0.048629088239247976	0.029485718547757923	0.07664412004383894	0.0893802073276404	0.014909640695497398	0.014864773840398506	0.07258561095119839	0.11998671762179652	0.06706794732650712	0.09160166694123822	0.06374125516886975	0.1024012774614857	0.24013158768452525	0.17393625078766087	0.014872870117368424	0.13176212680886068	0.2433071508205707	0.1959900137810141	0.13164809063859434	0.16181475103770232	0.055475458972686915	0.09749516472643381	-3044.5024455148537
54000	-2981.798816338781	-3041.0354747332885	59.23665839450763	0.06861691957554689	0.03551316380047801	0.0602920050697781	0.06731806046751475	0.042084493555965406	0.026935560685093972	0.05614542254356242	0.06740791175363536	0.02125326762858097	0.027293361589334132	0.0718851853488015	0.11056514798935815	0.06654383171234687	0.11070673790996477	0.0803319454401679	0.08710698492987087	0.1999692732317255	0.23821155520280024	0.006867874472117355	0.12709164230056202	0.21973542308770053	0.20812423170509436	0.15682308082202273	0.15605580227085228	0.044367209901628124	0.11081083466154999	-3041.0354747332885
55500	-2984.3359423478105	-3040.920990058998	56.5850477111876	0.06685059864414405	0.029551051737233318	0.04098060846566933	0.0716764975426176	0.04498603550266203	0.025197854869920315	0.07295678966378466	0.061906901738527136	0.025635204034720832	0.027293361589334132	0.09955670905500127	0.08534833196709446	0.06591029346972077	0.10076839310628444	0.10184895559246213	0.07953241302082364	0.10561428863704549	0.17751509715404643	0.003938264624899986	0.13553224735335728	0.22288801777979866	0.3545120844508522	0.1206336386686362	0.16015453100753343	0.044144437546993515	0.1444323030791138	-3040.920990058998
57000	-2984.6499324761844	-3042.3624419593007	57.71250948311614	0.07162906611581107	0.04432679063192198	0.04763717179075211	0.059468225828197704	0.02798183764127845	0.0264236399895968	0.092521682875144	0.07988747870250157	0.016221544960638976	0.03876071782895805	0.06661653800100462	0.08542218560427689	0.06001040881154179	0.08772470230035223	0.07878185553053495	0.11658615338748893	0.13281581473396933	0.18467468488105473	0.04187049167130422	0.1577894453045976	0.20809715096744674	0.27475241244162746	0.12050786212529047	0.15779819290988203	0.04033344236712837	0.1068890852608032	-3042.3624419593007
58500	-2986.1452365932023	-3045.2902282749146	59.14499168171214	0.05207270581651433	0.03694820238637104	0.04785514033915813	0.07815455849247423	0.0696261414547242	0.015984483399095223	0.07623947243411658	0.06772872471528146	0.024636491850548427	0.02550368793085013	0.06451667215911439	0.0686463665094461	0.06760011400398003	0.12692843006848342	0.07739387135766246	0.10016493708217991	0.13493088295240982	0.2181872461433762	0.02087732579817782	0.10650248062954042	0.2725361284818708	0.24696593599462507	0.08567062038169858	0.1552942053465814	0.047982774910606214	0.13780898042225823	-3045.2902282749146
60000	-2993.36418546583	-3050.9135919322657	57.549406466435734	0.04415976818269141	0.04111879040290353	0.04078301080690607	0.08364576172223286	0.06076261679327919	0.02214983106942426	0.03578021478493891	0.08928728525809507	0.011732871545419604	0.026312478963461804	0.058754906100848416	0.09789624512856715	0.07433326737672954	0.10912663359501504	0.08633927402103785	0.11781704424844938	0.05777520171139343	0.10972870355830844	0.025113126850509038	0.09537560094125364	0.31805886684614937	0.3939485000923863	0.0886615674041509	0.15751149618516935	0.05071364938123656	0.09437274945720797	-3050.9135919322657
61500	-2980.461943517691	-3040.5751412701	60.11319775240926	0.0770378763107065	0.035169555661193584	0.024642071540184475	0.09387163037056588	0.026953921702392587	0.023674340961765274	0.061087450632702996	0.07107279197383294	0.021521978274420234	0.034886402456952986	0.0845442280440169	0.0820007345598294	0.09365506850588431	0.11604745190706117	0.07818366171658753	0.07565083538190334	0.13748437296277327	0.12430347373522858	0.004559492524827478	0.08978540577199609	0.32029833564064647	0.3235689193645283	0.11614071533564574	0.15542310451976699	0.05916610346884734	0.12234774625088486	-3040.5751412701
63000	-2991.056419399628	-3047.1697452059802	56.11332580635232	0.05513127999786367	0.035169555661193584	0.04985371631059617	0.06959314186909164	0.026953921702392587	0.023110295629542976	0.07310416113152474	0.07683874197592598	0.026062005206215107	0.019348912300105	0.08154446942334129	0.11043072178567523	0.08346375006934614	0.07120312892797896	0.10834893101557541	0.08984326699363165	0.10756044411387178	0.19935262554063368	0.025622031572907898	0.07824988685036859	0.300344718471211	0.2888702934510073	0.16417466946125417	0.16506247110046268	0.040398059040567945	0.14325548526984103	-3047.1697452059802
64500	-2984.044935911264	-3044.4990031508455	60.45406723958153	0.05041518709702587	0.034842260942262594	0.0613776374294998	0.07467829756253438	0.030406901179654	0.030807465122189404	0.08884298154891918	0.07439645943644002	0.026032025519429826	0.027751688732551773	0.06341885496494379	0.09874052277924295	0.08224782446407214	0.08973483359408432	0.07453503124599489	0.0917720283811552	0.20049057760990227	0.08259212555868108	0.025622031572907898	0.13295868612113104	0.332878394940692	0.22545818419668606	0.1543284711982113	0.14902907480265085	0.05686832088192947	0.13979510476718185	-3044.4990031508455
66000	-2988.1464451715674	-3046.684189886336	58.53774471476865	0.05728095353015659	0.03231552009618932	0.03747943729347636	0.06766857998830128	0.040635822102879415	0.026068147126280743	0.089347139522733	0.05173526397929823	0.018812791374521895	0.03726306844526653	0.05881669894993995	0.096467704637591	0.07134282467457567	0.11151707011310238	0.103507333015216	0.09974164515047182	0.09130660496083001	0.07752474673973438	0.04652424456877689	0.0795204323592633	0.3973247472186493	0.3077992241527465	0.09435953297467634	0.15878009720324351	0.05500274213510438	0.12591883978168655	-3046.684189886336
67500	-2983.4999336149126	-3040.3698839969343	56.86995038202157	0.10449452812536954	0.05562612143025254	0.03906480697104666	0.07812877059752923	0.02263730651419281	0.028017737941573986	0.07061642854519698	0.057506401123538664	0.019359218385569484	0.01821533846613435	0.07143208909277579	0.08057703801314353	0.07019995887657782	0.10462163036845915	0.07932331812249216	0.10017930742614753	0.18220038650308673	0.14091842235311994	0.014502222807327908	0.11084124421094997	0.2601103908763784	0.2914273332491374	0.13172849610873652	0.16266322006830194	0.05181299593224779	0.10988065555209586	-3040.3698839969343
69000	-2987.128347133115	-3042.6771102818625	55.54876314874778	0.07829685077284335	0.03202823177089768	0.035856171646468385	0.06794811119241506	0.04371279824875057	0.03141874077968169	0.09081695479558086	0.06677823193863544	0.017377495427949675	0.03199162778013551	0.07063872340456917	0.09126002322977676	0.0661887018208123	0.11005402695462238	0.06805619302725333	0.09757711720960814	0.10565184765271564	0.12037516728175378	0.01841134289229452	0.09878273071048586	0.35544250232558805	0.3013364091371624	0.13805008651060327	0.15845714944851258	0.04753249246878569	0.11824297200226509	-3042.6771102818625
70500	-2976.636439102479	-3036.77744549935	60.14100639687115	0.07707593703226416	0.03890214077647543	0.0574432173183773	0.07183841005618857	0.038992783552886545	0.029641646931872156	0.06590740883325888	0.06659948024557959	0.017377495427949675	0.028896207089014955	0.07028848164588314	0.0874455683672214	0.07944289514160219	0.10999897757604449	0.06218746717774914	0.09796188282763266	0.08494991313376983	0.12550778721420336	0.014089832136071019	0.15635337173582614	0.3302422405316988	0.28885685524843113	0.13929349502223112	0.1649987989125367	0.0504525131149609	0.13208177531728146	-3036.77744549935
72000	-2989.177856142795	-3046.2087103752106	57.0308542324154	0.061617099044977273	0.040481620785925466	0.04762987286242874	0.09060450264180575	0.029725510299169193	0.03146073749491288	0.05226018341349701	0.05109849300170782	0.015581206199160952	0.026752635692277364	0.10378959951686773	0.08101885130214777	0.08643650900558973	0.07823414602515633	0.0961498934022814	0.10715913931209484	0.11981416249041088	0.19809243888402794	0.0066890696314060374	0.1486890227733236	0.27045465734390883	0.25626064887692296	0.1266206053099864	0.15125207867054577	0.035677067588897125	0.13674220509726798	-3046.2087103752106
73500	-2982.2038288483504	-3040.8093832107597	58.605554362409144	0.06746574607865904	0.036807547279090476	0.0494263413440375	0.05871554638206603	0.025446989884277585	0.03315188531221894	0.06753578459884177	0.06943777220643876	0.024383466901509845	0.031150368209712433	0.10399297063132705	0.08867582680964409	0.07959769361155875	0.09473144505099507	0.08277415835456202	0.0867064573450609	0.1061145239349521	0.23132254931202903	0.013809580706572943	0.11585066097874111	0.2313759459821385	0.30152673908556654	0.13488006533670324	0.1539699072098759	0.04183679049359861	0.11087166320684033	-3040.8093832107597
