Sample	posterior	likelihood	prior	pi.0	pi.1	pi.2	pi.3	pi.4	pi.5	pi.6	pi.7	pi.8	pi.9	pi.a	pi.b	pi.c	pi.d	pi.e	pi.f	rates.AC	rates.AG	rates.AT	rates.CG	rates.CT	rates.GT	Theta	delta	epsilon	psi.height	E.treeLikelihood
24000	-4484.589247751273	-4512.106215743263	27.516967991990256	0.10187489563798109	0.03288506976110044	0.04219928845214781	0.015220729124926016	0.0962297623098427	0.09859537333440643	0.05483997046946682	0.07755730029450307	0.13223439485910027	0.09488427020300469	0.050316185055406186	0.01447735808087127	0.0676112048261315	0.04313803916170406	0.05499437810955879	0.02294178031984856	0.09502215512337069	0.22286224978853114	0.03983933769788865	0.2030368268324943	0.27493981276765506	0.16429961779006	0.9168825824463298	0.17001985221666988	0.09746556954475016	1.6615613301795502	-4512.106215743263
25500	-4483.842566025822	-4511.777460810117	27.934894784295466	0.10019255987667026	0.047154287050950844	0.11237136522885544	0.0027183166888698138	0.07690133359559409	0.09692925251685693	0.05731151304557289	0.0250684285667526	0.08904065758878177	0.06608678022727488	0.03682918279997147	0.035737799822596124	0.11042276974290093	0.062422862735905034	0.0496111113106196	0.031201779201827033	0.12114200917254063	0.2521859237034462	0.03459778527294722	0.2785282368370661	0.15870556181981685	0.15484048319418287	0.5753955303835907	0.1689981993725307	0.1021712634934946	1.4798830609246136	-4511.777460810117
27000	-4483.306383031671	-4510.814494822428	27.508111790756445	0.11956144254836423	0.04356030267001309	0.09780355006426356	0.0029126468973376674	0.08368870935102321	0.11746787461240288	0.04271113602897114	0.024679343606762105	0.08860941118274263	0.08848253546113466	0.042140549016941704	0.02291850556915153	0.07230255146873346	0.06281190302530067	0.061681090297621026	0.028668448199236196	0.11761509787014246	0.21988818843783756	0.021844502907972595	0.26035245137056995	0.2161518168034035	0.16414794261007387	0.6237981532629422	0.17443205078957535	0.10612976446901697	1.602141053621403	-4510.814494822428
28500	-4487.730081204019	-4518.731975813585	31.001894609566367	0.10132215602063571	0.09011895384499126	0.0789074420701559	0.025617131134436998	0.03291314813613231	0.07556801706592728	0.06102809324372237	0.05244306846352063	0.14797344898277984	0.06866361561464053	0.061575008266919834	0.028654143460984695	0.059272547096478966	0.05718685394998223	0.036685235777772406	0.022071136870918807	0.16866166060205373	0.169362889847816	0.02191003455135529	0.23506640628396114	0.2601919459587304	0.14480706275608332	0.7024609560243809	0.16041056865548328	0.09861625712017007	1.4675247120433141	-4518.731975813585
30000	-4480.72637209504	-4510.541155480395	29.814783385355252	0.1040117787494784	0.05318219606879036	0.09172372320370417	0.023433284494355472	0.06122760029547244	0.10777854014978988	0.012680992477098849	0.018849910274802435	0.09801580086845217	0.12552206195086593	0.06447764501313605	0.028712247796704893	0.059272547096478966	0.08249749972570924	0.04653801060440248	0.02207616123075798	0.1228219168338601	0.21520263361600964	0.058468753057226555	0.26012869998521104	0.23512965225748053	0.10824834425021207	0.609666922446712	0.18784799997759233	0.09359625872947562	1.341234496463622	-4510.541155480395
31500	-4487.864755133506	-4518.0586392377545	30.19388410424824	0.09333320147430482	0.06279707696819323	0.04678464035529369	0.026173699884756173	0.07234469095052294	0.08290913092203117	0.029080225059649488	0.019089586567724727	0.154175674340856	0.130278219319851	0.04439477964292085	0.038104043883174184	0.06926960047851188	0.07199208192781342	0.030025004788458737	0.029248343435937428	0.11076191024406185	0.2002305704893016	0.05127940251989489	0.28185427702394716	0.25729106592152023	0.09858277380127425	0.34663595182871243	0.179541760625178	0.09567437774041178	1.48229376553767	-4518.0586392377545
33000	-4484.231392297749	-4514.481432999484	30.25004070173518	0.08745753049769016	0.0717515798175119	0.08165235758504286	0.057000773204526255	0.06127877931340151	0.08393674359587419	0.030762836763294076	0.049055448828769346	0.11336804924036453	0.10667583417139145	0.043683808041372015	0.033213868294526445	0.05622390021984051	0.06624416424184018	0.025402131581411226	0.03229219460314307	0.08404735500629013	0.22843134423786318	0.054431913109750506	0.2676363068739585	0.184316144158382	0.1811369366137557	0.4814885778540647	0.17157808323836707	0.07547452693986102	1.2751313830549997	-4514.481432999484
34500	-4487.831700545313	-4519.56809095371	31.73639040839771	0.10918649506541993	0.058576758371905395	0.08165235758504286	0.07189928152556888	0.07087150856806723	0.07750759052515899	0.08558916372818842	0.050561700833259726	0.09140279012122507	0.06471201758914838	0.051706226226699875	0.02484155359868863	0.03224576124648561	0.06609202636629527	0.029645602454837536	0.033509166194008	0.08521835786170548	0.2265316328275621	0.03649978978787256	0.24504422095948772	0.2617113464263548	0.14499465213701737	0.6159845973560072	0.1661669263401625	0.11411116467179608	1.6573041654180722	-4519.56809095371
36000	-4484.335410390019	-4515.6908313782205	31.355420988201743	0.11521632848756289	0.07123602177526539	0.059232646250083405	0.044882753324288385	0.05505191267664677	0.0909032577213397	0.08087490522811136	0.0776061990901969	0.1215617295517363	0.04711924214767317	0.05383485882074314	0.01751639144459314	0.030331803793016608	0.02763676141166399	0.05325227510945819	0.053742913167620476	0.13177870499699657	0.16475533486706156	0.08609154257962541	0.2844923355528875	0.1947483945617473	0.13813368744168172	0.5253918191966496	0.16206261989704568	0.09762582556388873	1.3727996077248015	-4515.6908313782205
37500	-4481.36478617253	-4513.61631338608	32.25152721354963	0.09379613466923928	0.05185999061966494	0.09098146659967818	0.027585800206467753	0.07540781192027887	0.09764012783236946	0.09249934964491188	0.06253610581931758	0.09234216148087027	0.06020121805325018	0.03975497590626165	0.03646207232221892	0.07491847940906693	0.03832042716119266	0.04212740795947586	0.02356647039573538	0.11666637035089589	0.22114021892318272	0.06694823288193433	0.267013263062934	0.18340514238251737	0.14482677239853575	0.5184717087422993	0.15896100566115268	0.08714824613316437	1.4116153638236784	-4513.61631338608
39000	-4495.98230107733	-4522.985556507159	27.00325542982918	0.0933153133764611	0.08445697693987401	0.1148654822920211	0.03903519737742266	0.06978142350336453	0.06600335739541632	0.1285915299385388	0.0659215487728789	0.07470217582366573	0.0213193520857023	0.04293250587627974	0.02993588581637216	0.07394553409543081	0.03499549859310308	0.030085392587875487	0.03011282552559305	0.08132211232718423	0.16587224490097235	0.056737725578679524	0.19961114027324098	0.3062526730857038	0.19020410383421915	1.0029626614022593	0.193066080713645	0.06861439196405784	1.3185672428148574	-4522.985556507159
40500	-4484.504833562235	-4510.623683734386	26.118850172150957	0.09115797973804612	0.06426947492366425	0.18795066470588684	0.08639769262420631	0.05485442308578294	0.09716332303858102	0.09491281987164255	0.06457665452961846	0.03856856019035457	0.041466429716199044	0.04680517719466886	0.029075046241224298	0.01809722491933031	0.032480100267683956	0.028165442102360515	0.024058986850749746	0.13544933242676477	0.20989907148341577	0.02352049879313909	0.1957613735053448	0.2833556920605023	0.15201403173083325	1.0124317985848796	0.16760042731422173	0.0912411783247252	1.5278297819089968	-4510.623683734386
42000	-4480.118611661946	-4510.5768908982545	30.45827923630862	0.08795485506112997	0.06059430914392396	0.1575530057503	0.07392983112481902	0.0508609538119314	0.09395454120195432	0.04240768327721404	0.0680183499237566	0.060097603113772186	0.10146948733274411	0.04750901196056233	0.029861073110707702	0.025043981198900958	0.046786879547435524	0.037236631417739544	0.01672180302310808	0.16369394978936175	0.22873282942980325	0.04763109826809736	0.25149996812403314	0.19796999191465633	0.11047216247404817	0.5908253278107736	0.17044822113588892	0.08563959626493875	1.5707070179253968	-4510.5768908982545
43500	-4478.522595218737	-4509.090529276106	30.567934057369285	0.10263421987884414	0.06059430914392396	0.12752986756021395	0.06760382587642022	0.06830859888002319	0.10114164284723139	0.0968851920004877	0.0683234404413176	0.04957043444893858	0.0575308493108104	0.049898494414980954	0.04235167659200918	0.04540148325644313	0.023645539578047645	0.015132632672894213	0.023447793097413475	0.12741594188198746	0.21777009884899165	0.04189674356266616	0.23430399250675912	0.24022745545298377	0.13838576774661182	0.5328662508019695	0.15514863760642886	0.10260138507367167	1.4983765377575353	-4509.090529276106
45000	-4486.551395168115	-4514.310568814157	27.75917364604215	0.10470823373615878	0.05396707331377301	0.09989186283275056	0.05348977793898045	0.06983571792696111	0.10861800881923514	0.03163641597295864	0.07120748996632796	0.06948874251779166	0.10483054413759361	0.05886074849402216	0.046426603936340245	0.06014925785433092	0.016561762232255757	0.025646970926351292	0.02468078939416838	0.11134916875828751	0.21093058178601956	0.06484540388336044	0.25661660914564083	0.1844935248145252	0.17176471161216647	0.57404301446407	0.1616366919419916	0.1031345385153779	1.2281636166350594	-4514.310568814157
46500	-4477.236910617098	-4509.155387102047	31.91847648494889	0.10781692290541028	0.07223772696031068	0.09692514155189379	0.038115348903951275	0.054704938115855854	0.08555138930873613	0.10459460803170084	0.014265966826911274	0.12165520826678	0.03411972795179451	0.05594798346335394	0.025670503057928833	0.06482119469594773	0.05921732069061501	0.040130723441830364	0.02422529582697918	0.14468463323178316	0.20074969760442504	0.03272416412451458	0.2258303058411364	0.20315500466531428	0.1928561945328266	0.4152984083592106	0.17205274686999297	0.09800712405427735	1.3516477687486081	-4509.155387102047
48000	-4486.4946553913405	-4519.092674008378	32.59801861703759	0.1202713922597897	0.05821860314108253	0.04773500181100151	0.056920587787631996	0.051768145552625155	0.0941650574869681	0.09441254197683441	0.06455464985283849	0.14607607910650292	0.0391007244419677	0.04850102558731522	0.03993263847940083	0.028443532367506207	0.03515795466792215	0.0505167696536336	0.02422529582697918	0.12950830526171786	0.2601328536356673	0.00792826930858758	0.22011670439364192	0.21805182754884045	0.16426203985154497	0.5943244868782663	0.15703885146441682	0.11232852819304764	1.3396004725350719	-4519.092674008378
49500	-4483.0633138286275	-4514.196273159932	31.13295933130445	0.09992113889961683	0.02504220498988631	0.09017508832469887	0.040389719101610926	0.09680936196916304	0.09832997487248742	0.10182517583032846	0.06511600720362659	0.11264878392442779	0.03955123684666612	0.04456617002733982	0.015314392016606462	0.0529088989796661	0.04480623262244297	0.028753645088455335	0.04384196930297669	0.1285654177413936	0.17309484906088826	0.05726539417007075	0.26937420270423323	0.14552878097153912	0.22617135535187513	0.5769223560126956	0.1842636639366984	0.09136031956245107	1.5798682763538903	-4514.196273159932
51000	-4483.240605082214	-4513.519969005034	30.279363922819858	0.1017589062480244	0.07320539969726791	0.08189986670833033	0.04220292553542216	0.05016995741339388	0.09174766652507357	0.10552224765260934	0.021716090296897216	0.11650022043260402	0.04731186779032817	0.04572634548190171	0.035578125546610585	0.04664364176360556	0.06495183265740564	0.02885284871775351	0.046212057532771744	0.106697187452793	0.20240405195615874	0.013106377824543967	0.20914136939389755	0.26270274306246744	0.2059482703101395	0.8691737956790364	0.1873737881157013	0.1094972731417633	1.3917109659631717	-4513.519969005034
52500	-4479.372732253445	-4511.436606101106	32.06387384766072	0.12882919762876402	0.08892647689128733	0.0724460665642192	0.04707789996452756	0.05738174851981216	0.10662411107365301	0.08616654978797206	0.02972010611800053	0.1085924943284586	0.05025809970925831	0.04572634548190171	0.029706929263297883	0.03992960491010277	0.06592463138728462	0.017672148537486367	0.02501758983397362	0.07823324056951139	0.17550990671962768	0.08575355243374302	0.281833929263552	0.19525755413796625	0.18341181687559988	0.5300727467646592	0.1733222290335711	0.09461977231349857	1.510096885239299	-4511.436606101106
54000	-4482.815291409181	-4512.520182682412	29.704891273232032	0.1150267627589211	0.08880104976481798	0.10892882985501201	0.0359507246130489	0.030550611614372163	0.08208172071874056	0.09195740896290028	0.04257931947601738	0.08210197312666495	0.04700703383493243	0.048663635818172325	0.05224080329048834	0.06433507402116209	0.05711425060479795	0.019201868359351303	0.03345893318060003	0.12759816587069628	0.23560827283268768	0.048907494561299336	0.2459331073919924	0.14725001738284577	0.1947029419604788	0.4404864036878887	0.17096931094641235	0.08897940952267908	1.6669585768872581	-4512.520182682412
55500	-4479.452465283317	-4512.802967761591	33.3505024782747	0.11433019918065446	0.08880104976481798	0.09157403231195921	0.07355205263404102	0.03983181392463502	0.08645520844142923	0.0681207487296892	0.038556467447182684	0.0733569853717955	0.07407197852036225	0.05290025957303137	0.04216590461095485	0.03301923599868174	0.05824804193855676	0.03340502749594411	0.031610994056264385	0.1531583200096008	0.2454252593987747	0.03832031826080894	0.24346785186210612	0.1910438422161553	0.12858440825255432	0.581797236570052	0.14930753841899763	0.10673142964871872	1.3677221380275648	-4512.802967761591
57000	-4478.978482074401	-4508.609478210321	29.630996135919844	0.11357933446757298	0.08137249593267686	0.09915529180676333	0.04150398240230377	0.03983181392463502	0.09770664254654846	0.10106541289593035	0.03496037224924798	0.06711747142293045	0.05955862026741697	0.05227414980957741	0.01731386704633326	0.04010638219198223	0.0665291882991427	0.05508303570644056	0.03284193903049745	0.1307753718816102	0.22925644806116366	0.0964339701087295	0.23231499078559997	0.19081446375915392	0.12040475540374306	0.6598899966975446	0.1698446719891141	0.09202980333622177	1.3443330444519428	-4508.609478210321
58500	-4479.555960285896	-4514.202164943931	34.64620465803515	0.11178208670087064	0.042990395340655636	0.12745411832698186	0.043729722151267955	0.06805209271755508	0.10023455679878203	0.08623403619626449	0.055821844449562966	0.07208689759640094	0.07502485822025004	0.038134630951265666	0.02132849504599644	0.031018193906428466	0.05835128896847484	0.0364357272326949	0.031321055396547795	0.1307753718816102	0.21963094862889954	0.060154527190880394	0.24862309549763825	0.19300202532022082	0.14781403148075112	0.5723671404057227	0.18228893713806024	0.1187512290060255	1.350182693536012	-4514.202164943931
60000	-4479.527755364153	-4511.358159095896	31.83040373174313	0.10312550189363018	0.07948532880192999	0.14573814860089956	0.055439068997154055	0.059467534574564364	0.09639170780029377	0.05692289410163439	0.03304478991310579	0.05156982121439236	0.05947058689059844	0.03425374925946191	0.04830622445070338	0.030445411186005113	0.08033103866986332	0.028297136739583395	0.03771105690617976	0.1403454935021919	0.19854323164127569	0.07435606949916199	0.23937929589180929	0.18765840306958326	0.15971750639597826	0.7160784364230179	0.16803292311642815	0.09584673502767743	1.3832176138231145	-4511.358159095896
61500	-4480.414370904698	-4513.780969555378	33.366598650679194	0.08996286971130518	0.07787626035115634	0.13329117798266732	0.040722691286621086	0.056710994300727624	0.10523846283511164	0.06897207714078714	0.05670518539547381	0.07366794490009032	0.0683791394375565	0.04675919563239569	0.02615203059998719	0.03983211688901167	0.037459173891965875	0.04170196637769699	0.036568713267445395	0.12406283211135254	0.19959694127048347	0.05714892185579028	0.26532222852258724	0.17627966897302205	0.1775894072667648	0.5789063172214325	0.19491452492462377	0.09174810174188343	1.564275881149906	-4513.780969555378
63000	-4479.827861986869	-4507.998164991155	28.17030300428675	0.10065204414779544	0.09118071928228351	0.11866455523451229	0.03906989411324961	0.05163689278558642	0.09928661332949315	0.07891778681014837	0.03385331152779603	0.06441890391032455	0.064959900752487	0.05776536086705917	0.02171786011573426	0.04220354238987733	0.06999260011827775	0.04170196637769699	0.023978048237677893	0.14744998790145547	0.18719486182415712	0.05171830121391571	0.2718147607823805	0.145140090544096	0.19668199773399558	0.767812892394735	0.17319177605624228	0.07615819913963073	1.593984987374721	-4507.998164991155
64500	-4483.8045342181695	-4511.432282327538	27.62774810936835	0.092477809907237	0.0824789086548319	0.1489235186739441	0.043826241037175036	0.053019314969509714	0.08447607331675691	0.06948299939770669	0.03485967642253632	0.04954520198095841	0.08590955869219516	0.04140825061734221	0.04520668100051299	0.03685659826070735	0.06832601404112633	0.024214335202282278	0.03898881782517742	0.11367198224008718	0.21126631844714777	0.031118115809492114	0.22358716703322887	0.23250281139852333	0.1878536050715211	0.3940877725152888	0.18634504742842103	0.0932716278456022	1.4124985004373827	-4511.432282327538
66000	-4480.584035266744	-4513.679340091958	33.0953048252138	0.08730271240962241	0.10009042320457696	0.12920024961229878	0.039739312317928696	0.043727509696590235	0.09527691027648932	0.07237076857164614	0.0362964305556054	0.04683590347352939	0.06695036616681976	0.056736009430196306	0.04025858848452873	0.058580864959652944	0.0701483461047986	0.03175551823628386	0.024730086499432244	0.12948957855249826	0.24879102550959795	0.04325094876924967	0.24321652934766494	0.242568068852385	0.09268384896860454	0.49472523447906536	0.18518188518182147	0.1078086736128505	1.460004777550222	-4513.679340091958
67500	-4477.961417721857	-4512.5628076933735	34.601389971515886	0.09476752014306583	0.044217518552415784	0.09174555912485224	0.06495594624158868	0.06768839500691046	0.08445733705958185	0.09425893777753142	0.042459147315096875	0.09726802030455808	0.056995489820743025	0.056736009430196306	0.03816170784559656	0.044485617677331904	0.0701483461047986	0.01777321204833482	0.033881235547397325	0.11822357297211755	0.23770410407514367	0.05156778928964761	0.25988316830324987	0.18107256199195043	0.15154880336789123	0.41651781189642934	0.1543797042253342	0.11772681475474432	1.3766537526516212	-4512.5628076933735
69000	-4487.384431610327	-4514.927838593259	27.543406982932396	0.09306616086089108	0.023319554786206974	0.07704834434626864	0.06271927445047903	0.08795181254194581	0.09360740788377275	0.011542284095943607	0.10335303579573528	0.11990469362982797	0.1273276357022311	0.05517452851353695	0.028546589174324524	0.03646998362528161	0.016233532820606876	0.03839671021997711	0.025338451552970417	0.09573088643764664	0.2435318690470853	0.023029955197577476	0.25038248756437825	0.22385402253687925	0.16347077921643344	0.6025449974600636	0.17454689599851955	0.08979877319363687	1.3299743348088438	-4514.927838593259
70500	-4483.822653399779	-4510.148238858022	26.325585458242646	0.0876113198318578	0.02564047342465755	0.07379087361252952	0.06151878718554882	0.0902991038597214	0.095525719734389	0.018064575754593103	0.0668566104073828	0.10286064134375597	0.12670489272247015	0.04597437840163402	0.042992877686263434	0.07229421612874995	0.04341956253626769	0.02509646512382726	0.021349502246351293	0.13807916122839162	0.21568457045980127	0.05746305082255041	0.25179354434557744	0.21021887438168294	0.1267607987619967	1.0250260708619392	0.18085123725812643	0.08390487473939393	1.5929699668401656	-4510.148238858022
72000	-4488.119286068654	-4516.553539804239	28.434253735585543	0.10850750480083056	0.05224079512864969	0.11076445357438205	0.03456178607101646	0.04342493216685299	0.10062111835149898	0.06739598607648023	0.022868942150162754	0.07073675803192717	0.10276244882179184	0.04444811199969057	0.04626825546360038	0.06484383024587914	0.07751994253759267	0.026664864752944398	0.02637026982669985	0.11565518319361102	0.21496367252443932	0.07474287461278878	0.2096873316914547	0.2006580293500653	0.18429290862764125	0.8387930096526992	0.16317855909336415	0.08364242008497522	1.4026073339922365	-4516.553539804239
73500	-4491.337334762238	-4518.56040029028	27.22306552804195	0.1149527204130525	0.046067867482813565	0.15072413913148797	0.07990917710710499	0.0815291764773148	0.11711082243655872	0.10295531743216396	0.049637518985154575	0.01967485110323864	0.03511881853415107	0.05049076475569803	0.021020006995551448	0.011747334775265607	0.038456967934663716	0.04082164722171567	0.03978286921406445	0.1181351941906787	0.20670094043484621	0.04840627808330432	0.18958487199902144	0.2754331315761976	0.1617395837159522	0.6148797249879081	0.16927440829328175	0.10150417222452418	1.825478165380813	-4518.56040029028
