Sample	posterior	likelihood	prior	pi.0	pi.1	pi.2	pi.3	pi.4	pi.5	pi.6	pi.7	pi.8	pi.9	pi.a	pi.b	pi.c	pi.d	pi.e	pi.f	rates.AC	rates.AG	rates.AT	rates.CG	rates.CT	rates.GT	Theta	delta	epsilon	psi.height	E.treeLikelihood
15000	-3920.100685347313	-4017.798647327509	97.69796198019584	0.021136067981211336	0.0736179225426837	0.04914697067450294	0.07704388107688417	0.08431474385167397	0.04475116898209886	0.07706188110521668	0.0727015175866729	0.045683790990832626	0.010423169617058213	0.045343229734651144	0.08318316733220693	0.0922274656344654	0.039150690202019146	0.05093553589602066	0.13327879679180127	0.2307924745983887	0.2297532574737293	0.05593816257290077	0.2569861062949395	0.17179073769712958	0.054739261362912094	0.010213469349528008	0.4537566246863865	0.10424545725564713	0.01376837816123183	-4017.798647327509
16500	-3912.8119223077742	-4023.2939424279807	110.48202012020666	0.025478086876493215	0.13933643007170232	0.021608627759695076	0.028892885635114517	0.06660019756239685	0.026376854116228116	0.07468413790193867	0.016865355254867355	0.09812565115310085	0.0651017969596852	0.04285396969146212	0.05541054320606827	0.06572527498230277	0.07038167367927026	0.0994285368911847	0.10312997825848966	0.19046841338846146	0.17603677498428447	0.2374868547149431	0.2178579689257173	0.0951706190029716	0.08297936898362188	0.0028523846389197477	0.46913167885713475	0.1259454172963104	0.0034979133152593777	-4023.2939424279807
18000	-3910.610233475107	-4013.936265649831	103.32603217472409	0.013706074281553848	0.10337644286259365	0.06500836884893338	0.060997889153595136	0.0991290615102452	0.04429966173645812	0.03626627908268724	0.06815887474764679	0.06423014688802095	0.03381372164624602	0.03776724734533919	0.10954538457466194	0.052764399049549174	0.03205128369484073	0.06866803090164786	0.11021713367598074	0.11672273933243295	0.4648310369230616	0.04254290311064021	0.12102180033929856	0.19910412378561848	0.05577739650894817	0.005134115226111488	0.4639311410174427	0.11348989359206574	0.00901185645734628	-4013.936265649831
19500	-3927.5274264619625	-4019.3711750514362	91.8437485894736	0.02498571409816175	0.16087639034314172	0.04005246245148831	0.04150579910969492	0.049351237740670385	0.02704267067342364	0.06335835586730612	0.10397403902363031	0.08305606825968177	0.0366118036644102	0.053996902215453474	0.04286873779478246	0.07968153481677306	0.029572159501683903	0.08952666956519008	0.0735394548745078	0.16723817183537354	0.30040613337340494	9.554707616588332E-4	0.20786936321701982	0.23901649386507653	0.08451436694746634	0.013497969393264317	0.4790960704872443	0.10436309650183402	0.013137966853563983	-4019.3711750514362
21000	-3945.391686825156	-4031.5366543271966	86.14496750204076	0.017293801661044404	0.09944404360179625	0.06007892548763066	0.08251582283788172	0.09279200265094428	0.05776636046370509	0.03927782309551019	0.06371766209615021	0.023080794668417913	0.04484862656528118	0.04409634565944528	0.04330978598758696	0.09838416231100786	0.04903540666538957	0.0847492677397128	0.09960916850849555	0.29415330099503045	0.29184276121470176	0.10476155415307109	0.026402078076934454	0.1472535956613004	0.135586709898962	0.025722045886191456	0.4955440341858566	0.12115927023679328	0.019774513743136136	-4031.5366543271966
22500	-3930.2715524614478	-4018.1758057346424	87.90425327319447	0.011599229811713144	0.09863613398226298	0.04916749059098165	0.04449064039598437	0.11037734838056738	0.029092471251505193	0.058100035274555234	0.07817860214832126	0.08407499236814558	0.04393993086244186	0.042816968119905936	0.029884100622187555	0.07315152613467205	0.04025278304100073	0.08351155724933557	0.12272618976641947	0.12235479126358285	0.10971237403952469	0.1082724702058366	0.4944588576261473	0.1598572341703442	0.005344272694564209	0.015956934003400532	0.4742385230893688	0.10924516703983453	0.012766421620582039	-4018.1758057346424
24000	-3934.0780327510233	-4019.2349045120004	85.15687176097705	0.0111179921983399	0.06824174177924071	0.06118037403672253	0.03775381904580403	0.10331527399953197	0.05208303705596318	0.04129606672849272	0.03321308415573018	0.038742075355534464	0.07234195547406902	0.1210431289689782	0.0717112374719818	0.12522923710932626	0.04896221367998707	0.022972291827957562	0.09079647111234031	0.394312107344742	0.036606670382304085	0.04935827151240807	0.027792911723283825	0.16080305664697983	0.331126982390282	0.01589133009115244	0.467485727231532	0.11840583739006252	0.016244073564022243	-4019.2349045120004
25500	-3925.237604653621	-4010.4005066437526	85.16290199013154	0.024218603860963174	0.09255228388904382	0.07666317815928234	0.051347396144297355	0.08408799473546749	0.03429794401190744	0.05556650281600054	0.03734454993194608	0.02506511172869566	0.034644255612014126	0.04595470700045892	0.06168464923418594	0.08282464349115387	0.0800704885917247	0.08150793615784832	0.13216975463501016	0.3505013508216541	0.06431683421915328	0.11391459687897687	0.09650093333934515	0.1882086550573606	0.18655762968350972	0.020160284256109752	0.4721806552429334	0.10191313362558294	0.03762501814195505	-4010.4005066437526
27000	-3922.553679787609	-4014.028043714835	91.47436392722588	0.013183042392257073	0.10057664640716035	0.053462911799798306	0.03892602384087013	0.0931910331915888	0.03995743987118392	0.03019338611470513	0.03028076046637289	0.09100346685040844	0.05998429014496805	0.036068958813300016	0.06517620072460548	0.10294053855996291	0.06352086288803727	0.07002193569967385	0.11151250223510739	0.41051177444342424	0.2118215128266995	0.042110979726470245	0.08989741601992898	0.08222130637878977	0.16343701060468707	0.016880030548486646	0.47278308205819375	0.11081510416448041	0.010264580888964453	-4014.028043714835
28500	-3914.755016550302	-4016.4215625530023	101.66654600270002	0.013000599624369294	0.04648133565635863	0.06798674161080945	0.06928816435893591	0.11684813800087888	0.05869724783218006	0.014266748319845014	0.05394114911657114	0.040645745412566665	0.10531417118890152	0.05055828104339574	0.06953614932328106	0.06507361756525368	0.054956614288815604	0.04865198951553127	0.12475330714230609	0.09474915156450654	0.22005501718493725	0.021621924114047	0.22970806189513998	0.19028500910313456	0.2435808361382346	0.0036922028840280074	0.46876117617155955	0.10846743070112656	0.0053230680803491946	-4016.4215625530023
30000	-3920.9221359116227	-4021.921042745538	100.9989068339156	0.023847313336021143	0.09940077035527234	0.05461362810938901	0.12672078475606602	0.05442763309127255	0.038201593264855185	0.035417354218258895	0.04156625367091943	0.05368455662542955	0.09319229345191377	0.05055828104339574	0.06307148137204602	0.0445182047594766	0.026700140366389978	0.06802315957715822	0.1260565520021356	0.16660418903214927	0.2834218996885082	0.07195291764556394	0.021903734795843927	0.29455699558424947	0.1615602632536851	0.006143123701130095	0.461799017427907	0.1203983123067092	0.009077674482735214	-4021.921042745538
31500	-3923.6012710005202	-4008.595908327689	84.99463732716877	0.013749190251628109	0.12175413718567582	0.03617011115245758	0.12064203119509619	0.058999592792360146	0.044774510948594304	0.03035251712123216	0.06558879191794958	0.08262901848254524	0.07684654088770397	0.05552725305536899	0.0821296530230898	0.028820230716906044	0.052593215133909126	0.03605487871447792	0.09336832742100504	0.19383831852328137	0.15759376116649396	0.05816029226645102	0.09829233811127791	0.3675067056708514	0.12460858426164428	0.023135980057166373	0.47590947631498065	0.10625152471826813	0.053260788664714676	-4008.595908327689
33000	-3924.9483283849177	-4010.3199146813886	85.37158629647071	0.028386627934757797	0.1258561429633668	0.035687219377618935	0.02447709768564362	0.07795672001990803	0.04150540543902507	0.05476565619847929	0.0654829345559243	0.0902226613263112	0.03948150202000077	0.046741285999134505	0.07590897603153238	0.09998958928554981	0.04729833160087724	0.051423479244910524	0.09481637031695973	0.34649747519741925	0.21905091109457853	0.042131895796861565	0.1610082012732651	0.21475609364154719	0.016555422996328326	0.022976824911065306	0.46754879905209085	0.10755157387058574	0.045480270115105054	-4010.3199146813886
34500	-3926.8569077542716	-4017.533474504961	90.67656675068923	0.011088991605078882	0.08146336149802721	0.05107808532407537	0.06811584423264785	0.09804130014814802	0.029324838244246962	0.03121920610114197	0.04304117156690953	0.059109128143204605	0.04060644833203288	0.06682199612767722	0.06886360411409823	0.09901627759598675	0.05842463957341508	0.07176433905803016	0.1220207683352793	0.010837434191354384	0.1448105121282721	0.03846982845208537	0.4142273763795263	0.38219150422504994	0.009463344623712075	0.009791813276411238	0.4628734885997319	0.11492170325576039	0.017145942882465365	-4017.533474504961
36000	-3911.4856747712633	-4009.914195668002	98.42852089673863	0.012320796784295207	0.10391970974198461	0.04751367490944972	0.06543311914448699	0.09756109076960781	0.04366364783930266	0.07703849869550888	0.06465910937894545	0.06271937984863586	0.030699167442380187	0.04624377896537311	0.03896587614919125	0.05092365218776124	0.03491731514334903	0.11608301482747958	0.1073381681722484	0.1480280107450937	0.04870663913972662	0.1040800843715403	0.18912933837737675	0.12119314938525666	0.3888627779810061	0.005087834998661645	0.46928024606836355	0.10121308389723305	0.005878176157900102	-4009.914195668002
37500	-3927.9607156382376	-4017.4292500212096	89.468534382972	0.010054808438577943	0.07893409048746658	0.03896110983876044	0.051356513005833056	0.10256201972482679	0.03194259827362448	0.04983475064642399	0.07970511397786847	0.06685345385273155	0.03526169186025974	0.09685141476206824	0.059309976918624586	0.07395943698220409	0.025107860377435134	0.06418238564360665	0.1351227752096883	0.02326122522013635	0.27535829636439807	0.03260591684020796	0.09724263339661864	0.11313572688968543	0.45839620128895375	0.017418736777921457	0.48055375448157484	0.11062636708794452	0.01069729428919097	-4017.4292500212096
39000	-3928.309833060966	-4018.957495854418	90.64766279345223	0.020273635334028595	0.09297873294304788	0.014821180711328957	0.06947137146425134	0.04015123957354221	0.05339023331694971	0.050756447336895244	0.1095228856453847	0.11090338884889514	0.019126483652738724	0.04920974998463721	0.06569697197882174	0.05585081579483128	0.03606963576484752	0.09137844885800453	0.12039877879179522	0.23994812000523633	0.17043537601702408	0.06886460729160664	0.013882589828529412	0.20214685896359147	0.3047224478940124	0.018309582264227135	0.47128047290585096	0.11519592842485543	0.00952214264175328	-4018.957495854418
40500	-3916.764906858908	-4014.5543636230564	97.78945676414848	0.031303655795923105	0.07713129658280218	0.08569018068801412	0.03675992320847432	0.10267090916064509	0.04968136289193999	0.06714015247494308	0.04196349747834071	0.03892265892603627	0.01654842538775298	0.042369628608161104	0.06303745552947293	0.14773745785115258	0.040816107251353435	0.06359657006925036	0.09463071809573778	0.1522494545433777	0.09314620696491717	0.01922773170900338	0.005040456679752105	0.1716187374779814	0.5587174126249688	0.008269310557226274	0.4489715406560808	0.11428270118025201	0.01772559601345766	-4014.5543636230564
42000	-3921.895535866708	-4004.6689267024644	82.77339083575626	0.006122153836993438	0.06814041663199087	0.03534398983035392	0.07545152433804149	0.12453168883047817	0.033287879007619654	0.05408551958741264	0.0863249606357587	0.08041283415234277	0.025304785972307044	0.04366539582047087	0.08582143852188731	0.09439635773079431	0.037060943086026206	0.03179748961342231	0.11825262240410032	0.09868871027600513	0.14058266620332416	0.009783223686982163	0.03658370519279211	0.1805475679242605	0.5338141267166364	0.02593708748156215	0.4787865334682763	0.11134193070133276	0.01084689064084616	-4004.6689267024644
43500	-3946.407996216729	-4024.7272200102316	78.31922379350263	0.030832273570774976	0.07214578001545294	0.06403241342613339	0.06475329485355241	0.13375267999682938	0.04609407684371869	0.05294640947439945	0.08497552052986465	0.0431193068792288	0.06165890229483951	0.03493580903819863	0.06998636977322943	0.046907209805986734	0.02231967591410078	0.061530881399052224	0.11000939618463804	0.3197983692855496	0.3873984642903282	0.0277779361137776	0.006163197591694924	0.21772303177948168	0.04113900093916842	0.035369465595173115	0.45938278925214493	0.10987923525738469	0.04418782115112807	-4024.7272200102316
45000	-3948.1505363953693	-4018.39306373884	70.24252734347056	0.011133889900507982	0.037252619717576665	0.04410447594989524	0.05231290481510744	0.11304292097849772	0.07954221157162186	0.046398354278992464	0.0388921385477728	0.08569045419436713	0.02315099681899152	0.04017813756016383	0.051763548791363426	0.08458398571316883	0.07626834497309506	0.10013618935733863	0.11554882683153944	0.2308792969124009	0.05123022984036551	0.0830855486323664	0.07596487996958938	0.33663476340039156	0.22220528124488667	0.07162291667006006	0.4471882015410516	0.11423823387710312	0.06339949657591988	-4018.39306373884
46500	-3928.320937556903	-4020.8991503019993	92.57821274509607	0.018693845866871776	0.09587465537356304	0.06471129991556368	0.06923445874492126	0.08379339708088546	0.03324169942566553	0.06206007591248685	0.033407699762481154	0.07516857597119089	0.06565236322692522	0.0752644220771286	0.06811282872117844	0.05667676041536064	0.03782092422060874	0.054200769776780025	0.10608622350838878	0.055727748196090235	0.5711873913287885	0.030980051443041556	0.03519250040989496	0.23812866972185143	0.0687836389003338	0.01622469566318136	0.4622526918896201	0.09298994507690403	0.02147786718350312	-4020.8991503019993
48000	-3927.7193947800024	-4018.755865026971	91.03647024696866	0.021643583568205442	0.12639233048293874	0.027541904599985692	0.0918517355433518	0.06549484742157546	0.06790310169154234	0.037323455699687924	0.029666471073518733	0.09656900960385806	0.030924512481161466	0.036030030331835	0.12162223945351114	0.04630433135837366	0.06312793812695114	0.034376038945564555	0.10322846961793895	0.13056051220110465	0.42588400348282784	0.13080883889645634	0.03305450305662534	0.12650652024802722	0.15318562211495926	0.011432036074337456	0.46958468334567516	0.10871036329602776	0.011550821758227964	-4018.755865026971
49500	-3937.880690285203	-4014.460666207909	76.57997592270607	0.014794480416546747	0.11296370342213644	0.05085639389736325	0.03819327030304133	0.056284947880910936	0.038859623023330875	0.025977059465873385	0.05790371874107092	0.07276252557587773	0.08078692929319858	0.029489806827257825	0.0674079995107692	0.10687992335153915	0.05309192909067559	0.06863743910681241	0.12511025009359578	0.4942760231026718	0.3249782077815719	0.04707489266574239	0.03782426869720329	0.07676548479588471	0.019081122956926613	0.03185775870401668	0.45547325014929996	0.10450404113308688	0.02334488889477285	-4014.460666207909
51000	-3939.1693935465173	-4011.1772359307834	72.00784238426616	0.023905214852561467	0.15680538428162893	0.06549568618589707	0.033153729553068466	0.028454503472986253	0.05305476373390299	0.06951960489759301	0.04253731224457429	0.05332765085569891	0.06491734491151677	0.043546516814471546	0.05857217030520225	0.06666470341496883	0.06543679640387795	0.07656843428406213	0.09804018378798923	0.13140503018361346	0.05750238211648456	0.02704047757809514	0.2162934237237402	0.2267189923687393	0.34103969402932816	0.0524145956342608	0.45554603662056964	0.09807504886626355	0.028804279882243496	-4011.1772359307834
52500	-3920.3392064981235	-4011.628885271845	91.28967877372136	0.021761625257932612	0.1500937813654587	0.04709256959755957	0.0598336736162431	0.05192750984807858	0.030020876313070995	0.022415554777786555	0.03421484118848741	0.06331718902914484	0.07828024376100835	0.0709676954563056	0.03821699811980891	0.09191162145255236	0.03651546873615589	0.07801092937336673	0.12541942210703982	0.3459641517240383	0.1577269358560779	0.10225841306789758	0.030521824907298864	0.08456998756162513	0.2789586868830631	0.013277323218583931	0.45792092773718507	0.1118632162528488	0.0161345059563983	-4011.628885271845
54000	-3917.8843884345706	-4016.7960926794794	98.91170424490898	0.0364766414319986	0.11570996370673489	0.060206117883661224	0.0435920461287608	0.10505242689943117	0.0394314426945082	0.02947546492295295	0.04129468851317701	0.043064133296693334	0.06919170822801082	0.05991840444555492	0.0529852199287588	0.08251125713151558	0.05876638652976614	0.05056071920202212	0.11176337905645345	0.09566456448698371	0.2839442732049319	0.017942754365850522	0.2970599868502787	0.1350462918442784	0.17034212924767772	0.0051635958530430225	0.4585834109771064	0.12382670432301904	0.00626530850141478	-4016.7960926794794
55500	-3912.153479586503	-4015.7420733367026	103.58859375019941	0.0552169211824478	0.05954117044579512	0.0715442126771445	0.050854620478797366	0.1007283588457165	0.03382703369663413	0.0481387448908313	0.08442253693632293	0.05523851345361484	0.0560871679616287	0.0449183510046692	0.0625437224151862	0.0652930764794741	0.011831300826342317	0.09501947731488047	0.10479479139051452	0.2891034775788861	0.1030777297241399	9.16313651359052E-4	0.29116367096517776	0.15302912104108632	0.16270968703935187	0.006757435797676061	0.46975462148316754	0.1060699381574753	0.01112601713185424	-4015.7420733367026
57000	-3944.903630672719	-4021.293071252591	76.38944057987175	0.008024795920818811	0.0701073673058091	0.08247453704642695	0.056427696321421125	0.06559431521815354	0.0580208014135957	0.05968543792762638	0.11062512907147512	0.043982410406693206	0.03390705277446889	0.06960817571039132	0.06419179839600164	0.06696639670935445	0.022563798783706145	0.052093110400698896	0.1357271765933587	0.03816848483657471	0.12646928239494518	0.1005939718763268	0.007258838130550706	0.3665887951270587	0.36092062763454497	0.044791411528848864	0.464481504997957	0.11246074224418277	0.018186249326811444	-4021.293071252591
58500	-3941.963714761379	-4021.7025171539185	79.73880239253963	0.024087933840935445	0.16534280947489957	0.04079073743904563	0.03041368386251235	0.08040173273292485	0.03701295242910181	0.06800400896228859	0.04905323484820396	0.07447014374240477	0.023594620475599244	0.04280157653135507	0.048260382953825676	0.10232383890422711	0.03697217348193739	0.04602425208168992	0.13044591823904855	0.07536561224115634	0.5510983526927483	0.024774581059194306	0.05452522971493417	0.226563499184454	0.06767272510751404	0.026139440316961738	0.45485461704135827	0.10525084729706835	0.016204111277586346	-4021.7025171539185
60000	-3932.018285145596	-4033.496534081673	101.47824893607682	0.009471417615278796	0.11561749851299287	0.05040504333728161	0.04143825950748808	0.054714072526352665	0.07978278975826389	0.030821322322440843	0.05545857242396015	0.09766304920930077	0.0637909631920996	0.045812660479114434	0.040553841621675975	0.04215315340295989	0.10362845546290936	0.10184299463835311	0.06684590598952793	0.11125444592010697	0.5307417280747305	0.16308962947342345	0.01667974596988609	0.11187598820759709	0.0663584623542571	0.0068444931812751434	0.481753798761302	0.1185261767182257	0.02009515990262405	-4033.496534081673
61500	-3916.619094092337	-4013.2393738104274	96.62027971809016	0.01583839608800698	0.10312717326156337	0.049906911624959034	0.03414553443147375	0.1255391007808337	0.050030342141166015	0.0381796817991216	0.04275583584235538	0.06805036472699469	0.0485110769291487	0.02945681200387034	0.05485535213060088	0.12858731614514726	0.027521779495044647	0.06553301853712455	0.11796130406258909	0.5385896087218024	0.17363742382619102	0.027005722420190004	0.026689104800458417	0.2256960339707541	0.008382106260605416	0.011091674994372282	0.4764934520372347	0.107623081989299	0.006060633020098011	-4013.2393738104274
63000	-3924.1794415732716	-4014.2994496759434	90.1200081026718	0.007620615908423674	0.07015713148729992	0.07335404578182085	0.07889324427661334	0.10171697428409752	0.05404006713269321	0.05403875865848886	0.06253213672326924	0.04727021640955887	0.052683757591677344	0.047863467191333636	0.09517648659770223	0.05114951419477296	0.02073917058911806	0.06782777298436801	0.11493664018876225	0.4848766087633425	0.14873394542421886	0.09184824639390261	0.07220183827585339	0.0669763739921208	0.13536298715056327	0.015610833294609579	0.46417599759306727	0.12254064438101954	0.023698143532351917	-4014.2994496759434
64500	-3922.985228674413	-4019.23947831893	96.25424964451727	0.01722135323961964	0.09241363329863089	0.09303493018576456	0.06171688547684251	0.10664235900955396	0.05972756371757653	0.026791543446613726	0.048067840916714	0.02576599429991879	0.06527850404189083	0.0735887162707057	0.035840448187886315	0.08448784133508777	0.0360114318931178	0.08681998319315291	0.08659097148692399	0.3738253176570052	0.04728380431698777	0.05437021075549242	0.27370170594183474	0.1171802181469346	0.13363874318174668	0.010917164980798076	0.46190260946544054	0.10904405141370865	0.004644086434813627	-4019.23947831893
66000	-3922.884356893447	-4022.071674154395	99.18731726094794	0.01729060366384807	0.08981005583110102	0.052412572798863244	0.06365261017366056	0.09800701229556269	0.03560039508682339	0.037991213732315114	0.02759914848235604	0.08794202006640303	0.06570015009062045	0.028784037479980193	0.04812188189182408	0.08239019455000456	0.07101821707285746	0.08449818641230275	0.10918170037147723	0.26132300119121943	0.16330397294721627	0.17999301557211295	0.044160736653281775	0.24427781645884541	0.10694145717732557	0.0062146409434079425	0.4510861494814484	0.11536082222148526	0.00728314571662849	-4022.071674154395
67500	-3924.0813964919284	-4021.6641815677945	97.58278507586587	0.01571642375982084	0.15017345389295922	0.09322294355823393	0.0735390498792222	0.05946126133695973	0.03826366032970986	0.020986642262235962	0.04932489589434199	0.043812520237384314	0.052379020465977116	0.044076955752652476	0.04983882578457653	0.09706802313880425	0.039610261443401726	0.052534091430319396	0.11999197083340042	0.1736757832979632	0.11054040422102046	0.13129147435695893	0.15628164710002657	0.14188028669403235	0.2863304043299999	0.005537751059986589	0.47273732796708434	0.10813983774902425	0.011390642469951917	-4021.6641815677945
69000	-3924.897991521592	-4012.5359542608726	87.63796273928082	0.010334763875055768	0.13149683848010624	0.07206491788011582	0.07676259937848254	0.06495756242121589	0.03950703181233972	0.01606642504259869	0.04127371425835646	0.04061219932399065	0.08498922748036414	0.049281807580929315	0.052399904668953064	0.058734505472512584	0.04792039617302962	0.10832057733380174	0.10527752881814775	0.05210732114364585	0.14224364520715377	0.25416241821671315	0.016664474017547278	0.2589357491153601	0.27588639229958123	0.017635375895978144	0.4588496001424574	0.10864669162906859	0.023359952940600615	-4012.5359542608726
70500	-3934.095019265154	-4015.6169704695208	81.52195120436697	0.01731095895699021	0.046715678982111174	0.06041740226042306	0.13163536683179966	0.09225620610616989	0.028676920427050556	0.04317938618491992	0.06073876375627862	0.07855817640113955	0.045954137695628075	0.028584482567494636	0.09393367758043442	0.03906981461531243	0.028984946238499586	0.07274691852920209	0.1312371628665462	0.17599991991350422	0.04678595625437204	0.2005113584876737	0.13283589528606327	0.39612642924114955	0.0477404408172387	0.021273719598465173	0.4725870183485234	0.11130582014275311	0.02457778763307883	-4015.6169704695208
72000	-3931.7801097058996	-4011.9070674043955	80.12695769849593	0.013634671697950941	0.08353505741366629	0.012525684981672905	0.10056908601992041	0.09898468058229326	0.03133441731594724	0.02981937729780291	0.08059767978862672	0.09152351832723143	0.05187088461330745	0.03905803838172855	0.0838546087392571	0.04426706146465655	0.04884608922876038	0.07496854591890406	0.11461059822827385	0.019157373851144174	0.13282309723016628	0.2145214968389703	0.022810695393741552	0.3828406325449586	0.2278467041410208	0.04347838207036291	0.4667020058278826	0.10888686209167496	0.021135714000709734	-4011.9070674043955
73500	-3931.4442674092747	-4011.310074568753	79.865807159478	0.009834884032013269	0.0577252674414109	0.023402635509431786	0.11965275072925893	0.1422948896938404	0.040111863799477496	0.017782320159837453	0.016509134019607054	0.06995691923315125	0.0745209530260394	0.07584073364579594	0.09210007154988804	0.019530103432055856	0.08551009417433544	0.057447806834665105	0.09777957271919177	0.13875782247227772	0.1902443845817675	0.03977489775607218	0.036865869375524496	0.19291791882899512	0.4014391069853646	0.019695130493472397	0.4639497627695341	0.11401935154742182	0.016682187991933953	-4011.310074568753
